rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
1811.3999999999069,,rt_thecrossant_black1,878399,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,878509,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,882014,,,,,,,,black_plus_sign,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,882908,,,,,,,,blue,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,883411,,,,,,,,blue,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
1122.8000000002794,,rt_thecrossant_black1,884545,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,884656,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,888160,,,,,,,,black_plus_sign,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,889016,,,,,,,,blue,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,889531,,,,,,,,blue,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
1163.3999999999069,,rt_thecrossant_black1,890685,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,890801,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,894312,,,,,,,,black_plus_sign,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,894998,,,,,,,,blue,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,895514,,,,,,,,blue,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
1158.2999999998137,,rt_thecrossant_black1,896852,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,896962,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,900478,,,,,,,,black_plus_sign,,,null,object_14b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,901452,,,,,,,,blue,,,null,object_14b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,901955,,,,,,,,blue,,,null,object_14b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
919.7999999998137,,rt_thecrossant_black1,902992,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,903105,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,906611,,,,,,,,black_plus_sign,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,907669,,,,,,,,blue,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,908172,,,,,,,,blue,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
1276.3000000002794,,rt_thecrossant_black1,909130,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,909243,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,909351,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
69127.70000000019,,intro_0,978480,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,directmemory_phase1,993490,,,,,,,,object_13b.png,,,null,,,,0,object_10b.png,object_10c.png,object_14a.png,object_10b.png,,0,0,,,,,,,,,,,
null,,warning_page,998501,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,
3745,,directmemory_phase1,1002248,,,,,,,,object_12b.png,,,50,,,,1,object_05b.png,object_14b.png,object_08a.png,object_14b.png,,0.5,1,,,,,,,,,,,
4678.100000000093,,directmemory_phase1,1006930,,,,,,,,object_02a.png,,,50,,,,1,object_08c.png,object_06b.png,object_07b.png,object_06b.png,,0.6666666666666666,1,,,,,,,,,,,
5598.4000000003725,,directmemory_phase1,1012532,,,,,,,,object_11a.png,,,49,,,,1,object_14b.png,object_07a.png,object_03a.png,object_14b.png,,0.75,1,,,,,,,,,,,
3417.5,,directmemory_phase1,1015954,,,,,,,,object_15c.png,,,49,,,,1,object_10c.png,object_08c.png,object_05a.png,object_10c.png,,0.8,1,,,,,,,,,,,
6709.299999999814,,directmemory_phase1,1022667,,,,,,,,object_09c.png,,,49,,,,1,object_04c.png,object_10c.png,object_12b.png,object_04c.png,,0.8333333333333334,1,,,,,,,,,,,
2368,,directmemory_phase1,1025039,,,,,,,,object_02c.png,,,49,,,,1,object_05c.png,object_04b.png,object_09c.png,object_05c.png,,0.8571428571428571,1,,,,,,,,,,,
2545.5,,directmemory_phase1,1027588,,,,,,,,object_01a.png,,,50,,,,1,object_08a.png,object_07b.png,object_03a.png,object_07b.png,,0.875,1,,,,,,,,,,,
2586.6999999997206,,directmemory_phase1,1030179,,,,,,,,object_08a.png,,,50,,,,1,object_04b.png,object_12c.png,object_15b.png,object_12c.png,,0.8888888888888888,1,,,,,,,,,,,
5667.699999999721,,directmemory_phase1,1035850,,,,,,,,object_03b.png,,,49,,,,1,object_05c.png,object_04c.png,object_12c.png,object_05c.png,,0.9,1,,,,,,,,,,,
4689.399999999907,,directmemory_phase1,1040543,,,,,,,,object_11c.png,,,49,,,,1,object_10a.png,object_10c.png,object_08b.png,object_10a.png,,0.9090909090909091,1,,,,,,,,,,,
5870.299999999814,,directmemory_phase1,1046417,,,,,,,,object_05b.png,,,49,,,,1,object_01a.png,object_08c.png,object_14c.png,object_01a.png,,0.9166666666666666,1,,,,,,,,,,,
3352.399999999907,,directmemory_phase1,1049773,,,,,,,,object_02b.png,,,50,,,,1,object_05b.png,object_08c.png,object_10c.png,object_08c.png,,0.9230769230769231,1,,,,,,,,,,,
4180.700000000186,,directmemory_phase1,1053957,,,,,,,,object_01c.png,,,50,,,,1,object_08b.png,object_08c.png,object_14b.png,object_08c.png,,0.9285714285714286,1,,,,,,,,,,,
7135.600000000093,,directmemory_phase1,1061097,,,,,,,,object_01b.png,,,49,,,,0,object_12b.png,object_02a.png,object_05c.png,object_02a.png,,0.8666666666666667,0,,,,,,,,,,,
8071.5,,directmemory_phase1,1069172,,,,,,,,object_06a.png,,,51,,,,1,object_07b.png,object_08a.png,object_05a.png,object_05a.png,,0.875,1,,,,,,,,,,,
8083.399999999907,,directmemory_phase1,1077259,,,,,,,,object_07c.png,,,49,,,,1,object_03a.png,object_09a.png,object_14b.png,object_03a.png,,0.8823529411764706,1,,,,,,,,,,,
3981.6999999997206,,directmemory_phase1,1081245,,,,,,,,object_14a.png,,,50,,,,1,object_13c.png,object_07a.png,object_05c.png,object_07a.png,,0.8888888888888888,1,,,,,,,,,,,
6269.799999999814,,directmemory_phase1,1087518,,,,,,,,object_03c.png,,,51,,,,1,object_13a.png,object_02b.png,object_10a.png,object_10a.png,,0.8947368421052632,1,,,,,,,,,,,
7731.399999999907,,directmemory_phase1,1095253,,,,,,,,object_06c.png,,,49,,,,0,object_12a.png,object_07c.png,object_04c.png,object_07c.png,,0.85,0,,,,,,,,,,,
10474.19999999972,,directmemory_phase1,1105731,,,,,,,,object_09b.png,,,50,,,,0,object_05c.png,object_09c.png,object_13a.png,object_13a.png,,0.8095238095238095,0,,,,,,,,,,,
10022.299999999814,,directmemory_phase1,1115758,,,,,,,,object_12a.png,,,51,,,,0,object_04b.png,object_08c.png,object_01b.png,object_04b.png,,0.7727272727272727,0,,,,,,,,,,,
3038.399999999907,,directmemory_phase1,1118800,,,,,,,,object_14c.png,,,49,,,,1,object_10c.png,object_14b.png,object_12a.png,object_10c.png,,0.782608695652174,1,,,,,,,,,,,
3087.5,,directmemory_phase1,1121891,,,,,,,,object_15a.png,,,51,,,,1,object_07c.png,object_11a.png,object_10b.png,object_10b.png,,0.7916666666666666,1,,,,,,,,,,,
7611.100000000093,,directmemory_phase1,1129505,,,,,,,,object_11b.png,,,49,,,,0,object_14a.png,object_08a.png,object_05c.png,object_08a.png,,0.76,0,,,,,,,,,,,
2513.8000000002794,,directmemory_phase1,1132023,,,,,,,,object_07a.png,,,51,,,,1,object_11c.png,object_05c.png,object_15b.png,object_15b.png,,0.7692307692307693,1,,,,,,,,,,,
10513,,directmemory_phase1,1142540,,,,,,,,object_04b.png,,,49,,,,0,object_08c.png,object_08b.png,object_09a.png,object_08b.png,,0.7407407407407407,0,,,,,,,,,,,
3784.1999999997206,,directmemory_phase1,1146328,,,,,,,,object_13c.png,,,49,,,,0,object_02c.png,object_06a.png,object_10a.png,object_06a.png,,0.7142857142857143,0,,,,,,,,,,,
2577.600000000093,,directmemory_phase1,1148909,,,,,,,,object_09a.png,,,49,,,,1,object_13a.png,object_07c.png,object_03a.png,object_13a.png,,0.7241379310344828,1,,,,,,,,,,,
3253.7000000001863,,directmemory_phase1,1152166,,,,,,,,object_04c.png,,,50,,,,1,object_13a.png,object_04a.png,object_08b.png,object_04a.png,,0.7333333333333333,1,,,,,,,,,,,
null,,thebreak,1152272,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
59214.5,,intro_0,1211488,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1214995,,,,,,,,black_plus_sign,,,null,object_05c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1215430,,,,,,,,green,,,null,object_05c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1215932,,,,,,,,green,,,null,object_05c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
717.8000000002794,,rt_thecrossant_black2,1217512,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1217614,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1221122,,,,,,,,black_plus_sign,,,null,object_10b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1222108,,,,,,,,green,,,null,object_10b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1222620,,,,,,,,green,,,null,object_10b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
615.2999999998137,,rt_thecrossant_black2,1223651,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1223761,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1227271,,,,,,,,black_plus_sign,,,null,object_13a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1228119,,,,,,,,green,,,null,object_13a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1228621,,,,,,,,green,,,null,object_13a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
1412.7999999998137,,rt_thecrossant_black2,1229795,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1229906,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1233420,,,,,,,,black_plus_sign,,,null,object_05b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1234368,,,,,,,,blue,,,null,object_05b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1234881,,,,,,,,blue,,,null,object_05b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
1073.7000000001863,,rt_thecrossant_black2,1235958,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1236067,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1239580,,,,,,,,black_plus_sign,,,null,object_02a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1240098,,,,,,,,green,,,null,object_02a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1240611,,,,,,,,green,,,null,object_02a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
1830.7000000001863,,rt_thecrossant_black2,1242109,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1242228,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1245737,,,,,,,,black_plus_sign,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1246630,,,,,,,,blue,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1247141,,,,,,,,blue,,,null,object_04a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
896.7999999998137,,rt_thecrossant_black2,1248262,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1248381,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1251892,,,,,,,,black_plus_sign,,,null,object_05a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1252493,,,,,,,,blue,,,null,object_05a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1253001,,,,,,,,blue,,,null,object_05a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
1162.1000000000931,,rt_thecrossant_black2,1254424,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1254535,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1258040,,,,,,,,black_plus_sign,,,null,object_04b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1258591,,,,,,,,green,,,null,object_04b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1259108,,,,,,,,green,,,null,object_04b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
689.3999999999069,,rt_thecrossant_black2,1260586,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1260697,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1264206,,,,,,,,black_plus_sign,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1265117,,,,,,,,green,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1265632,,,,,,,,green,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
992.2000000001863,,rt_thecrossant_black2,1266742,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1266852,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1270359,,,,,,,,black_plus_sign,,,null,object_15c.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1271364,,,,,,,,blue,,,null,object_15c.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1271869,,,,,,,,blue,,,null,object_15c.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
1183.1000000000931,,rt_thecrossant_black2,1272896,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1273007,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1276524,,,,,,,,black_plus_sign,,,null,object_08b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1277079,,,,,,,,blue,,,null,object_08b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1277595,,,,,,,,blue,,,null,object_08b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
1431.6000000000931,,rt_thecrossant_black2,1279054,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1279172,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1282679,,,,,,,,black_plus_sign,,,null,object_13b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1283629,,,,,,,,green,,,null,object_13b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1284135,,,,,,,,green,,,null,object_13b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
1111.2000000001863,,rt_thecrossant_black2,1285205,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1285316,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1288825,,,,,,,,black_plus_sign,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1289402,,,,,,,,green,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1289908,,,,,,,,green,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
1597.3999999999069,,rt_thecrossant_black2,1291357,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1291468,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1294972,,,,,,,,black_plus_sign,,,null,object_11a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1295441,,,,,,,,green,,,null,object_11a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1295944,,,,,,,,green,,,null,object_11a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
997.2000000001863,,rt_thecrossant_black2,1297491,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1297601,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1301107,,,,,,,,black_plus_sign,,,null,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1302155,,,,,,,,green,,,null,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1302671,,,,,,,,green,,,null,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
888.8999999999069,,rt_thecrossant_black2,1303637,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1303748,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1307253,,,,,,,,black_plus_sign,,,null,object_12c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1308285,,,,,,,,blue,,,null,object_12c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1308791,,,,,,,,blue,,,null,object_12c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
1470.2000000001863,,rt_thecrossant_black2,1309781,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1309891,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1313395,,,,,,,,black_plus_sign,,,null,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1313966,,,,,,,,blue,,,null,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1314476,,,,,,,,blue,,,null,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
1638.5,,rt_thecrossant_black2,1315915,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1316025,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1319531,,,,,,,,black_plus_sign,,,null,object_14b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1320042,,,,,,,,green,,,null,object_14b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1320552,,,,,,,,green,,,null,object_14b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
915.7000000001863,,rt_thecrossant_black2,1322064,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1322174,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1325689,,,,,,,,black_plus_sign,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1326432,,,,,,,,green,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1326942,,,,,,,,green,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
1705.3999999999069,,rt_thecrossant_black2,1328213,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1328315,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1331822,,,,,,,,black_plus_sign,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1332475,,,,,,,,green,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1332981,,,,,,,,green,,,null,object_11b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
1005.8999999999069,,rt_thecrossant_black2,1334341,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1334452,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1337956,,,,,,,,black_plus_sign,,,null,object_14a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1338520,,,,,,,,green,,,null,object_14a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1339022,,,,,,,,green,,,null,object_14a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
885.2999999998137,,rt_thecrossant_black2,1340468,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1340581,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1344096,,,,,,,,black_plus_sign,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1345081,,,,,,,,blue,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1345592,,,,,,,,blue,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
733.2000000001863,,rt_thecrossant_black2,1346636,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1346742,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1350255,,,,,,,,black_plus_sign,,,null,object_02c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1350936,,,,,,,,blue,,,null,object_02c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1351444,,,,,,,,blue,,,null,object_02c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
1342.8000000002794,,rt_thecrossant_black2,1352784,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1352897,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1356401,,,,,,,,black_plus_sign,,,null,object_10a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1357269,,,,,,,,green,,,null,object_10a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1357782,,,,,,,,green,,,null,object_10a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
1031.1999999997206,,rt_thecrossant_black2,1358929,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1359041,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1362552,,,,,,,,black_plus_sign,,,null,object_03a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1363388,,,,,,,,blue,,,null,object_03a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1363893,,,,,,,,blue,,,null,object_03a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
1066.7000000001863,,rt_thecrossant_black2,1365073,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1365184,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1368698,,,,,,,,black_plus_sign,,,null,object_10c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1369749,,,,,,,,green,,,null,object_10c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1370261,,,,,,,,green,,,null,object_10c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
1266.1999999997206,,rt_thecrossant_black2,1371238,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1371348,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1374852,,,,,,,,black_plus_sign,,,null,object_07b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1375485,,,,,,,,blue,,,null,object_07b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1376002,,,,,,,,blue,,,null,object_07b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
1143.5,,rt_thecrossant_black2,1377392,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1377503,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1381015,,,,,,,,black_plus_sign,,,null,object_07c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1381591,,,,,,,,green,,,null,object_07c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
