rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
5578.100000023842,,directmemory_phase1,1258885,,,,,,,,object_13c.png,,,50,,,,1,object_08c.png,object_14a.png,object_01b.png,object_14a.png,,0.8571428571428571,,1,,,,,,,,,,,
7162.099999964237,,directmemory_phase1,1266049,,,,,,,,object_14c.png,,,51,,,,0,object_07c.png,object_09a.png,object_08a.png,object_09a.png,,0.75,,0,,,,,,,,,,,
10915.199999988079,,directmemory_phase1,1276966,,,,,,,,object_05c.png,,,51,,,,1,object_14a.png,object_15a.png,object_02a.png,object_02a.png,,0.7777777777777778,,1,,,,,,,,,,,
2377,,directmemory_phase1,1279345,,,,,,,,object_01c.png,,,50,,,,1,object_03a.png,object_04a.png,object_11b.png,object_04a.png,,0.8,,1,,,,,,,,,,,
3173.800000011921,,directmemory_phase1,1282520,,,,,,,,object_13a.png,,,51,,,,1,object_14a.png,object_06c.png,object_04c.png,object_04c.png,,0.8181818181818182,,1,,,,,,,,,,,
8268.099999964237,,directmemory_phase1,1290791,,,,,,,,object_09c.png,,,51,,,,1,object_14a.png,object_09b.png,object_08a.png,object_08a.png,,0.8333333333333334,,1,,,,,,,,,,,
2273.399999976158,,directmemory_phase1,1293067,,,,,,,,object_08c.png,,,51,,,,1,object_08a.png,object_15a.png,object_11c.png,object_11c.png,,0.8461538461538461,,1,,,,,,,,,,,
5959.400000035763,,directmemory_phase1,1299028,,,,,,,,object_03a.png,,,51,,,,1,object_11c.png,object_09b.png,object_05b.png,object_05b.png,,0.8571428571428571,,1,,,,,,,,,,,
2490.800000011921,,directmemory_phase1,1301521,,,,,,,,object_15a.png,,,51,,,,1,object_12a.png,object_03a.png,object_06b.png,object_06b.png,,0.8666666666666667,,1,,,,,,,,,,,
null,,thebreak,1301625,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
49248.90000003576,,intro_0,1350875,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1354386,,,,,,,,black_plus_sign,,,null,object_06b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1355471,,,,,,,,green,,,null,object_06b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
478.0999999642372,,rt_plussign_withcolor2,1355977,,,,,,,,green,,,50,object_06b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1356911,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1357018,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1360527,,,,,,,,black_plus_sign,,,null,object_01b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1361499,,,,,,,,green,,,null,object_01b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1362005,,,,,,,,green,,,null,object_01b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
1220.6000000238419,,rt_thecrossant_black2,1363063,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1363166,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1366672,,,,,,,,black_plus_sign,,,null,object_07b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1367346,,,,,,,,blue,,,null,object_07b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1367850,,,,,,,,blue,,,null,object_07b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
1286.2000000476837,,rt_thecrossant_black2,1369193,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1369304,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1372821,,,,,,,,black_plus_sign,,,null,object_05c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1373241,,,,,,,,blue,,,null,object_05c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1373751,,,,,,,,blue,,,null,object_05c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
764.7999999523163,,rt_thecrossant_black2,1375348,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1375458,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1378967,,,,,,,,black_plus_sign,,,null,object_14c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1379577,,,,,,,,green,,,null,object_14c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1380088,,,,,,,,green,,,null,object_14c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
606.8000000119209,,rt_thecrossant_black2,1381510,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1381627,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1385137,,,,,,,,black_plus_sign,,,null,object_04a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1385623,,,,,,,,blue,,,null,object_04a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1386133,,,,,,,,blue,,,null,object_04a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
775.5,,rt_thecrossant_black2,1387664,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1387769,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1391285,,,,,,,,black_plus_sign,,,null,object_13a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1391814,,,,,,,,blue,,,null,object_13a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
505.39999997615814,,rt_plussign_withcolor2,1392322,,,,,,,,blue,,,49,object_13a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1393806,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1393915,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1397424,,,,,,,,black_plus_sign,,,null,object_05b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1398518,,,,,,,,blue,,,null,object_05b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1399027,,,,,,,,blue,,,null,object_05b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
658.1999999880791,,rt_thecrossant_black2,1399948,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1400053,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1403567,,,,,,,,black_plus_sign,,,null,object_03b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1404601,,,,,,,,blue,,,null,object_03b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1405107,,,,,,,,blue,,,null,object_03b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
1260.800000011921,,rt_thecrossant_black2,1406087,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1406202,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1409711,,,,,,,,black_plus_sign,,,null,object_14a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1410488,,,,,,,,blue,,,null,object_14a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1411004,,,,,,,,blue,,,null,object_14a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
1391.7000000476837,,rt_thecrossant_black2,1412249,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1412354,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1415866,,,,,,,,black_plus_sign,,,null,object_09c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1416524,,,,,,,,blue,,,null,object_09c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1417030,,,,,,,,blue,,,null,object_09c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
1053.6000000238419,,rt_thecrossant_black2,1418389,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1418499,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1422007,,,,,,,,black_plus_sign,,,null,object_05a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1423025,,,,,,,,blue,,,null,object_05a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1423533,,,,,,,,blue,,,null,object_05a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
805.9000000357628,,rt_thecrossant_black2,1424524,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1424634,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1428142,,,,,,,,black_plus_sign,,,null,object_11b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1429026,,,,,,,,green,,,null,object_11b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1429532,,,,,,,,green,,,null,object_11b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
1239.3999999761581,,rt_thecrossant_black2,1430656,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1430762,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1434267,,,,,,,,black_plus_sign,,,null,object_14b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1435309,,,,,,,,blue,,,null,object_14b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
400.30000001192093,,rt_plussign_withcolor2,1435823,,,,,,,,blue,,,49,object_14b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1436793,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1436900,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1440409,,,,,,,,black_plus_sign,,,null,object_08c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1440992,,,,,,,,blue,,,null,object_08c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1441510,,,,,,,,blue,,,null,object_08c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1343.5,,rt_thecrossant_black2,1442947,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1443055,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1443162,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
312997.6999999881,,intro_0,1756162,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
4865.599999964237,,directmemory_phase2,1761029,,,,,,,,object_09b.png,,,50,,,,1,object_08c.png,object_01b.png,object_04a.png,object_01b.png,,0.875,,1,,,,,,,,,,,
4577.900000035763,,directmemory_phase2,1765610,,,,,,,,object_03a.png,,,51,,,,1,object_08a.png,object_03c.png,object_05b.png,object_05b.png,,0.8823529411764706,,1,,,,,,,,,,,
14605.399999976158,,directmemory_phase2,1780218,,,,,,,,object_08c.png,,,50,,,,1,object_15a.png,object_11c.png,object_08a.png,object_11c.png,,0.8888888888888888,,1,,,,,,,,,,,
6540.400000035763,,directmemory_phase2,1786761,,,,,,,,object_13a.png,,,51,,,,1,object_09a.png,object_03c.png,object_04c.png,object_04c.png,,0.8947368421052632,,1,,,,,,,,,,,
3734.400000035763,,directmemory_phase2,1790498,,,,,,,,object_05c.png,,,51,,,,1,object_12a.png,object_09c.png,object_02a.png,object_02a.png,,0.9,,1,,,,,,,,,,,
5366.400000035763,,directmemory_phase2,1795867,,,,,,,,object_06c.png,,,50,,,,1,object_15a.png,object_11b.png,object_05b.png,object_11b.png,,0.9047619047619048,,1,,,,,,,,,,,
4024.300000011921,,directmemory_phase2,1799895,,,,,,,,object_13c.png,,,51,,,,1,object_01b.png,object_14c.png,object_14a.png,object_14a.png,,0.9090909090909091,,1,,,,,,,,,,,
3786.199999988079,,directmemory_phase2,1803684,,,,,,,,object_03b.png,,,49,,,,1,object_12a.png,object_11b.png,object_01c.png,object_12a.png,,0.9130434782608695,,1,,,,,,,,,,,
2548.300000011921,,directmemory_phase2,1806234,,,,,,,,object_07b.png,,,50,,,,1,object_03b.png,object_10c.png,object_05a.png,object_10c.png,,0.9166666666666666,,1,,,,,,,,,,,
11045.099999964237,,directmemory_phase2,1817283,,,,,,,,object_14c.png,,,49,,,,1,object_09a.png,object_11b.png,object_15a.png,object_09a.png,,0.92,,1,,,,,,,,,,,
2352.800000011921,,directmemory_phase2,1819638,,,,,,,,object_15a.png,,,49,,,,1,object_06b.png,object_08a.png,object_06c.png,object_06b.png,,0.9230769230769231,,1,,,,,,,,,,,
2677,,directmemory_phase2,1822316,,,,,,,,object_01c.png,,,50,,,,1,object_05c.png,object_04a.png,object_06b.png,object_04a.png,,0.9259259259259259,,1,,,,,,,,,,,
3471.099999964237,,directmemory_phase2,1825789,,,,,,,,object_03c.png,,,51,,,,1,object_02a.png,object_05c.png,object_14b.png,object_14b.png,,0.9285714285714286,,1,,,,,,,,,,,
1973.800000011921,,directmemory_phase2,1827765,,,,,,,,object_07c.png,,,49,,,,1,object_05a.png,object_02a.png,object_13c.png,object_05a.png,,0.9310344827586207,,1,,,,,,,,,,,
3841.899999976158,,directmemory_phase2,1831610,,,,,,,,object_09c.png,,,49,,,,1,object_08a.png,object_09a.png,object_03c.png,object_08a.png,,0.9333333333333333,,1,,,,,,,,,,,
null,,thebreak,1831721,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
653244.8000000119,,intro_0,2484968,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2488475,,,,,,,,black_plus_sign,,,null,object_13a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2489105,,,,,,,,blue,,,null,object_13a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2489616,,,,,,,,blue,,,null,object_13a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
794.1999999880791,,rt_thecrossant_black3,2491016,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2491125,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2494632,,,,,,,,black_plus_sign,,,null,object_15a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2495550,,,,,,,,green,,,null,object_15a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2496066,,,,,,,,green,,,null,object_15a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
829.1999999880791,,rt_thecrossant_black3,2497166,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2497275,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2500787,,,,,,,,black_plus_sign,,,null,object_07c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2501870,,,,,,,,green,,,null,object_07c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2502372,,,,,,,,green,,,null,object_07c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
1111.0999999642372,,rt_thecrossant_black3,2503297,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2503400,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2506906,,,,,,,,black_plus_sign,,,null,object_04a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2507595,,,,,,,,green,,,null,object_04a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2508103,,,,,,,,green,,,null,object_04a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
1211.800000011921,,rt_thecrossant_black3,2509435,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2509542,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2513059,,,,,,,,black_plus_sign,,,null,object_06c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2513809,,,,,,,,green,,,null,object_06c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
368.7999999523163,,rt_plussign_withcolor3,2514314,,,,,,,,green,,,50,object_06c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,2515584,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2515689,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2519196,,,,,,,,black_plus_sign,,,null,object_01b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2519605,,,,,,,,blue,,,null,object_01b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
409.60000002384186,,rt_plussign_withcolor3,2520114,,,,,,,,blue,,,49,object_01b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,2521715,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2521818,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2525325,,,,,,,,black_plus_sign,,,null,object_14c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2525961,,,,,,,,blue,,,null,object_14c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2526464,,,,,,,,blue,,,null,object_14c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
652.9000000357628,,rt_thecrossant_black3,2527849,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2527960,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2531471,,,,,,,,black_plus_sign,,,null,object_07b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2532227,,,,,,,,green,,,null,object_07b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2532732,,,,,,,,green,,,null,object_07b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
819.3000000119209,,rt_thecrossant_black3,2533994,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2534104,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2537614,,,,,,,,black_plus_sign,,,null,object_09c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2538566,,,,,,,,blue,,,null,object_09c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2539078,,,,,,,,blue,,,null,object_09c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,
1026.3999999761581,,rt_thecrossant_black3,2540136,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2540245,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2543750,,,,,,,,black_plus_sign,,,null,object_03a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2544312,,,,,,,,blue,,,null,object_03a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2544818,,,,,,,,blue,,,null,object_03a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
1210,,rt_thecrossant_black3,2546269,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2546378,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2549882,,,,,,,,black_plus_sign,,,null,object_14b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2550300,,,,,,,,green,,,null,object_14b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2550809,,,,,,,,green,,,null,object_14b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
766.3000000119209,,rt_thecrossant_black3,2552405,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2552511,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2556021,,,,,,,,black_plus_sign,,,null,object_12a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2556725,,,,,,,,green,,,null,object_12a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2557235,,,,,,,,green,,,null,object_12a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
536.4000000357628,,rt_thecrossant_black3,2558552,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2558656,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2562168,,,,,,,,black_plus_sign,,,null,object_13c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2563018,,,,,,,,green,,,null,object_13c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
422.60000002384186,,rt_plussign_withcolor3,2563536,,,,,,,,green,,,50,object_13c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,2564701,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2564812,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2568320,,,,,,,,black_plus_sign,,,null,object_02a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2569233,,,,,,,,blue,,,null,object_02a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
399.5,,rt_plussign_withcolor3,2569743,,,,,,,,blue,,,49,object_02a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,2570839,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2570956,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,2574459,,,,,,,,black_plus_sign,,,null,object_08c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,2574978,,,,,,,,blue,,,null,object_08c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,2575484,,,,,,,,blue,,,null,object_08c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
1088.8999999761581,,rt_thecrossant_black3,2576988,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black3,2577105,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,2577214,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1265.5,,intro_0,2578481,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
4825.100000023842,,directmemory_phase3,2583307,,,,,,,,object_03b.png,,,51,,,,1,object_05a.png,object_03a.png,object_12a.png,object_12a.png,,0.9354838709677419,,1,,,,,,,,,,,
3937.7000000476837,,directmemory_phase3,2587247,,,,,,,,object_14c.png,,,51,,,,1,object_08a.png,object_03c.png,object_09a.png,object_09a.png,,0.9375,,1,,,,,,,,,,,
4780.800000011921,,directmemory_phase3,2592030,,,,,,,,object_08c.png,,,50,,,,1,object_09c.png,object_11c.png,object_10c.png,object_11c.png,,0.9393939393939394,,1,,,,,,,,,,,
3215.600000023842,,directmemory_phase3,2595248,,,,,,,,object_03a.png,,,49,,,,1,object_05b.png,object_11b.png,object_01c.png,object_05b.png,,0.9411764705882353,,1,,,,,,,,,,,
2029.7999999523163,,directmemory_phase3,2597280,,,,,,,,object_03c.png,,,50,,,,1,object_15a.png,object_14b.png,object_11c.png,object_14b.png,,0.9428571428571428,,1,,,,,,,,,,,
6745.100000023842,,directmemory_phase3,2604027,,,,,,,,object_13a.png,,,49,,,,1,object_04c.png,object_09a.png,object_14c.png,object_04c.png,,0.9444444444444444,,1,,,,,,,,,,,
2101.2000000476837,,directmemory_phase3,2606132,,,,,,,,object_01c.png,,,50,,,,1,object_05c.png,object_04a.png,object_11c.png,object_04a.png,,0.9459459459459459,,1,,,,,,,,,,,
1763.8999999761581,,directmemory_phase3,2607898,,,,,,,,object_07b.png,,,51,,,,1,object_06b.png,object_03b.png,object_10c.png,object_10c.png,,0.9473684210526315,,1,,,,,,,,,,,
3031.800000011921,,directmemory_phase3,2610932,,,,,,,,object_09b.png,,,50,,,,1,object_03b.png,object_01b.png,object_14a.png,object_01b.png,,0.9487179487179487,,1,,,,,,,,,,,
5021,,directmemory_phase3,2615955,,,,,,,,object_15a.png,,,51,,,,1,object_14b.png,object_07b.png,object_06b.png,object_06b.png,,0.95,,1,,,,,,,,,,,
3366.899999976158,,directmemory_phase3,2619324,,,,,,,,object_06c.png,,,49,,,,1,object_11b.png,object_14b.png,object_15a.png,object_11b.png,,0.9512195121951219,,1,,,,,,,,,,,
