rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,color_black1,434652,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,438154,,,,black_plus_sign,,,null,object_08c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,438904,,,,green,,,null,object_08c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,439405,,,,green,,,null,object_08c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
792.7000000476837,,rt_thecrossant_black1,440658,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,440760,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,444262,,,,black_plus_sign,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,444824,,,,blue,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,445325,,,,blue,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
1067.6000001430511,,rt_thecrossant_black1,446765,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,446866,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,450368,,,,black_plus_sign,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,450840,,,,blue,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,451342,,,,blue,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
1022.5,,rt_thecrossant_black1,452874,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,452976,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,456478,,,,black_plus_sign,,,null,object_02a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,457310,,,,green,,,null,object_02a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,457811,,,,green,,,null,object_02a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
902.4000000953674,,rt_thecrossant_black1,458982,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,459084,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,462585,,,,black_plus_sign,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,463321,,,,blue,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,463824,,,,blue,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
1123.3999998569489,,rt_thecrossant_black1,465090,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,465191,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,468693,,,,black_plus_sign,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,469504,,,,blue,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,470005,,,,blue,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
965.8000001907349,,rt_thecrossant_black1,471198,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,471300,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,474802,,,,black_plus_sign,,,null,object_14c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,475225,,,,blue,,,null,object_14c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,475726,,,,blue,,,null,object_14c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
1102,,rt_thecrossant_black1,477317,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,477419,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,480920,,,,black_plus_sign,,,null,object_13b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,481510,,,,blue,,,null,object_13b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,482011,,,,blue,,,null,object_13b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
682.5,,rt_thecrossant_black1,483424,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,483526,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,487038,,,,black_plus_sign,,,null,object_01c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,487644,,,,blue,,,null,object_01c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,488146,,,,blue,,,null,object_01c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
895,,rt_thecrossant_black1,489543,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,489644,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,493146,,,,black_plus_sign,,,null,object_12b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,493600,,,,green,,,null,object_12b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,494102,,,,green,,,null,object_12b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
947.2000000476837,,rt_thecrossant_black1,495651,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,495753,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,499255,,,,black_plus_sign,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,499962,,,,blue,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,500474,,,,blue,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
678.0999999046326,,rt_thecrossant_black1,501769,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,501870,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,505372,,,,black_plus_sign,,,null,object_04a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,506366,,,,blue,,,null,object_04a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,506868,,,,blue,,,null,object_04a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
1025.9000000953674,,rt_thecrossant_black1,507877,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,507980,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,511481,,,,black_plus_sign,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,511929,,,,blue,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,512440,,,,blue,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
1299.2999999523163,,rt_thecrossant_black1,513996,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,514098,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,517600,,,,black_plus_sign,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,518430,,,,green,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,518930,,,,green,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
695.3000001907349,,rt_thecrossant_black1,520104,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,520205,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,523708,,,,black_plus_sign,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,524275,,,,blue,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,524777,,,,blue,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
1142.5,,rt_thecrossant_black1,526213,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,526314,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,529816,,,,black_plus_sign,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,530587,,,,green,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,531089,,,,green,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
1008.5999999046326,,rt_thecrossant_black1,532322,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,532423,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,535925,,,,black_plus_sign,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,536449,,,,green,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,536952,,,,green,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
1076.7999999523163,,rt_thecrossant_black1,538437,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black1,538538,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,538641,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1990.4000000953674,,intro_0,540633,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
3103.2000000476837,,directmemory_phase1,543736,,,,object_01c.png,,,51,,,0,,object_12a.png,object_07c.png,object_05a.png,object_07c.png,,0,,0,,,,,,,,,,,,
2086.5999999046326,,directmemory_phase1,545825,,,,object_04c.png,,,50,,,1,,object_09a.png,object_12b.png,object_08c.png,object_12b.png,,0.5,,1,,,,,,,,,,,,
1638.6999998092651,,directmemory_phase1,547465,,,,object_13c.png,,,49,,,0,,object_07c.png,object_01c.png,object_01a.png,object_01a.png,,0.3333333333333333,,0,,,,,,,,,,,,
2062.800000190735,,directmemory_phase1,549528,,,,object_07c.png,,,50,,,0,,object_14c.png,object_04c.png,object_10a.png,object_10a.png,,0.25,,0,,,,,,,,,,,,
1967,,directmemory_phase1,551497,,,,object_15c.png,,,51,,,1,,object_09b.png,object_08a.png,object_04a.png,object_04a.png,,0.4,,1,,,,,,,,,,,,
1710.7999999523163,,directmemory_phase1,553209,,,,object_01b.png,,,51,,,0,,object_12a.png,object_04a.png,object_02a.png,object_04a.png,,0.3333333333333333,,0,,,,,,,,,,,,
1742.8999998569489,,directmemory_phase1,554953,,,,object_03a.png,,,50,,,1,,object_07a.png,object_09b.png,object_07c.png,object_09b.png,,0.42857142857142855,,1,,,,,,,,,,,,
1518.8999998569489,,directmemory_phase1,556473,,,,object_09a.png,,,49,,,1,,object_03c.png,object_15c.png,object_02b.png,object_03c.png,,0.5,,1,,,,,,,,,,,,
1670.7999999523163,,directmemory_phase1,558145,,,,object_01a.png,,,50,,,0,,object_15a.png,object_08c.png,object_11b.png,object_15a.png,,0.4444444444444444,,0,,,,,,,,,,,,
1606.5999999046326,,directmemory_phase1,559752,,,,object_05b.png,,,49,,,0,,object_13c.png,object_05c.png,object_11b.png,object_05c.png,,0.4,,0,,,,,,,,,,,,
1911.1999998092651,,directmemory_phase1,561665,,,,object_12a.png,,,50,,,0,,object_04c.png,object_03a.png,object_11b.png,object_11b.png,,0.36363636363636365,,0,,,,,,,,,,,,
1486.6999998092651,,directmemory_phase1,563153,,,,object_13b.png,,,51,,,0,,object_11b.png,object_07c.png,object_14c.png,object_11b.png,,0.3333333333333333,,0,,,,,,,,,,,,
1726.7999999523163,,directmemory_phase1,564880,,,,object_10c.png,,,50,,,0,,object_02a.png,object_09a.png,object_15c.png,object_02a.png,,0.3076923076923077,,0,,,,,,,,,,,,
1630.9000000953674,,directmemory_phase1,566512,,,,object_15b.png,,,49,,,0,,object_08c.png,object_02b.png,object_08a.png,object_08a.png,,0.2857142857142857,,0,,,,,,,,,,,,
1670.9000000953674,,directmemory_phase1,568184,,,,object_11a.png,,,49,,,1,,object_06c.png,object_11b.png,object_12a.png,object_06c.png,,0.3333333333333333,,1,,,,,,,,,,,,
1542.8000001907349,,directmemory_phase1,569728,,,,object_02b.png,,,50,,,0,,object_14c.png,object_02a.png,object_06a.png,object_06a.png,,0.3125,,0,,,,,,,,,,,,
1718.9000000953674,,directmemory_phase1,571448,,,,object_03b.png,,,50,,,1,,object_09c.png,object_02a.png,object_04c.png,object_02a.png,,0.35294117647058826,,1,,,,,,,,,,,,
2238.9000000953674,,directmemory_phase1,573688,,,,object_11c.png,,,49,,,0,,object_07b.png,object_04b.png,object_04c.png,object_04c.png,,0.3333333333333333,,0,,,,,,,,,,,,
1695,,directmemory_phase1,575385,,,,object_10b.png,,,49,,,0,,object_02a.png,object_12b.png,object_07b.png,object_07b.png,,0.3157894736842105,,0,,,,,,,,,,,,
1359,,directmemory_phase1,576745,,,,object_09c.png,,,51,,,1,,object_06b.png,object_11a.png,object_02b.png,object_02b.png,,0.35,,1,,,,,,,,,,,,
1398.7000000476837,,directmemory_phase1,578144,,,,object_07a.png,,,50,,,0,,object_05a.png,object_06c.png,object_03b.png,object_05a.png,,0.3333333333333333,,0,,,,,,,,,,,,
1479.1000001430511,,directmemory_phase1,579625,,,,object_06b.png,,,50,,,0,,object_10c.png,object_02b.png,object_14b.png,object_14b.png,,0.3181818181818182,,0,,,,,,,,,,,,
1423,,directmemory_phase1,581049,,,,object_09b.png,,,49,,,0,,object_07c.png,object_08c.png,object_13b.png,object_08c.png,,0.30434782608695654,,0,,,,,,,,,,,,
1934.8999998569489,,directmemory_phase1,582985,,,,object_08b.png,,,51,,,0,,object_02c.png,object_07b.png,object_04c.png,object_07b.png,,0.2916666666666667,,0,,,,,,,,,,,,
1566.8000001907349,,directmemory_phase1,584552,,,,object_06c.png,,,50,,,0,,object_12c.png,object_06a.png,object_01a.png,object_12c.png,,0.28,,0,,,,,,,,,,,,
1382.8000001907349,,directmemory_phase1,585936,,,,object_13a.png,,,49,,,0,,object_02b.png,object_12a.png,object_15b.png,object_15b.png,,0.2692307692307692,,0,,,,,,,,,,,,
1598.9000000953674,,directmemory_phase1,587536,,,,object_14c.png,,,49,,,0,,object_12b.png,object_05a.png,object_07c.png,object_05a.png,,0.25925925925925924,,0,,,,,,,,,,,,
1678.9000000953674,,directmemory_phase1,589216,,,,object_05c.png,,,51,,,0,,object_05a.png,object_14a.png,object_12c.png,object_14a.png,,0.25,,0,,,,,,,,,,,,
1350.9000000953674,,directmemory_phase1,590569,,,,object_02c.png,,,50,,,1,,object_07a.png,object_09a.png,object_02a.png,object_09a.png,,0.27586206896551724,,1,,,,,,,,,,,,
1414.7999999523163,,directmemory_phase1,591985,,,,object_04b.png,,,51,,,0,,object_01b.png,object_06b.png,object_01a.png,object_06b.png,,0.26666666666666666,,0,,,,,,,,,,,,
null,,thebreak,592088,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1655.7000000476837,,intro_0,593744,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,597246,,,,black_plus_sign,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,597842,,,,blue,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,598343,,,,blue,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
953.4000000953674,,rt_thecrossant_black2,599756,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,599858,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,603359,,,,black_plus_sign,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,604172,,,,blue,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,604674,,,,blue,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
815.0999999046326,,rt_thecrossant_black2,605863,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,605964,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,609466,,,,black_plus_sign,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,609909,,,,green,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,610426,,,,green,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
1253.7000000476837,,rt_thecrossant_black2,611985,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,612086,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,615589,,,,black_plus_sign,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,616362,,,,green,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,616865,,,,green,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
661.0999999046326,,rt_thecrossant_black2,618094,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,618196,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,621698,,,,black_plus_sign,,,null,object_14b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,622206,,,,blue,,,null,object_14b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,622708,,,,blue,,,null,object_14b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
1435.5999999046326,,rt_thecrossant_black2,624204,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,624306,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,627808,,,,black_plus_sign,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,628612,,,,blue,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,629113,,,,blue,,,null,object_11a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
908.8999998569489,,rt_thecrossant_black2,630312,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,630414,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,633917,,,,black_plus_sign,,,null,object_09b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,634989,,,,blue,,,null,object_09b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,635489,,,,blue,,,null,object_09b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,,
1124.2000000476837,,rt_thecrossant_black2,636421,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,636523,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,640025,,,,black_plus_sign,,,null,object_02b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,640984,,,,blue,,,null,object_02b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,641485,,,,blue,,,null,object_02b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
1317.1999998092651,,rt_thecrossant_black2,642529,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,642631,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,646145,,,,black_plus_sign,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,646844,,,,blue,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,647345,,,,blue,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,,
1407.6999998092651,,rt_thecrossant_black2,648649,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,648751,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,652253,,,,black_plus_sign,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,653053,,,,blue,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,653555,,,,blue,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
1099,,rt_thecrossant_black2,654768,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,654869,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,658371,,,,black_plus_sign,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,659259,,,,green,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,659761,,,,green,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
1016,,rt_thecrossant_black2,660877,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,660979,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,664481,,,,black_plus_sign,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,665263,,,,blue,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,665764,,,,blue,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
1069.7000000476837,,rt_thecrossant_black2,666985,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,667087,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,670588,,,,black_plus_sign,,,null,object_05a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,671040,,,,green,,,null,object_05a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,671542,,,,green,,,null,object_05a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
1547.0999999046326,,rt_thecrossant_black2,673098,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,673200,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,676702,,,,black_plus_sign,,,null,object_10a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,677193,,,,green,,,null,object_10a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,677695,,,,green,,,null,object_10a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
855,,rt_thecrossant_black2,679208,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,679309,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,682811,,,,black_plus_sign,,,null,object_13c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,683362,,,,green,,,null,object_13c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
510.2999999523163,,rt_plussign_withcolor2,683873,,,,green,,,50,object_13c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,685325,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,685441,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,688943,,,,black_plus_sign,,,null,object_04c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,689885,,,,green,,,null,object_04c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,690386,,,,green,,,null,object_04c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
727.9000000953674,,rt_thecrossant_black2,691447,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,691548,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,695050,,,,black_plus_sign,,,null,object_06c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,695757,,,,blue,,,null,object_06c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,696258,,,,blue,,,null,object_06c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
1125.2999999523163,,rt_thecrossant_black2,697555,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,697657,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,701158,,,,black_plus_sign,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,701909,,,,blue,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,702411,,,,blue,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
