rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,black_cross(without_color)1,965447,,,,blue,,,null,object_09c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,965954,,,,blue,,,null,object_09c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1296.7000000001863,,rt_thecrossant_black1,967051,,,,black_plus_sign,,,49,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black1,967162,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,970668,,,,black_plus_sign,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,971535,,,,blue,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,972044,,,,blue,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
1369.6000000005588,,rt_thecrossant_black1,973192,,,,black_plus_sign,,,49,,,1,,,,,,,0.8666666666666667,,,,,,,,,,,,,
null,,color_black1,973296,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,976804,,,,black_plus_sign,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,977559,,,,green,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,978076,,,,green,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
1163.8999999994412,,rt_thecrossant_black1,979335,,,,black_plus_sign,,,50,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black1,979446,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,982958,,,,black_plus_sign,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,984063,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,984572,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
1090.7000000001863,,rt_thecrossant_black1,985476,,,,black_plus_sign,,,49,,,1,,,,,,,0.8823529411764706,,,,,,,,,,,,,
null,,color_black1,985580,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,989081,,,,black_plus_sign,,,null,object_01b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,989894,,,,blue,,,null,object_01b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,990406,,,,blue,,,null,object_01b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,991597,,,,black_plus_sign,,,null,,,,,,,,,,0.8823529411764706,,,,,,,,,,,,,
null,,color_black1,991712,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,995227,,,,black_plus_sign,,,null,object_08b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,995962,,,,green,,,null,object_08b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,996471,,,,green,,,null,object_08b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
1523,,rt_thecrossant_black1,997758,,,,black_plus_sign,,,50,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black1,997863,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1001374,,,,black_plus_sign,,,null,object_07c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1002348,,,,green,,,null,object_07c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1002855,,,,green,,,null,object_07c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
1216.6000000005588,,rt_thecrossant_black1,1003901,,,,black_plus_sign,,,50,,,1,,,,,,,0.8947368421052632,,,,,,,,,,,,,
null,,color_black1,1004013,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1007519,,,,black_plus_sign,,,null,object_04c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1007996,,,,blue,,,null,object_04c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1008505,,,,blue,,,null,object_04c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
1510.5999999996275,,rt_thecrossant_black1,1010052,,,,black_plus_sign,,,49,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black1,1010165,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1013675,,,,black_plus_sign,,,null,object_08a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1014455,,,,green,,,null,object_08a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1014961,,,,green,,,null,object_08a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
686.5,,rt_thecrossant_black1,1016200,,,,black_plus_sign,,,50,,,1,,,,,,,0.9047619047619048,,,,,,,,,,,,,
null,,color_black1,1016315,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1019820,,,,black_plus_sign,,,null,object_04c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1020434,,,,green,,,null,object_04c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1020940,,,,green,,,null,object_04c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
1000,,rt_thecrossant_black1,1022345,,,,black_plus_sign,,,50,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black1,1022448,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1025954,,,,black_plus_sign,,,null,object_12c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1026614,,,,green,,,null,object_12c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1027123,,,,green,,,null,object_12c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
1612,,rt_thecrossant_black1,1028490,,,,black_plus_sign,,,50,,,1,,,,,,,0.9130434782608695,,,,,,,,,,,,,
null,,color_black1,1028598,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1032112,,,,black_plus_sign,,,null,object_13a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1032932,,,,green,,,null,object_13a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1033438,,,,green,,,null,object_13a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
1160.2999999998137,,rt_thecrossant_black1,1034639,,,,black_plus_sign,,,50,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black1,1034748,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1038253,,,,black_plus_sign,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1039090,,,,green,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1039596,,,,green,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,1040784,,,,black_plus_sign,,,null,,,,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black1,1040898,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1044411,,,,black_plus_sign,,,null,object_01b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1045190,,,,green,,,null,object_01b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1045706,,,,green,,,null,object_01b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1627.5999999996275,,rt_thecrossant_black1,1046944,,,,black_plus_sign,,,50,,,1,,,,,,,0.92,,,,,,,,,,,,,
null,,color_black1,1047048,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1050561,,,,black_plus_sign,,,null,object_04b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1051607,,,,blue,,,null,object_04b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1052120,,,,blue,,,null,object_04b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
1700.2000000001863,,rt_thecrossant_black1,1053095,,,,black_plus_sign,,,49,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black1,1053199,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1056706,,,,black_plus_sign,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1057661,,,,green,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1058169,,,,green,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,1059221,,,,black_plus_sign,,,null,,,,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black1,1059331,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1062842,,,,black_plus_sign,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1063829,,,,green,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1064344,,,,green,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
1406.5999999996275,,rt_thecrossant_black1,1065377,,,,black_plus_sign,,,50,,,1,,,,,,,0.9259259259259259,,,,,,,,,,,,,
null,,color_black1,1065482,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1065597,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
3157.0999999996275,,intro_0,1068755,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
2463.4000000003725,,directmemory_phase1,1071219,,,,object_08a.png,,,49,,,0,,object_05c.png,object_11b.png,object_01c.png,object_11b.png,,0,,0,,,,,,,,,,,
2478.5999999996275,,directmemory_phase1,1073699,,,,object_07c.png,,,49,,,0,,object_13a.png,object_11b.png,object_01a.png,object_01a.png,,0,,0,,,,,,,,,,,
1703.7999999998137,,directmemory_phase1,1075404,,,,object_05b.png,,,51,,,0,,object_14a.png,object_04c.png,object_11b.png,object_04c.png,,0,,0,,,,,,,,,,,
2854.0999999996275,,directmemory_phase1,1078259,,,,object_09a.png,,,51,,,1,,object_09b.png,object_07a.png,object_11a.png,object_11a.png,,0.25,,1,,,,,,,,,,,
3022.9000000003725,,directmemory_phase1,1081283,,,,object_02b.png,,,49,,,1,,object_06c.png,object_09a.png,object_15b.png,object_06c.png,,0.4,,1,,,,,,,,,,,
2583.100000000559,,directmemory_phase1,1083867,,,,object_05a.png,,,50,,,0,,object_10c.png,object_12b.png,object_15c.png,object_10c.png,,0.3333333333333333,,0,,,,,,,,,,,
2927.9000000003725,,directmemory_phase1,1086796,,,,object_06b.png,,,51,,,1,,object_02c.png,object_08c.png,object_10a.png,object_10a.png,,0.42857142857142855,,1,,,,,,,,,,,
2414.2000000001863,,directmemory_phase1,1089211,,,,object_13a.png,,,49,,,0,,object_01c.png,object_13c.png,object_06c.png,object_06c.png,,0.375,,0,,,,,,,,,,,
3247,,directmemory_phase1,1092459,,,,object_12a.png,,,49,,,0,,object_10a.png,object_06b.png,object_10b.png,object_10b.png,,0.3333333333333333,,0,,,,,,,,,,,
2919.4000000003725,,directmemory_phase1,1095379,,,,object_09c.png,,,49,,,0,,object_03c.png,object_07a.png,object_13b.png,object_13b.png,,0.3,,0,,,,,,,,,,,
2551.2999999998137,,directmemory_phase1,1097932,,,,object_11c.png,,,50,,,0,,object_05a.png,object_14a.png,object_09c.png,object_09c.png,,0.2727272727272727,,0,,,,,,,,,,,
1718.1000000005588,,directmemory_phase1,1099651,,,,object_14c.png,,,50,,,1,,object_02b.png,object_01c.png,object_09a.png,object_01c.png,,0.3333333333333333,,1,,,,,,,,,,,
2263.0999999996275,,directmemory_phase1,1101915,,,,object_10a.png,,,50,,,0,,object_11a.png,object_07c.png,object_04b.png,object_04b.png,,0.3076923076923077,,0,,,,,,,,,,,
3799,,directmemory_phase1,1105715,,,,object_06a.png,,,51,,,0,,object_14a.png,object_07c.png,object_10a.png,object_07c.png,,0.2857142857142857,,0,,,,,,,,,,,
2815.7000000001863,,directmemory_phase1,1108532,,,,object_13c.png,,,49,,,0,,object_06c.png,object_11a.png,object_07a.png,object_07a.png,,0.26666666666666666,,0,,,,,,,,,,,
3422.4000000003725,,directmemory_phase1,1111955,,,,object_02a.png,,,49,,,1,,object_07a.png,object_06c.png,object_03b.png,object_07a.png,,0.3125,,1,,,,,,,,,,,
3215.0999999996275,,directmemory_phase1,1115171,,,,object_05c.png,,,50,,,1,,object_02a.png,object_14b.png,object_10a.png,object_14b.png,,0.35294117647058826,,1,,,,,,,,,,,
3295,,directmemory_phase1,1118467,,,,object_03b.png,,,49,,,0,,object_07c.png,object_02a.png,object_05a.png,object_05a.png,,0.3333333333333333,,0,,,,,,,,,,,
2007.7999999998137,,directmemory_phase1,1120476,,,,object_15b.png,,,51,,,0,,object_08b.png,object_01b.png,object_01c.png,object_01b.png,,0.3157894736842105,,0,,,,,,,,,,,
2246.2000000001863,,directmemory_phase1,1122723,,,,object_14b.png,,,50,,,0,,object_11a.png,object_07c.png,object_12c.png,object_12c.png,,0.3,,0,,,,,,,,,,,
4335.0999999996275,,directmemory_phase1,1127059,,,,object_02c.png,,,51,,,0,,object_03c.png,object_04a.png,object_01c.png,object_03c.png,,0.2857142857142857,,0,,,,,,,,,,,
2182.800000000745,,directmemory_phase1,1129243,,,,object_08b.png,,,49,,,1,,object_09a.png,object_10a.png,object_11c.png,object_09a.png,,0.3181818181818182,,1,,,,,,,,,,,
4975.799999999814,,directmemory_phase1,1134220,,,,object_08c.png,,,50,,,0,,object_15c.png,object_06c.png,object_15b.png,object_15c.png,,0.30434782608695654,,0,,,,,,,,,,,
5286,,directmemory_phase1,1139507,,,,object_07b.png,,,50,,,1,,object_12c.png,object_11b.png,object_07a.png,object_11b.png,,0.3333333333333333,,1,,,,,,,,,,,
6719.600000000559,,directmemory_phase1,1146228,,,,object_14a.png,,,50,,,0,,object_02c.png,object_05a.png,object_14c.png,object_02c.png,,0.32,,0,,,,,,,,,,,
4958.299999999814,,directmemory_phase1,1151187,,,,object_04c.png,,,51,,,1,,object_01a.png,object_15c.png,object_15a.png,object_15a.png,,0.34615384615384615,,1,,,,,,,,,,,
2943,,directmemory_phase1,1154131,,,,object_12b.png,,,49,,,1,,object_01c.png,object_01b.png,object_10c.png,object_01c.png,,0.37037037037037035,,1,,,,,,,,,,,
2823.7000000001863,,directmemory_phase1,1156956,,,,object_04a.png,,,51,,,0,,object_03c.png,object_10b.png,object_05a.png,object_10b.png,,0.35714285714285715,,0,,,,,,,,,,,
4358.200000000186,,directmemory_phase1,1161315,,,,object_01b.png,,,49,,,0,,object_07b.png,object_11b.png,object_03a.png,object_03a.png,,0.3448275862068966,,0,,,,,,,,,,,
1926.9000000003725,,directmemory_phase1,1163243,,,,object_15c.png,,,51,,,0,,object_11b.png,object_09b.png,object_07b.png,object_09b.png,,0.3333333333333333,,0,,,,,,,,,,,
null,,thebreak,1163352,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
11315.099999999627,,intro_0,1174668,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1178176,,,,black_plus_sign,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1178889,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1179395,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
1383.4000000003725,,rt_thecrossant_black2,1180688,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1180804,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1184315,,,,black_plus_sign,,,null,object_10a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1185413,,,,green,,,null,object_10a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1185927,,,,green,,,null,object_10a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
987.5,,rt_thecrossant_black2,1186859,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1186969,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1190473,,,,black_plus_sign,,,null,object_09a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1191058,,,,green,,,null,object_09a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1191572,,,,green,,,null,object_09a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1193002,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1193119,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1196622,,,,black_plus_sign,,,null,object_15a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1197700,,,,blue,,,null,object_15a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1198216,,,,blue,,,null,object_15a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
827.8999999994412,,rt_thecrossant_black2,1199148,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1199253,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1202762,,,,black_plus_sign,,,null,object_07a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1203870,,,,green,,,null,object_07a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1204384,,,,green,,,null,object_07a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1205303,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1205419,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1208934,,,,black_plus_sign,,,null,object_11b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1209916,,,,blue,,,null,object_11b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1210421,,,,blue,,,null,object_11b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1475.2999999998137,,rt_thecrossant_black2,1211472,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1211586,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1215097,,,,black_plus_sign,,,null,object_12a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1216080,,,,blue,,,null,object_12a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1216586,,,,blue,,,null,object_12a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1217620,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1217736,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1221253,,,,black_plus_sign,,,null,object_07c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1221925,,,,green,,,null,object_07c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1222430,,,,green,,,null,object_07c.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
1336.4000000003725,,rt_thecrossant_black2,1223771,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1223886,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1227394,,,,black_plus_sign,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1228470,,,,blue,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1228981,,,,blue,,,null,object_11c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
1440.699999999255,,rt_thecrossant_black2,1229928,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1230039,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1233546,,,,black_plus_sign,,,null,object_03a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1234384,,,,green,,,null,object_03a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1234886,,,,green,,,null,object_03a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1236060,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1236171,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1239680,,,,black_plus_sign,,,null,object_07a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1240533,,,,blue,,,null,object_07a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1241048,,,,blue,,,null,object_07a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
989.8000000007451,,rt_thecrossant_black2,1242209,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1242321,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1245832,,,,black_plus_sign,,,null,object_08c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1246394,,,,green,,,null,object_08c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1246897,,,,green,,,null,object_08c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1248353,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,warning_page,1253363,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black2,1253472,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1256985,,,,black_plus_sign,,,null,object_04b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1257612,,,,blue,,,null,object_04b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1258126,,,,blue,,,null,object_04b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
817.2000000001863,,rt_thecrossant_black2,1259516,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1259621,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1263130,,,,black_plus_sign,,,null,object_14c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1263665,,,,blue,,,null,object_14c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1264180,,,,blue,,,null,object_14c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
897,,rt_thecrossant_black2,1265673,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1265774,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1269287,,,,black_plus_sign,,,null,object_09b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1270064,,,,blue,,,null,object_09b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1270565,,,,blue,,,null,object_09b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
683.7000000001863,,rt_thecrossant_black2,1271803,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1271906,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1275422,,,,black_plus_sign,,,null,object_13a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1276415,,,,green,,,null,object_13a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1276928,,,,green,,,null,object_13a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
950.2000000001863,,rt_thecrossant_black2,1277953,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1278055,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1281568,,,,black_plus_sign,,,null,object_15b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1282551,,,,blue,,,null,object_15b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1283053,,,,blue,,,null,object_15b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
1122.7999999998137,,rt_thecrossant_black2,1284079,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1284189,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1287697,,,,black_plus_sign,,,null,object_02b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1288293,,,,green,,,null,object_02b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1288799,,,,green,,,null,object_02b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1290216,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,,,
null,,warning_page,1295218,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
