rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
1704.2999999523163,,directmemory_phase1,450011,,,,,,,,object_09b.png,,,50,,,1,,object_02b.png,object_01a.png,object_09a.png,object_01a.png,,0.6666666666666666,,1,,,,,,,,,,,,
3457,,directmemory_phase1,453469,,,,,,,,object_06b.png,,,49,,,0,,object_01a.png,object_08c.png,object_09a.png,object_09a.png,,0.5714285714285714,,0,,,,,,,,,,,,
3415.599999964237,,directmemory_phase1,456887,,,,,,,,object_04c.png,,,51,,,1,,object_09a.png,object_01a.png,object_02b.png,object_02b.png,,0.625,,1,,,,,,,,,,,,
3286.600000023842,,directmemory_phase1,460175,,,,,,,,object_08a.png,,,50,,,0,,object_10a.png,object_05c.png,object_11a.png,object_11a.png,,0.5555555555555556,,0,,,,,,,,,,,,
3025.100000023842,,directmemory_phase1,463202,,,,,,,,object_01c.png,,,50,,,0,,object_02a.png,object_09c.png,object_07b.png,object_07b.png,,0.5,,0,,,,,,,,,,,,
2744,,directmemory_phase1,465947,,,,,,,,object_15c.png,,,51,,,1,,object_01a.png,object_09c.png,object_05b.png,object_05b.png,,0.5454545454545454,,1,,,,,,,,,,,,
3459.400000035763,,directmemory_phase1,469408,,,,,,,,object_03c.png,,,50,,,0,,object_02a.png,object_07a.png,object_05b.png,object_02a.png,,0.5,,0,,,,,,,,,,,,
2844.599999964237,,directmemory_phase1,472255,,,,,,,,object_13a.png,,,49,,,1,,object_08c.png,object_11a.png,object_07b.png,object_08c.png,,0.5384615384615384,,1,,,,,,,,,,,,
1822.300000011921,,directmemory_phase1,474080,,,,,,,,object_11c.png,,,51,,,1,,object_02a.png,object_02b.png,object_03b.png,object_03b.png,,0.5714285714285714,,1,,,,,,,,,,,,
4992.800000011921,,directmemory_phase1,479074,,,,,,,,object_06c.png,,,51,,,1,,object_05b.png,object_01a.png,object_09c.png,object_09c.png,,0.6,,1,,,,,,,,,,,,
null,,thebreak,479176,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1789,,intro_0,480966,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,484467,,,,,,,,black_plus_sign,,,null,object_01a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,485065,,,,,,,,blue,,,null,object_01a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,485566,,,,,,,,blue,,,null,object_01a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
1234.5,,rt_thecrossant_black2,486971,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,487072,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,490574,,,,,,,,black_plus_sign,,,null,object_09a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,491240,,,,,,,,blue,,,null,object_09a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,491741,,,,,,,,blue,,,null,object_09a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
1184.2000000476837,,rt_thecrossant_black2,493078,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,493180,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,496681,,,,,,,,black_plus_sign,,,null,object_10a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,497349,,,,,,,,green,,,null,object_10a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,497850,,,,,,,,green,,,null,object_10a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
1194.800000011921,,rt_thecrossant_black2,499186,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,499288,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,502790,,,,,,,,black_plus_sign,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,503341,,,,,,,,green,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,503850,,,,,,,,green,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
1248.0999999642372,,rt_thecrossant_black2,505302,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,505404,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,508906,,,,,,,,black_plus_sign,,,null,object_08c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,509989,,,,,,,,blue,,,null,object_08c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,510491,,,,,,,,blue,,,null,object_08c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
968.1999999880791,,rt_thecrossant_black2,511411,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,511518,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,515020,,,,,,,,black_plus_sign,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,515674,,,,,,,,blue,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,516175,,,,,,,,blue,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
1621.5,,rt_thecrossant_black2,517525,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,517626,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,521128,,,,,,,,black_plus_sign,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,521738,,,,,,,,blue,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,522240,,,,,,,,blue,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
1104.300000011921,,rt_thecrossant_black2,523634,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,523736,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,527238,,,,,,,,black_plus_sign,,,null,object_05c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,527895,,,,,,,,blue,,,null,object_05c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,528396,,,,,,,,blue,,,null,object_05c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
1248.6000000238419,,rt_thecrossant_black2,529742,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,529845,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,533347,,,,,,,,black_plus_sign,,,null,object_05b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,534324,,,,,,,,blue,,,null,object_05b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,534826,,,,,,,,blue,,,null,object_05b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
1135.0999999642372,,rt_thecrossant_black2,535855,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,535956,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,539458,,,,,,,,black_plus_sign,,,null,object_02a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,540331,,,,,,,,blue,,,null,object_02a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,540832,,,,,,,,blue,,,null,object_02a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
1468.0999999642372,,rt_thecrossant_black2,541964,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,542065,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,545567,,,,,,,,black_plus_sign,,,null,object_14c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,545975,,,,,,,,green,,,null,object_14c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,546476,,,,,,,,green,,,null,object_14c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
1476.699999988079,,rt_thecrossant_black2,548071,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,548174,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,551676,,,,,,,,black_plus_sign,,,null,object_07b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,552682,,,,,,,,green,,,null,object_07b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,553184,,,,,,,,green,,,null,object_07b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
1219.699999988079,,rt_thecrossant_black2,554181,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,554284,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,557785,,,,,,,,black_plus_sign,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,558694,,,,,,,,green,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,559195,,,,,,,,green,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
1488.3999999761581,,rt_thecrossant_black2,560289,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,560391,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,563893,,,,,,,,black_plus_sign,,,null,object_09c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,564839,,,,,,,,green,,,null,object_09c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,565340,,,,,,,,green,,,null,object_09c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
1491.699999988079,,rt_thecrossant_black2,566397,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,566499,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,570001,,,,,,,,black_plus_sign,,,null,object_03b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,570718,,,,,,,,green,,,null,object_03b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,571219,,,,,,,,green,,,null,object_03b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
1627.199999988079,,rt_thecrossant_black2,572505,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,572607,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,572708,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1979.199999988079,,intro_0,574689,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
1696,,directmemory_phase2,576386,,,,,,,,object_11c.png,,,51,,,1,,object_10b.png,object_08c.png,object_03b.png,object_03b.png,,0.625,,1,,,,,,,,,,,,
2825.5,,directmemory_phase2,579213,,,,,,,,object_04a.png,,,50,,,1,,object_07b.png,object_05c.png,object_01a.png,object_05c.png,,0.6470588235294118,,1,,,,,,,,,,,,
3200.300000011921,,directmemory_phase2,582415,,,,,,,,object_13a.png,,,51,,,1,,object_03b.png,object_09c.png,object_08c.png,object_08c.png,,0.6666666666666666,,1,,,,,,,,,,,,
1835.699999988079,,directmemory_phase2,584252,,,,,,,,object_09b.png,,,49,,,1,,object_01a.png,object_02b.png,object_07a.png,object_01a.png,,0.6842105263157895,,1,,,,,,,,,,,,
1448.199999988079,,directmemory_phase2,585702,,,,,,,,object_03c.png,,,49,,,0,,object_09a.png,object_03b.png,object_02a.png,object_02a.png,,0.65,,0,,,,,,,,,,,,
1915,,directmemory_phase2,587619,,,,,,,,object_15b.png,,,49,,,1,,object_07a.png,object_05b.png,object_02a.png,object_07a.png,,0.6666666666666666,,1,,,,,,,,,,,,
1944.6000000238419,,directmemory_phase2,589565,,,,,,,,object_12c.png,,,51,,,1,,object_09a.png,object_09c.png,object_10a.png,object_10a.png,,0.6818181818181818,,1,,,,,,,,,,,,
2416.5,,directmemory_phase2,591983,,,,,,,,object_06b.png,,,50,,,0,,object_09a.png,object_07a.png,object_02a.png,object_09a.png,,0.6521739130434783,,0,,,,,,,,,,,,
1468.6000000238419,,directmemory_phase2,593453,,,,,,,,object_04c.png,,,49,,,1,,object_02b.png,object_05c.png,object_03b.png,object_02b.png,,0.6666666666666666,,1,,,,,,,,,,,,
1881.5,,directmemory_phase2,595336,,,,,,,,object_08a.png,,,51,,,1,,object_09a.png,object_07a.png,object_11a.png,object_11a.png,,0.68,,1,,,,,,,,,,,,
2455.5,,directmemory_phase2,597793,,,,,,,,object_11b.png,,,50,,,1,,object_07b.png,object_14c.png,object_01a.png,object_14c.png,,0.6923076923076923,,1,,,,,,,,,,,,
2657,,directmemory_phase2,600452,,,,,,,,object_06c.png,,,50,,,1,,object_10b.png,object_09c.png,object_03b.png,object_09c.png,,0.7037037037037037,,1,,,,,,,,,,,,
2710.100000023842,,directmemory_phase2,603164,,,,,,,,object_13b.png,,,50,,,1,,object_02b.png,object_10b.png,object_07b.png,object_10b.png,,0.7142857142857143,,1,,,,,,,,,,,,
1494.0999999642372,,directmemory_phase2,604660,,,,,,,,object_01c.png,,,49,,,1,,object_07b.png,object_05c.png,object_10a.png,object_07b.png,,0.7241379310344828,,1,,,,,,,,,,,,
2651.5,,directmemory_phase2,607313,,,,,,,,object_15c.png,,,51,,,1,,object_07a.png,object_09a.png,object_05b.png,object_05b.png,,0.7333333333333333,,1,,,,,,,,,,,,
null,,thebreak,607415,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1663.4000000357628,,intro_0,609079,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,612581,,,,,,,,black_plus_sign,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,613674,,,,,,,,green,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,614175,,,,,,,,green,,,null,object_10b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
1312.699999988079,,rt_thecrossant_black3,615085,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,615186,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,618688,,,,,,,,black_plus_sign,,,null,object_08c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,619767,,,,,,,,green,,,null,object_08c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,620268,,,,,,,,green,,,null,object_08c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
1619.699999988079,,rt_thecrossant_black3,621192,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,621294,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,624796,,,,,,,,black_plus_sign,,,null,object_05b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,625787,,,,,,,,blue,,,null,object_05b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,626288,,,,,,,,blue,,,null,object_05b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
1550.6000000238419,,rt_thecrossant_black3,627302,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,627404,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,630907,,,,,,,,black_plus_sign,,,null,object_05c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,631331,,,,,,,,green,,,null,object_05c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,631833,,,,,,,,green,,,null,object_05c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
1656.300000011921,,rt_thecrossant_black3,633414,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,633516,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,637018,,,,,,,,black_plus_sign,,,null,object_09a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,637704,,,,,,,,green,,,null,object_09a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,638205,,,,,,,,green,,,null,object_09a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,,
726.5,,rt_thecrossant_black3,639524,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,639625,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,643127,,,,,,,,black_plus_sign,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,643704,,,,,,,,green,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,644205,,,,,,,,green,,,null,object_11a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
1297.7999999523163,,rt_thecrossant_black3,645632,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,645734,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,649236,,,,,,,,black_plus_sign,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,649954,,,,,,,,green,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,650455,,,,,,,,green,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
1139,,rt_thecrossant_black3,651741,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,651842,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,655344,,,,,,,,black_plus_sign,,,null,object_01a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,655892,,,,,,,,blue,,,null,object_01a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,656393,,,,,,,,blue,,,null,object_01a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
1287,,rt_thecrossant_black3,657849,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,657950,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,661452,,,,,,,,black_plus_sign,,,null,object_07b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,662546,,,,,,,,green,,,null,object_07b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,663047,,,,,,,,green,,,null,object_07b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,,
1124.199999988079,,rt_thecrossant_black3,663957,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,664059,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,667561,,,,,,,,black_plus_sign,,,null,object_03b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,668047,,,,,,,,green,,,null,object_03b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,668548,,,,,,,,green,,,null,object_03b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
1767.199999988079,,rt_thecrossant_black3,670066,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,670168,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,673670,,,,,,,,black_plus_sign,,,null,object_09c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,674526,,,,,,,,green,,,null,object_09c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,675027,,,,,,,,green,,,null,object_09c.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
1002.1000000238419,,rt_thecrossant_black3,676174,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,676276,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,679778,,,,,,,,black_plus_sign,,,null,object_02a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,680266,,,,,,,,blue,,,null,object_02a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,680767,,,,,,,,blue,,,null,object_02a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,,
1446.699999988079,,rt_thecrossant_black3,682282,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,682384,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,685885,,,,,,,,black_plus_sign,,,null,object_10a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,686434,,,,,,,,green,,,null,object_10a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,686936,,,,,,,,green,,,null,object_10a.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
1374.3999999761581,,rt_thecrossant_black3,688390,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,688499,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,692001,,,,,,,,black_plus_sign,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,693062,,,,,,,,blue,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,693564,,,,,,,,blue,,,null,object_07a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,,
1152.2000000476837,,rt_thecrossant_black3,694506,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,694608,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,698109,,,,,,,,black_plus_sign,,,null,object_14c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,699064,,,,,,,,blue,,,null,object_14c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,699565,,,,,,,,blue,,,null,object_14c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
1548.3999999761581,,rt_thecrossant_black3,700615,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,700717,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,700818,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1637.3999999761581,,intro_0,702457,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2026.699999988079,,directmemory_phase3,704485,,,,,,,,object_12c.png,,,50,,,1,,object_07a.png,object_10a.png,object_03b.png,object_10a.png,,0.7419354838709677,,1,,,,,,,,,,,,
1858.5,,directmemory_phase3,706345,,,,,,,,object_01c.png,,,49,,,1,,object_07b.png,object_09c.png,object_10a.png,object_07b.png,,0.75,,1,,,,,,,,,,,,
1835.699999988079,,directmemory_phase3,708182,,,,,,,,object_13b.png,,,51,,,0,,object_05c.png,object_10b.png,object_11a.png,object_10b.png,,0.7272727272727273,,0,,,,,,,,,,,,
1790,,directmemory_phase3,709974,,,,,,,,object_04c.png,,,51,,,1,,object_01a.png,object_02a.png,object_02b.png,object_02b.png,,0.7352941176470589,,1,,,,,,,,,,,,
1477.7999999523163,,directmemory_phase3,711453,,,,,,,,object_09b.png,,,49,,,1,,object_01a.png,object_11a.png,object_05b.png,object_01a.png,,0.7428571428571429,,1,,,,,,,,,,,,
1820.1000000238419,,directmemory_phase3,713275,,,,,,,,object_15b.png,,,49,,,1,,object_07a.png,object_10b.png,object_08c.png,object_07a.png,,0.75,,1,,,,,,,,,,,,
2816,,directmemory_phase3,716093,,,,,,,,object_04a.png,,,50,,,1,,object_01a.png,object_05c.png,object_10b.png,object_05c.png,,0.7567567567567568,,1,,,,,,,,,,,,
2413.5,,directmemory_phase3,718508,,,,,,,,object_11b.png,,,49,,,1,,object_14c.png,object_10b.png,object_07b.png,object_14c.png,,0.7631578947368421,,1,,,,,,,,,,,,
2045.6000000238419,,directmemory_phase3,720556,,,,,,,,object_03c.png,,,49,,,1,,object_02a.png,object_08c.png,object_03b.png,object_02a.png,,0.7692307692307693,,1,,,,,,,,,,,,
3398.399999976158,,directmemory_phase3,723956,,,,,,,,object_15c.png,,,50,,,0,,object_07a.png,object_10a.png,object_05b.png,object_05b.png,,0.75,,0,,,,,,,,,,,,
1754.7999999523163,,directmemory_phase3,725712,,,,,,,,object_08a.png,,,51,,,1,,object_02b.png,object_10b.png,object_11a.png,object_11a.png,,0.7560975609756098,,1,,,,,,,,,,,,
