rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,black_cross(without_color)1,9640656,,,,,,,,green,,,null,object_13b.png,object_07a.png,,,,,,,,,,,,,,,,,,,
352.19999999925494,,rt_plussign_withcolor1,9641159,,,,,,,,green,,,49,object_13b.png,object_07a.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,9642512,,,,,,,,black_plus_sign,,,null,,,0,,,,,,,0.8181818181818182,,,,,,,,,,,
null,,color_black1,9642614,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,9646117,,,,,,,,black_plus_sign,,,null,object_01c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,9646534,,,,,,,,blue,,,null,object_01c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
475.5999999977648,,rt_plussign_withcolor1,9647036,,,,,,,,blue,,,50,object_01c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,9648623,,,,,,,,black_plus_sign,,,null,,,0,,,,,,,0.75,,,,,,,,,,,
null,,warning_page,9653626,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,
null,,color_black1,9653732,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,9657234,,,,,,,,black_plus_sign,,,null,object_14c.png,object_06c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,9658228,,,,,,,,green,,,null,object_14c.png,object_06c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,9658730,,,,,,,,green,,,null,object_14c.png,object_06c.png,,,,,,,,,,,,,,,,,,,
643.3000000007451,,rt_thecrossant_black1,9659741,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.7692307692307693,,,,,,,,,,,
null,,color_black1,9659843,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,9663345,,,,,,,,black_plus_sign,,,null,object_09b.png,object_06b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,9663793,,,,,,,,green,,,null,object_09b.png,object_06b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,9664295,,,,,,,,green,,,null,object_09b.png,object_06b.png,,,,,,,,,,,,,,,,,,,
1092.3999999985099,,rt_thecrossant_black1,9665852,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.7857142857142857,,,,,,,,,,,
null,,color_black1,9665955,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,9666060,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
2520.800000000745,,intro_0,9668583,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
null,,directmemory_phase1,9683585,,,,,,,,object_02c.png,,,null,,,0,,object_05b.png,object_06a.png,object_12a.png,object_12a.png,,0,,0,,,,,,,,,
null,,warning_page,9688594,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,
2117.800000000745,,directmemory_phase1,9690713,,,,,,,,object_06b.png,,,49,,,0,,object_07c.png,object_09b.png,object_13b.png,object_09b.png,,0,,0,,,,,,,,,
3427.699999999255,,directmemory_phase1,9694144,,,,,,,,object_15c.png,,,49,,,1,,object_14a.png,object_08a.png,object_02b.png,object_14a.png,,0.3333333333333333,,1,,,,,,,,,
2810.5,,directmemory_phase1,9696956,,,,,,,,object_01c.png,,,50,,,0,,object_09b.png,object_07a.png,object_05b.png,object_05b.png,,0.25,,0,,,,,,,,,
2483.800000000745,,directmemory_phase1,9699443,,,,,,,,object_06a.png,,,51,,,0,,object_07a.png,object_13c.png,object_01a.png,object_13c.png,,0.2,,0,,,,,,,,,
1997.8999999985099,,directmemory_phase1,9701443,,,,,,,,object_04b.png,,,50,,,0,,object_05a.png,object_01a.png,object_14c.png,object_05a.png,,0.16666666666666666,,0,,,,,,,,,
2100.800000000745,,directmemory_phase1,9703546,,,,,,,,object_13a.png,,,50,,,1,,object_07a.png,object_01a.png,object_13c.png,object_01a.png,,0.2857142857142857,,1,,,,,,,,,
1749.5999999977648,,directmemory_phase1,9705298,,,,,,,,object_01b.png,,,49,,,1,,object_10b.png,object_09b.png,object_14c.png,object_10b.png,,0.375,,1,,,,,,,,,
2410.5,,directmemory_phase1,9707710,,,,,,,,object_07c.png,,,49,,,0,,object_15c.png,object_08c.png,object_09b.png,object_08c.png,,0.3333333333333333,,0,,,,,,,,,
1847.1000000014901,,directmemory_phase1,9709560,,,,,,,,object_04a.png,,,50,,,0,,object_12b.png,object_13c.png,object_13a.png,object_12b.png,,0.3,,0,,,,,,,,,
2301.699999999255,,directmemory_phase1,9711863,,,,,,,,object_07a.png,,,51,,,1,,object_08c.png,object_06a.png,object_13b.png,object_13b.png,,0.36363636363636365,,1,,,,,,,,,
2102.5,,directmemory_phase1,9713968,,,,,,,,object_14c.png,,,50,,,1,,object_07c.png,object_06c.png,object_11a.png,object_06c.png,,0.4166666666666667,,1,,,,,,,,,
2085.89999999851,,directmemory_phase1,9716057,,,,,,,,object_05c.png,,,51,,,1,,object_14a.png,object_07c.png,object_11a.png,object_11a.png,,0.46153846153846156,,1,,,,,,,,,
1937.5,,directmemory_phase1,9717997,,,,,,,,object_07b.png,,,51,,,0,,object_14c.png,object_03c.png,object_14a.png,object_03c.png,,0.42857142857142855,,0,,,,,,,,,
1963,,directmemory_phase1,9719962,,,,,,,,object_02b.png,,,50,,,0,,object_08a.png,object_03c.png,object_04a.png,object_08a.png,,0.4,,0,,,,,,,,,
null,,thebreak,9720066,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
1744.5,,intro_0,9721812,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9725313,,,,,,,,black_plus_sign,,,null,object_06b.png,object_09b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9726401,,,,,,,,green,,,null,object_06b.png,object_09b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,9726903,,,,,,,,green,,,null,object_06b.png,object_09b.png,,,,,,,,,,,,,,,,,,,
1430,,rt_thecrossant_black2,9727821,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9727925,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9731427,,,,,,,,black_plus_sign,,,null,object_07a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9731916,,,,,,,,green,,,null,object_07a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
450.30000000074506,,rt_plussign_withcolor2,9732418,,,,,,,,green,,,50,object_07a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9733937,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9734039,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9737543,,,,,,,,black_plus_sign,,,null,object_15c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9737974,,,,,,,,blue,,,null,object_15c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
415.5,,rt_plussign_withcolor2,9738476,,,,,,,,blue,,,49,object_15c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9740062,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9740164,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9743667,,,,,,,,black_plus_sign,,,null,object_13a.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9744558,,,,,,,,blue,,,null,object_13a.png,object_01a.png,,,,,,,,,,,,,,,,,,,
446.70000000298023,,rt_plussign_withcolor2,9745060,,,,,,,,blue,,,49,object_13a.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9746187,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9746290,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9749793,,,,,,,,black_plus_sign,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9750506,,,,,,,,blue,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,9751007,,,,,,,,blue,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,
994.5999999977648,,rt_thecrossant_black2,9752299,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9752401,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9755905,,,,,,,,black_plus_sign,,,null,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9756711,,,,,,,,blue,,,null,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,9757213,,,,,,,,blue,,,null,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,,,
1003.4000000022352,,rt_thecrossant_black2,9758424,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9758526,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9762030,,,,,,,,black_plus_sign,,,null,object_11a.png,object_05c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9762679,,,,,,,,green,,,null,object_11a.png,object_05c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,9763181,,,,,,,,green,,,null,object_11a.png,object_05c.png,,,,,,,,,,,,,,,,,,,
966.8000000007451,,rt_thecrossant_black2,9764540,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9764643,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9768157,,,,,,,,black_plus_sign,,,null,object_03c.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9768838,,,,,,,,blue,,,null,object_03c.png,object_07b.png,,,,,,,,,,,,,,,,,,,
490.8999999985099,,rt_plussign_withcolor2,9769340,,,,,,,,blue,,,49,object_03c.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9770666,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9770768,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9774272,,,,,,,,black_plus_sign,,,null,object_08a.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9774976,,,,,,,,green,,,null,object_08a.png,object_02b.png,,,,,,,,,,,,,,,,,,,
455.3999999985099,,rt_plussign_withcolor2,9775478,,,,,,,,green,,,50,object_08a.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9776793,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9776897,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9780401,,,,,,,,black_plus_sign,,,null,object_01b.png,object_10b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9781178,,,,,,,,blue,,,null,object_01b.png,object_10b.png,,,,,,,,,,,,,,,,,,,
432.9000000022352,,rt_plussign_withcolor2,9781679,,,,,,,,blue,,,49,object_01b.png,object_10b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9782918,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9783020,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9786522,,,,,,,,black_plus_sign,,,null,object_05a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9786946,,,,,,,,green,,,null,object_05a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
442.5,,rt_plussign_withcolor2,9787450,,,,,,,,green,,,50,object_05a.png,object_04b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9789029,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9789132,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9792636,,,,,,,,black_plus_sign,,,null,object_05b.png,object_01c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9793458,,,,,,,,green,,,null,object_05b.png,object_01c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,9793960,,,,,,,,green,,,null,object_05b.png,object_01c.png,,,,,,,,,,,,,,,,,,,
542,,rt_thecrossant_black2,9795143,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9795245,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9798747,,,,,,,,black_plus_sign,,,null,object_07c.png,object_08c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9799285,,,,,,,,green,,,null,object_07c.png,object_08c.png,,,,,,,,,,,,,,,,,,,
485.29999999701977,,rt_plussign_withcolor2,9799786,,,,,,,,green,,,50,object_07c.png,object_08c.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9801253,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9801356,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9804860,,,,,,,,black_plus_sign,,,null,object_12a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9805578,,,,,,,,green,,,null,object_12a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
450,,rt_plussign_withcolor2,9806079,,,,,,,,green,,,50,object_12a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9807366,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9807469,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,9810971,,,,,,,,black_plus_sign,,,null,object_06c.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,9812003,,,,,,,,green,,,null,object_06c.png,object_14c.png,,,,,,,,,,,,,,,,,,,
491.3999999985099,,rt_plussign_withcolor2,9812504,,,,,,,,green,,,50,object_06c.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,9813477,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black2,9813580,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,9813683,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
2336.699999999255,,intro_0,9816021,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
4944.199999999255,,directmemory_phase2,9820966,,,,,,,,object_15c.png,,,50,,,1,,object_01b.png,object_14a.png,object_05b.png,object_14a.png,,0.4375,,1,,,,,,,,,
1543.4000000022352,,directmemory_phase2,9822513,,,,,,,,object_06a.png,,,49,,,0,,object_04b.png,object_13c.png,object_14a.png,object_13c.png,,0.4117647058823529,,0,,,,,,,,,
1190.800000000745,,directmemory_phase2,9823706,,,,,,,,object_04b.png,,,50,,,0,,object_05a.png,object_10b.png,object_07b.png,object_05a.png,,0.3888888888888889,,0,,,,,,,,,
1096.4000000022352,,directmemory_phase2,9824805,,,,,,,,object_07b.png,,,49,,,1,,object_03c.png,object_08a.png,object_01c.png,object_03c.png,,0.42105263157894735,,1,,,,,,,,,
1470.7999999970198,,directmemory_phase2,9826278,,,,,,,,object_07c.png,,,50,,,0,,object_10b.png,object_01c.png,object_08c.png,object_08c.png,,0.4,,0,1,,,,,,,,
null,,slowdown_page,9836282,,,,,,,,too_quick,,,null,,,,,,,,,,,,,,,,,,,,,
2255.39999999851,,directmemory_phase2,9838539,,,,,,,,object_01b.png,,,49,,,0,,object_05a.png,object_07a.png,object_10b.png,object_10b.png,,0.38095238095238093,,0,,,,,,,,,
2445,,directmemory_phase2,9840987,,,,,,,,object_07a.png,,,50,,,0,,object_13b.png,object_12b.png,object_15c.png,object_13b.png,,0.36363636363636365,,0,,,,,,,,,
2882.099999997765,,directmemory_phase2,9843871,,,,,,,,object_01c.png,,,49,,,0,,object_14a.png,object_06a.png,object_05b.png,object_05b.png,,0.34782608695652173,,0,,,,,,,,,
2644.199999999255,,directmemory_phase2,9846518,,,,,,,,object_02b.png,,,51,,,0,,object_08a.png,object_05b.png,object_15c.png,object_08a.png,,0.3333333333333333,,0,,,,,,,,,
3575.5,,directmemory_phase2,9850096,,,,,,,,object_04a.png,,,51,,,0,,object_07a.png,object_12b.png,object_08a.png,object_12b.png,,0.32,,0,,,,,,,,,
3364.10000000149,,directmemory_phase2,9853462,,,,,,,,object_14c.png,,,51,,,0,,object_06c.png,object_11a.png,object_04a.png,object_06c.png,,0.3076923076923077,,0,,,,,,,,,
2603.2000000029802,,directmemory_phase2,9856068,,,,,,,,object_06b.png,,,50,,,0,,object_09b.png,object_06c.png,object_14c.png,object_09b.png,,0.2962962962962963,,0,,,,,,,,,
2937.89999999851,,directmemory_phase2,9859008,,,,,,,,object_05c.png,,,50,,,1,,object_13a.png,object_11a.png,object_10b.png,object_11a.png,,0.32142857142857145,,1,,,,,,,,,
2892.699999999255,,directmemory_phase2,9861903,,,,,,,,object_02c.png,,,49,,,0,,object_01a.png,object_14c.png,object_12a.png,object_12a.png,,0.3103448275862069,,0,,,,,,,,,
2842.800000000745,,directmemory_phase2,9864749,,,,,,,,object_13a.png,,,50,,,1,,object_05c.png,object_01a.png,object_08a.png,object_01a.png,,0.3333333333333333,,1,,,,,,,,,
null,,thebreak,9864851,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
2502.699999999255,,intro_0,9867356,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9870858,,,,,,,,black_plus_sign,,,null,object_11a.png,object_05c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9871827,,,,,,,,green,,,null,object_11a.png,object_05c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9872329,,,,,,,,green,,,null,object_11a.png,object_05c.png,,,,,,,,,,,,,,,,,,,
1079.0999999977648,,rt_thecrossant_black3,9873366,,,,,,,,black_plus_sign,,,49,,,0,,,,,,,0,,,,,,,,,,,
null,,color_black3,9873468,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9876971,,,,,,,,black_plus_sign,,,null,object_10b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9878033,,,,,,,,green,,,null,object_10b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
448.20000000298023,,rt_plussign_withcolor3,9878534,,,,,,,,green,,,50,object_10b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,9879477,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.5,,,,,,,,,,,
null,,color_black3,9879586,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9883090,,,,,,,,black_plus_sign,,,null,object_03c.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9883902,,,,,,,,blue,,,null,object_03c.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9884405,,,,,,,,blue,,,null,object_03c.png,object_07b.png,,,,,,,,,,,,,,,,,,,
1282.300000000745,,rt_thecrossant_black3,9885597,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.6666666666666666,,,,,,,,,,,
null,,color_black3,9885699,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9889203,,,,,,,,black_plus_sign,,,null,object_12a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9889670,,,,,,,,blue,,,null,object_12a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9890172,,,,,,,,blue,,,null,object_12a.png,object_02c.png,,,,,,,,,,,,,,,,,,,
917.6000000014901,,rt_thecrossant_black3,9891715,,,,,,,,black_plus_sign,,,50,,,0,,,,,,,0.5,,,,,,,,,,,
null,,color_black3,9891817,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9895321,,,,,,,,black_plus_sign,,,null,object_09b.png,object_06b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9896001,,,,,,,,green,,,null,object_09b.png,object_06b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9896504,,,,,,,,green,,,null,object_09b.png,object_06b.png,,,,,,,,,,,,,,,,,,,
632.1999999992549,,rt_thecrossant_black3,9897830,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.6,,,,,,,,,,,
null,,color_black3,9897933,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9901436,,,,,,,,black_plus_sign,,,null,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9902121,,,,,,,,blue,,,null,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9902623,,,,,,,,blue,,,null,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,,,
897.1999999992549,,rt_thecrossant_black3,9903943,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.6666666666666666,,,,,,,,,,,
null,,color_black3,9904045,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9907551,,,,,,,,black_plus_sign,,,null,object_13a.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9907975,,,,,,,,green,,,null,object_13a.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9908477,,,,,,,,green,,,null,object_13a.png,object_01a.png,,,,,,,,,,,,,,,,,,,
854.1000000014901,,rt_thecrossant_black3,9910059,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.7142857142857143,,,,,,,,,,,
null,,color_black3,9910161,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9913664,,,,,,,,black_plus_sign,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9914358,,,,,,,,green,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9914860,,,,,,,,green,,,null,object_13c.png,object_06a.png,,,,,,,,,,,,,,,,,,,
532.5,,rt_thecrossant_black3,9916173,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.75,,,,,,,,,,,
null,,color_black3,9916275,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9919779,,,,,,,,black_plus_sign,,,null,object_13b.png,object_07a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9920246,,,,,,,,green,,,null,object_13b.png,object_07a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9920748,,,,,,,,green,,,null,object_13b.png,object_07a.png,,,,,,,,,,,,,,,,,,,
875.2000000029802,,rt_thecrossant_black3,9922285,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.7777777777777778,,,,,,,,,,,
null,,color_black3,9922387,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9925891,,,,,,,,black_plus_sign,,,null,object_01c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9926901,,,,,,,,green,,,null,object_01c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9927402,,,,,,,,green,,,null,object_01c.png,object_05b.png,,,,,,,,,,,,,,,,,,,
569.5,,rt_thecrossant_black3,9928399,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.8,,,,,,,,,,,
null,,color_black3,9928502,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9932007,,,,,,,,black_plus_sign,,,null,object_02b.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9933053,,,,,,,,blue,,,null,object_02b.png,object_08a.png,,,,,,,,,,,,,,,,,,,
482.19999999925494,,rt_plussign_withcolor3,9933555,,,,,,,,blue,,,49,object_02b.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,9934518,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.8181818181818182,,,,,,,,,,,
null,,color_black3,9934621,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9938124,,,,,,,,black_plus_sign,,,null,object_08c.png,object_07c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9938718,,,,,,,,green,,,null,object_08c.png,object_07c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9939219,,,,,,,,green,,,null,object_08c.png,object_07c.png,,,,,,,,,,,,,,,,,,,
1349.199999999255,,rt_thecrossant_black3,9940632,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.8333333333333334,,,,,,,,,,,
null,,color_black3,9940734,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9944237,,,,,,,,black_plus_sign,,,null,object_06c.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9944952,,,,,,,,blue,,,null,object_06c.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9945454,,,,,,,,blue,,,null,object_06c.png,object_14c.png,,,,,,,,,,,,,,,,,,,
753,,rt_thecrossant_black3,9946745,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.8461538461538461,,,,,,,,,,,
null,,color_black3,9946848,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,9950351,,,,,,,,black_plus_sign,,,null,object_04b.png,object_05a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,9951166,,,,,,,,green,,,null,object_04b.png,object_05a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,9951669,,,,,,,,green,,,null,object_04b.png,object_05a.png,,,,,,,,,,,,,,,,,,,
