rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,failed_practice,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,black_cross(without_color)1,661187,,,,,,,,blue,,,null,,object_13c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,661689,,,,,,,,blue,,,null,,object_13c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
1537.6000000089407,,rt_thecrossant_black1,662702,,,,,,,,black_plus_sign,,,50,,,,0,,,,,,,0.8823529411764706,,,,,,,,,,,,
null,,color_black1,662807,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,666311,,,,,,,,black_plus_sign,,,null,,object_05a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,667314,,,,,,,,green,,,null,,object_05a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,667817,,,,,,,,green,,,null,,object_05a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
2063.9000000059605,,rt_thecrossant_black1,668820,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,
null,,color_black1,668924,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,672429,,,,,,,,black_plus_sign,,,null,,object_12a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,673028,,,,,,,,green,,,null,,object_12a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,673531,,,,,,,,green,,,null,,object_12a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
1512.7999999970198,,rt_thecrossant_black1,674938,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.8947368421052632,,,,,,,,,,,,
null,,color_black1,675042,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,678544,,,,,,,,black_plus_sign,,,null,,object_14c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,679116,,,,,,,,green,,,null,,object_14c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,679626,,,,,,,,green,,,null,,object_14c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
1243.5999999940395,,rt_thecrossant_black1,681061,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.9,,,,,,,,,,,,
null,,color_black1,681166,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,684671,,,,,,,,black_plus_sign,,,null,,object_14b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,685314,,,,,,,,blue,,,null,,object_14b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,685818,,,,,,,,blue,,,null,,object_14b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
1307.3999999910593,,rt_thecrossant_black1,687204,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.9047619047619048,,,,,,,,,,,,
null,,color_black1,687308,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,690813,,,,,,,,black_plus_sign,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,691860,,,,,,,,green,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,692362,,,,,,,,green,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
1171.2999999970198,,rt_thecrossant_black1,693323,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,
null,,color_black1,693426,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,696931,,,,,,,,black_plus_sign,,,null,,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,698003,,,,,,,,blue,,,null,,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,698505,,,,,,,,blue,,,null,,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
1747.5999999940395,,rt_thecrossant_black1,699444,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.9130434782608695,,,,,,,,,,,,
null,,color_black1,699548,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,703053,,,,,,,,black_plus_sign,,,null,,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,703681,,,,,,,,blue,,,null,,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,704184,,,,,,,,blue,,,null,,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
1565.0999999940395,,rt_thecrossant_black1,705564,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,
null,,color_black1,705668,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,709172,,,,,,,,black_plus_sign,,,null,,object_01a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,709663,,,,,,,,blue,,,null,,object_01a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,710166,,,,,,,,blue,,,null,,object_01a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
1107.3999999910593,,rt_thecrossant_black1,711683,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.92,,,,,,,,,,,,
null,,color_black1,711787,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,715292,,,,,,,,black_plus_sign,,,null,,object_11b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,716284,,,,,,,,green,,,null,,object_11b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,716787,,,,,,,,green,,,null,,object_11b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,
1219,,rt_thecrossant_black1,717810,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,
null,,color_black1,717914,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,721417,,,,,,,,black_plus_sign,,,null,,object_10c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,722426,,,,,,,,green,,,null,,object_10c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,722929,,,,,,,,green,,,null,,object_10c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
1512.2999999970198,,rt_thecrossant_black1,723925,,,,,,,,black_plus_sign,,,49,,,,0,,,,,,,0.8888888888888888,,,,,,,,,,,,
null,,color_black1,724028,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,727546,,,,,,,,black_plus_sign,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,728146,,,,,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,728649,,,,,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
2066,,rt_thecrossant_black1,730056,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.8928571428571429,,,,,,,,,,,,
null,,color_black1,730161,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,733665,,,,,,,,black_plus_sign,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,734355,,,,,,,,blue,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,734858,,,,,,,,blue,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
1353.5,,rt_thecrossant_black1,736174,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.896551724137931,,,,,,,,,,,,
null,,color_black1,736279,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,739783,,,,,,,,black_plus_sign,,,null,,object_02c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,740349,,,,,,,,blue,,,null,,object_02c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,740853,,,,,,,,blue,,,null,,object_02c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
1669.8999999910593,,rt_thecrossant_black1,742293,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.9,,,,,,,,,,,,
null,,color_black1,742396,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,742503,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
10036.70000000298,,intro_0,752541,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
6564,,directmemory_phase1,759107,,,,,,,,object_03b.png,,,50,,,,1,,object_15c.png,object_07b.png,object_09c.png,object_07b.png,,1,1,,,,,,,,,,,
10036.29999999702,,directmemory_phase1,769146,,,,,,,,object_15a.png,,,49,,,,0,,object_05b.png,object_04a.png,object_13c.png,object_04a.png,,0.5,0,,,,,,,,,,,
13097.60000000894,,directmemory_phase1,782246,,,,,,,,object_10b.png,,,50,,,,0,,object_12a.png,object_05a.png,object_08b.png,object_08b.png,,0.3333333333333333,0,,,,,,,,,,,
3250.699999988079,,directmemory_phase1,785499,,,,,,,,object_01b.png,,,51,,,,1,,object_02c.png,object_15c.png,object_09c.png,object_09c.png,,0.5,1,,,,,,,,,,,
3413.7000000029802,,directmemory_phase1,788916,,,,,,,,object_14c.png,,,49,,,,0,,object_12b.png,object_05c.png,object_10a.png,object_05c.png,,0.4,0,,,,,,,,,,,
3757.5999999940395,,directmemory_phase1,792678,,,,,,,,object_14b.png,,,51,,,,1,,object_06a.png,object_11b.png,object_07c.png,object_07c.png,,0.5,1,,,,,,,,,,,
13992.5,,directmemory_phase1,806673,,,,,,,,object_15c.png,,,49,,,,1,,object_13c.png,object_07a.png,object_07c.png,object_13c.png,,0.5714285714285714,1,,,,,,,,,,,
4890.4000000059605,,directmemory_phase1,811567,,,,,,,,object_15b.png,,,51,,,,0,,object_02b.png,object_05b.png,object_09a.png,object_02b.png,,0.5,0,,,,,,,,,,,
5090.70000000298,,directmemory_phase1,816662,,,,,,,,object_02a.png,,,49,,,,0,,object_15a.png,object_13b.png,object_08b.png,object_13b.png,,0.4444444444444444,0,,,,,,,,,,,
6256.70000000298,,directmemory_phase1,822924,,,,,,,,object_14a.png,,,49,,,,1,,object_15b.png,object_05a.png,object_14c.png,object_15b.png,,0.5,1,,,,,,,,,,,
9124.699999988079,,directmemory_phase1,832053,,,,,,,,object_12a.png,,,51,,,,1,,object_13c.png,object_05c.png,object_11b.png,object_11b.png,,0.5454545454545454,1,,,,,,,,,,,
3338.2999999970198,,directmemory_phase1,835397,,,,,,,,object_06b.png,,,49,,,,1,,object_02c.png,object_12a.png,object_09c.png,object_02c.png,,0.5833333333333334,1,,,,,,,,,,,
8000.399999991059,,directmemory_phase1,843401,,,,,,,,object_08c.png,,,50,,,,0,,object_09a.png,object_05c.png,object_01a.png,object_09a.png,,0.5384615384615384,0,,,,,,,,,,,
9932,,directmemory_phase1,853338,,,,,,,,object_13a.png,,,49,,,,1,,object_15a.png,object_08c.png,object_14b.png,object_15a.png,,0.5714285714285714,1,,,,,,,,,,,
3735.8999999910593,,directmemory_phase1,857077,,,,,,,,object_13b.png,,,50,,,,1,,object_04a.png,object_01a.png,object_07a.png,object_01a.png,,0.6,1,,,,,,,,,,,
8576.40000000596,,directmemory_phase1,865656,,,,,,,,object_08b.png,,,49,,,,1,,object_06c.png,object_13c.png,object_05c.png,object_06c.png,,0.625,1,,,,,,,,,,,
null,,directmemory_phase1,880660,,,,,,,,object_05a.png,,,null,,,,0,,object_04b.png,object_09a.png,object_11b.png,object_04b.png,,0.5882352941176471,0,,,,,,,,,,,
null,,warning_page,885665,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
3719.6000000089407,,directmemory_phase1,889387,,,,,,,,object_07b.png,,,50,,,,1,,object_01a.png,object_10a.png,object_06c.png,object_10a.png,,0.6111111111111112,1,,,,,,,,,,,
4227.5,,directmemory_phase1,893619,,,,,,,,object_03c.png,,,50,,,,0,,object_15a.png,object_05a.png,object_15c.png,object_15c.png,,0.5789473684210527,0,,,,,,,,,,,
5922.79999999702,,directmemory_phase1,899545,,,,,,,,object_11a.png,,,51,,,,0,,object_14c.png,object_05a.png,object_12a.png,object_05a.png,,0.55,0,,,,,,,,,,,
2888.2999999970198,,directmemory_phase1,902437,,,,,,,,object_03a.png,,,49,,,,1,,object_14b.png,object_13b.png,object_09b.png,object_14b.png,,0.5714285714285714,1,,,,,,,,,,,
3272.8999999910593,,directmemory_phase1,905714,,,,,,,,object_11c.png,,,50,,,,1,,object_15c.png,object_10c.png,object_08b.png,object_10c.png,,0.5909090909090909,1,,,,,,,,,,,
6700.600000008941,,directmemory_phase1,912419,,,,,,,,object_08a.png,,,51,,,,1,,object_14b.png,object_07b.png,object_14c.png,object_14c.png,,0.6086956521739131,1,,,,,,,,,,,
6201.5999999940395,,directmemory_phase1,918625,,,,,,,,object_09c.png,,,51,,,,1,,object_05b.png,object_06c.png,object_07a.png,object_07a.png,,0.625,1,,,,,,,,,,,
4819.29999999702,,directmemory_phase1,923447,,,,,,,,object_10c.png,,,51,,,,1,,object_04b.png,object_09a.png,object_06a.png,object_06a.png,,0.64,1,,,,,,,,,,,
2929.2999999970198,,directmemory_phase1,926379,,,,,,,,object_09b.png,,,49,,,,0,,object_05c.png,object_12b.png,object_07a.png,object_12b.png,,0.6153846153846154,0,,,,,,,,,,,
5025.5,,directmemory_phase1,931408,,,,,,,,object_01c.png,,,51,,,,0,,object_08b.png,object_08c.png,object_09b.png,object_08c.png,,0.5925925925925926,0,,,,,,,,,,,
3432.6000000089407,,directmemory_phase1,934844,,,,,,,,object_02c.png,,,50,,,,1,,object_12b.png,object_05b.png,object_07c.png,object_05b.png,,0.6071428571428571,1,,,,,,,,,,,
5085.5,,directmemory_phase1,939934,,,,,,,,object_12c.png,,,50,,,,1,,object_07b.png,object_09b.png,object_15a.png,object_09b.png,,0.6206896551724138,1,,,,,,,,,,,
2785.4000000059605,,directmemory_phase1,942724,,,,,,,,object_04c.png,,,51,,,,1,,object_08c.png,object_09b.png,object_12a.png,object_12a.png,,0.6333333333333333,1,,,,,,,,,,,
null,,thebreak,942830,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
17143.79999999702,,intro_0,959976,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,963479,,,,,,,,black_plus_sign,,,null,,object_06c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,963889,,,,,,,,green,,,null,,object_06c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,964400,,,,,,,,green,,,null,,object_06c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
1207.5,,rt_thecrossant_black2,965997,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,966113,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,969617,,,,,,,,black_plus_sign,,,null,,object_09a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,970595,,,,,,,,green,,,null,,object_09a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,971099,,,,,,,,green,,,null,,object_09a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
865.0999999940395,,rt_thecrossant_black2,972130,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,972233,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,975736,,,,,,,,black_plus_sign,,,null,,object_09c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,976731,,,,,,,,green,,,null,,object_09c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,977234,,,,,,,,green,,,null,,object_09c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
1443.300000011921,,rt_thecrossant_black2,978244,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,978347,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,981851,,,,,,,,black_plus_sign,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,982256,,,,,,,,green,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,982760,,,,,,,,green,,,null,,object_05b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
1368.9000000059605,,rt_thecrossant_black2,984361,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,984465,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,987971,,,,,,,,black_plus_sign,,,null,,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,988880,,,,,,,,blue,,,null,,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,989382,,,,,,,,blue,,,null,,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
652.5,,rt_thecrossant_black2,990481,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,990584,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,994089,,,,,,,,black_plus_sign,,,null,,object_07a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,994560,,,,,,,,blue,,,null,,object_07a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,995063,,,,,,,,blue,,,null,,object_07a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
1653.199999988079,,rt_thecrossant_black2,996608,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,996711,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1000216,,,,,,,,black_plus_sign,,,null,,object_13c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1001136,,,,,,,,green,,,null,,object_13c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1001640,,,,,,,,green,,,null,,object_13c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
936.7999999821186,,rt_thecrossant_black2,1002728,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1002831,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1006335,,,,,,,,black_plus_sign,,,null,,object_01a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1007409,,,,,,,,green,,,null,,object_01a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1007913,,,,,,,,green,,,null,,object_01a.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
1528.5999999940395,,rt_thecrossant_black2,1008846,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1008949,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1012455,,,,,,,,black_plus_sign,,,null,,object_08b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1013450,,,,,,,,green,,,null,,object_08b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1013954,,,,,,,,green,,,null,,object_08b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
1662.9000000059605,,rt_thecrossant_black2,1014968,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1015074,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1018578,,,,,,,,black_plus_sign,,,null,,object_14c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1019206,,,,,,,,green,,,null,,object_14c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1019709,,,,,,,,green,,,null,,object_14c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
1426.4000000059605,,rt_thecrossant_black2,1021088,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1021192,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1024698,,,,,,,,black_plus_sign,,,null,,object_12b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1025680,,,,,,,,green,,,null,,object_12b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1026184,,,,,,,,green,,,null,,object_12b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
1115.2000000178814,,rt_thecrossant_black2,1027210,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1027315,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1030820,,,,,,,,black_plus_sign,,,null,,object_15b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1031433,,,,,,,,blue,,,null,,object_15b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1031936,,,,,,,,blue,,,null,,object_15b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
1377.0999999940395,,rt_thecrossant_black2,1033343,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1033447,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1036950,,,,,,,,black_plus_sign,,,null,,object_04b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1037380,,,,,,,,blue,,,null,,object_04b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1037883,,,,,,,,blue,,,null,,object_04b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
977.7999999821186,,rt_thecrossant_black2,1039461,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1039564,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1043068,,,,,,,,black_plus_sign,,,null,,object_04a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1043511,,,,,,,,blue,,,null,,object_04a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1044013,,,,,,,,blue,,,null,,object_04a.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
1012.3000000119209,,rt_thecrossant_black2,1045577,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1045693,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1049197,,,,,,,,black_plus_sign,,,null,,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1050183,,,,,,,,blue,,,null,,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1050699,,,,,,,,blue,,,null,,object_15a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
896.1000000238419,,rt_thecrossant_black2,1051721,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1051825,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1055328,,,,,,,,black_plus_sign,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1056110,,,,,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1056613,,,,,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
1401.199999988079,,rt_thecrossant_black2,1057838,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1057944,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1061450,,,,,,,,black_plus_sign,,,null,,object_09b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1062441,,,,,,,,green,,,null,,object_09b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1062947,,,,,,,,green,,,null,,object_09b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
1098.5999999940395,,rt_thecrossant_black2,1063965,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1064069,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1067574,,,,,,,,black_plus_sign,,,null,,object_15c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1068321,,,,,,,,blue,,,null,,object_15c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1068825,,,,,,,,blue,,,null,,object_15c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
1367.0999999940395,,rt_thecrossant_black2,1070086,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1070190,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1073695,,,,,,,,black_plus_sign,,,null,,object_12a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1074596,,,,,,,,green,,,null,,object_12a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1075099,,,,,,,,green,,,null,,object_12a.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
