rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,color_black1,981587,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,985095,,,,,,,,black_plus_sign,,,null,object_10b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,985588,,,,,,,,green,,,null,object_10b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
451.40000000596046,,rt_plussign_withcolor1,986091,,,,,,,,green,,,50,object_10b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,987614,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,987721,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,991226,,,,,,,,black_plus_sign,,,null,object_11b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,992290,,,,,,,,blue,,,null,object_11b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,992798,,,,,,,,blue,,,null,object_11b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
888.6999999880791,,rt_thecrossant_black1,993755,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,993864,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,997384,,,,,,,,black_plus_sign,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,998222,,,,,,,,green,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,998735,,,,,,,,green,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
1213.5,,rt_thecrossant_black1,999914,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,1000022,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1003529,,,,,,,,black_plus_sign,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1004038,,,,,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1004549,,,,,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
1162.9000000059605,,rt_thecrossant_black1,1006066,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,1006175,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1009692,,,,,,,,black_plus_sign,,,null,object_11c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1010760,,,,,,,,green,,,null,object_11c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
476.2000000178814,,rt_plussign_withcolor1,1011262,,,,,,,,green,,,50,object_11c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,1012213,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black1,1012320,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1012430,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
19749.69999998808,,intro_0,1032183,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
6825,,directmemory_phase1,1039011,,,,,,,,object_06c.png,,,50,,,,0,object_10a.png,object_05b.png,object_04c.png,object_10a.png,,0,0,,,,,,,,,,,
8330.799999982119,,directmemory_phase1,1047349,,,,,,,,object_12c.png,,,49,,,,1,object_15c.png,object_13b.png,object_04a.png,object_15c.png,,0.5,1,,,,,,,,,,,
12665.700000017881,,directmemory_phase1,1060019,,,,,,,,object_15b.png,,,49,,,,1,object_04a.png,object_08c.png,object_14b.png,object_04a.png,,0.6666666666666666,1,,,,,,,,,,,
9656.100000023842,,directmemory_phase1,1069678,,,,,,,,object_08c.png,,,50,,,,1,object_11b.png,object_09b.png,object_14c.png,object_09b.png,,0.75,1,,,,,,,,,,,
9831.90000000596,,directmemory_phase1,1079513,,,,,,,,object_04b.png,,,51,,,,1,object_12b.png,object_15c.png,object_04c.png,object_04c.png,,0.8,1,,,,,,,,,,,
null,,directmemory_phase1,1094518,,,,,,,,object_06b.png,,,null,,,,0,object_08c.png,object_04c.png,object_07a.png,object_08c.png,,0.6666666666666666,0,,,,,,,,,,,
null,,warning_page,1099537,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,
3114.800000011921,,directmemory_phase1,1102654,,,,,,,,object_01c.png,,,50,,,,1,object_10a.png,object_14b.png,object_07a.png,object_14b.png,,0.7142857142857143,1,,,,,,,,,,,
8382,,directmemory_phase1,1111041,,,,,,,,object_13b.png,,,49,,,,1,object_02b.png,object_01b.png,object_07b.png,object_02b.png,,0.75,1,,,,,,,,,,,
5784.5999999940395,,directmemory_phase1,1116834,,,,,,,,object_06a.png,,,51,,,,1,object_02a.png,object_12b.png,object_07a.png,object_07a.png,,0.7777777777777778,1,,,,,,,,,,,
9317.5,,directmemory_phase1,1126160,,,,,,,,object_13c.png,,,49,,,,0,object_14b.png,object_08b.png,object_15c.png,object_08b.png,,0.7,0,,,,,,,,,,,
6054.4000000059605,,directmemory_phase1,1132219,,,,,,,,object_04c.png,,,51,,,,1,object_11c.png,object_03a.png,object_14c.png,object_14c.png,,0.7272727272727273,1,,,,,,,,,,,
5848.300000011921,,directmemory_phase1,1138073,,,,,,,,object_14b.png,,,50,,,,1,object_10c.png,object_11b.png,object_07b.png,object_11b.png,,0.75,1,,,,,,,,,,,
2144.7000000178814,,directmemory_phase1,1140222,,,,,,,,object_14a.png,,,50,,,,1,object_14b.png,object_02c.png,object_08c.png,object_02c.png,,0.7692307692307693,1,,,,,,,,,,,
5462,,directmemory_phase1,1145687,,,,,,,,object_05b.png,,,50,,,,1,object_11b.png,object_10c.png,object_07b.png,object_10c.png,,0.7857142857142857,1,,,,,,,,,,,
4382.4000000059605,,directmemory_phase1,1150072,,,,,,,,object_07a.png,,,49,,,,1,object_15a.png,object_10b.png,object_12a.png,object_15a.png,,0.8,1,,,,,,,,,,,
10542.09999999404,,directmemory_phase1,1160618,,,,,,,,object_03c.png,,,50,,,,1,object_07a.png,object_13b.png,object_04a.png,object_13b.png,,0.8125,1,,,,,,,,,,,
9303.300000011921,,directmemory_phase1,1169925,,,,,,,,object_08a.png,,,51,,,,1,object_02a.png,object_04a.png,object_05b.png,object_05b.png,,0.8235294117647058,1,,,,,,,,,,,
12010.90000000596,,directmemory_phase1,1181940,,,,,,,,object_10a.png,,,49,,,,1,object_11c.png,object_07b.png,object_10c.png,object_11c.png,,0.8333333333333334,1,,,,,,,,,,,
8796,,directmemory_phase1,1190741,,,,,,,,object_09c.png,,,49,,,,1,object_03b.png,object_15c.png,object_08c.png,object_03b.png,,0.8421052631578947,1,,,,,,,,,,,
2027.9000000059605,,directmemory_phase1,1192776,,,,,,,,object_08b.png,,,49,,,,1,object_07b.png,object_15a.png,object_09b.png,object_07b.png,,0.85,1,,,,,,,,,,,
10920,,directmemory_phase1,1203701,,,,,,,,object_01a.png,,,49,,,,0,object_13b.png,object_12b.png,object_14b.png,object_12b.png,,0.8095238095238095,0,,,,,,,,,,,
4989.799999982119,,directmemory_phase1,1208695,,,,,,,,object_12b.png,,,50,,,,1,object_01b.png,object_12a.png,object_07c.png,object_12a.png,,0.8181818181818182,1,,,,,,,,,,,
13358.600000023842,,directmemory_phase1,1222061,,,,,,,,object_03b.png,,,49,,,,0,object_12a.png,object_10b.png,object_11b.png,object_10b.png,,0.782608695652174,0,,,,,,,,,,,
5842.800000011921,,directmemory_phase1,1227908,,,,,,,,object_13a.png,,,51,,,,1,object_12a.png,object_05c.png,object_05a.png,object_05a.png,,0.7916666666666666,1,,,,,,,,,,,
10375.200000017881,,directmemory_phase1,1238287,,,,,,,,object_02a.png,,,51,,,,1,object_12a.png,object_07c.png,object_01b.png,object_01b.png,,0.8,1,,,,,,,,,,,
7052.699999988079,,directmemory_phase1,1245345,,,,,,,,object_11a.png,,,50,,,,1,object_08c.png,object_13a.png,object_05b.png,object_13a.png,,0.8076923076923077,1,,,,,,,,,,,
9736.700000017881,,directmemory_phase1,1255087,,,,,,,,object_02c.png,,,50,,,,0,object_05c.png,object_07c.png,object_14c.png,object_05c.png,,0.7777777777777778,0,,,,,,,,,,,
8967,,directmemory_phase1,1264058,,,,,,,,object_04a.png,,,49,,,,0,object_01b.png,object_03a.png,object_10c.png,object_03a.png,,0.75,0,,,,,,,,,,,
7622.9000000059605,,directmemory_phase1,1271685,,,,,,,,object_09a.png,,,50,,,,0,object_02a.png,object_08b.png,object_14b.png,object_02a.png,,0.7241379310344828,0,,,,,,,,,,,
10543.300000011921,,directmemory_phase1,1282233,,,,,,,,object_15c.png,,,51,,,,1,object_10b.png,object_02b.png,object_07c.png,object_07c.png,,0.7333333333333333,1,,,,,,,,,,,
null,,thebreak,1282344,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
1694.5999999940395,,intro_0,1284041,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1287555,,,,,,,,black_plus_sign,,,null,object_07b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1288162,,,,,,,,green,,,null,object_07b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1288675,,,,,,,,green,,,null,object_07b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
984.4000000059605,,rt_thecrossant_black2,1290079,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1290187,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1293696,,,,,,,,black_plus_sign,,,null,object_10a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1294129,,,,,,,,blue,,,null,object_10a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1294640,,,,,,,,blue,,,null,object_10a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
896.3000000119209,,rt_thecrossant_black2,1296232,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1296342,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1299848,,,,,,,,black_plus_sign,,,null,object_08c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1300948,,,,,,,,green,,,null,object_08c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
438.90000000596046,,rt_plussign_withcolor2,1301463,,,,,,,,green,,,50,object_08c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1302377,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1302487,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1305994,,,,,,,,black_plus_sign,,,null,object_08b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1306526,,,,,,,,green,,,null,object_08b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1307037,,,,,,,,green,,,null,object_08b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,
1466.699999988079,,rt_thecrossant_black2,1308540,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1308646,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1312153,,,,,,,,black_plus_sign,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1313000,,,,,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1313510,,,,,,,,green,,,null,object_09b.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
739.9000000059605,,rt_thecrossant_black2,1314684,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1314793,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1318303,,,,,,,,black_plus_sign,,,null,object_14c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1319056,,,,,,,,blue,,,null,object_14c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1319569,,,,,,,,blue,,,null,object_14c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
1352.300000011921,,rt_thecrossant_black2,1320839,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1320949,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1324462,,,,,,,,black_plus_sign,,,null,object_12b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1325094,,,,,,,,blue,,,null,object_12b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1325605,,,,,,,,blue,,,null,object_12b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
1130.2999999821186,,rt_thecrossant_black2,1326994,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1327104,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1330617,,,,,,,,black_plus_sign,,,null,object_11b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1331702,,,,,,,,green,,,null,object_11b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1332216,,,,,,,,green,,,null,object_11b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
1256.5,,rt_thecrossant_black2,1333157,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1333265,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1336773,,,,,,,,black_plus_sign,,,null,object_07c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1337579,,,,,,,,green,,,null,object_07c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1338093,,,,,,,,green,,,null,object_07c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
1622.0999999940395,,rt_thecrossant_black2,1339317,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1339427,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1342944,,,,,,,,black_plus_sign,,,null,object_10c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1343684,,,,,,,,green,,,null,object_10c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1344195,,,,,,,,green,,,null,object_10c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
1513.199999988079,,rt_thecrossant_black2,1345483,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1345593,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1349099,,,,,,,,black_plus_sign,,,null,object_03b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1350148,,,,,,,,green,,,null,object_03b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1350660,,,,,,,,green,,,null,object_03b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,
869.9000000059605,,rt_thecrossant_black2,1351629,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1351739,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1355256,,,,,,,,black_plus_sign,,,null,object_15a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1356158,,,,,,,,green,,,null,object_15a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1356671,,,,,,,,green,,,null,object_15a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
1334.2999999821186,,rt_thecrossant_black2,1357787,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1357894,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1361402,,,,,,,,black_plus_sign,,,null,object_02b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1361885,,,,,,,,green,,,null,object_02b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1362397,,,,,,,,green,,,null,object_02b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
1210.0999999940395,,rt_thecrossant_black2,1363944,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1364054,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1367567,,,,,,,,black_plus_sign,,,null,object_03a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1368408,,,,,,,,blue,,,null,object_03a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1368924,,,,,,,,blue,,,null,object_03a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
718.0999999940395,,rt_thecrossant_black2,1370113,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1370222,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1373737,,,,,,,,black_plus_sign,,,null,object_04a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1374694,,,,,,,,green,,,null,object_04a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1375202,,,,,,,,green,,,null,object_04a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
941.0999999940395,,rt_thecrossant_black2,1376270,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1376379,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1379884,,,,,,,,black_plus_sign,,,null,object_10b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1380690,,,,,,,,blue,,,null,object_10b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1381209,,,,,,,,blue,,,null,object_10b.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1053.7000000178814,,rt_thecrossant_black2,1382415,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1382522,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1386026,,,,,,,,black_plus_sign,,,null,object_14b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1386659,,,,,,,,green,,,null,object_14b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1387172,,,,,,,,green,,,null,object_14b.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
1029.7999999821186,,rt_thecrossant_black2,1388562,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1388671,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1392179,,,,,,,,black_plus_sign,,,null,object_15c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1393060,,,,,,,,green,,,null,object_15c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1393571,,,,,,,,green,,,null,object_15c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
857,,rt_thecrossant_black2,1394717,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1394827,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1398343,,,,,,,,black_plus_sign,,,null,object_13a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1398795,,,,,,,,green,,,null,object_13a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1399307,,,,,,,,green,,,null,object_13a.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
1117.699999988079,,rt_thecrossant_black2,1400881,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1400990,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1404496,,,,,,,,black_plus_sign,,,null,object_04c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1405360,,,,,,,,green,,,null,object_04c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1405871,,,,,,,,green,,,null,object_04c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
735,,rt_thecrossant_black2,1407037,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1407146,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1410652,,,,,,,,black_plus_sign,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1411593,,,,,,,,green,,,null,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
490,,rt_plussign_withcolor2,1412103,,,,,,,,green,,,50,object_01b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1413175,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1413288,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1416801,,,,,,,,black_plus_sign,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1417671,,,,,,,,blue,,,null,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
360.2000000178814,,rt_plussign_withcolor2,1418175,,,,,,,,blue,,,49,object_02c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1419327,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1419436,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1422953,,,,,,,,black_plus_sign,,,null,object_12a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1423461,,,,,,,,green,,,null,object_12a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1423973,,,,,,,,green,,,null,object_12a.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
1129.5999999940395,,rt_thecrossant_black2,1425483,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1425592,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1429106,,,,,,,,black_plus_sign,,,null,object_05a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1430168,,,,,,,,green,,,null,object_05a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
472.09999999403954,,rt_plussign_withcolor2,1430672,,,,,,,,green,,,50,object_05a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1431640,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1431749,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1435264,,,,,,,,black_plus_sign,,,null,object_05b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1435773,,,,,,,,green,,,null,object_05b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1436285,,,,,,,,green,,,null,object_05b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
1150.4000000059605,,rt_thecrossant_black2,1437799,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black2,1437908,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1441415,,,,,,,,black_plus_sign,,,null,object_13b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1442512,,,,,,,,blue,,,null,object_13b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
295.5,,rt_plussign_withcolor2,1443027,,,,,,,,blue,,,50,object_13b.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1443961,,,,,,,,black_plus_sign,,,49,,,,0,,,,,,0.9615384615384616,,,,,,,,,,,,
null,,color_black2,1444068,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1447583,,,,,,,,black_plus_sign,,,null,object_11c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1448292,,,,,,,,green,,,null,object_11c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1448804,,,,,,,,green,,,null,object_11c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
1461.699999988079,,rt_thecrossant_black2,1450132,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9629629629629629,,,,,,,,,,,,
null,,color_black2,1450241,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1453759,,,,,,,,black_plus_sign,,,null,object_02a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1454500,,,,,,,,blue,,,null,object_02a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
502.60000002384186,,rt_plussign_withcolor2,1455005,,,,,,,,blue,,,49,object_02a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1456282,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,0.9642857142857143,,,,,,,,,,,,
