rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,rt_thecrossant_black2,405501,,,,black_plus_sign,,,null,,,1,,,,,,,0.875,,,,,,,,,,,,
null,,color_black2,405604,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,409107,,,,black_plus_sign,,,null,object_01c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,409528,,,,green,,,null,object_01c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,410030,,,,green,,,null,object_01c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1174.4000000059605,,rt_thecrossant_black2,411612,,,,black_plus_sign,,,50,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,
null,,color_black2,411714,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,415218,,,,black_plus_sign,,,null,object_03c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,416200,,,,blue,,,null,object_03c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,416701,,,,blue,,,null,object_03c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
861.8999999761581,,rt_thecrossant_black2,417726,,,,black_plus_sign,,,49,,,1,,,,,,,0.9,,,,,,,,,,,,
null,,color_black2,417829,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,421332,,,,black_plus_sign,,,null,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,422127,,,,green,,,null,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
391.59999999403954,,rt_plussign_withcolor2,422629,,,,green,,,50,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,423838,,,,black_plus_sign,,,null,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,
null,,color_black2,423940,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,427443,,,,black_plus_sign,,,null,object_06b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,428401,,,,blue,,,null,object_06b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
365.30000001192093,,rt_plussign_withcolor2,428903,,,,blue,,,49,object_06b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,429950,,,,black_plus_sign,,,null,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,
null,,color_black2,430051,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,433554,,,,black_plus_sign,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,434243,,,,blue,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,434745,,,,blue,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
1146,,rt_thecrossant_black2,436059,,,,black_plus_sign,,,49,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,
null,,color_black2,436161,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,439673,,,,black_plus_sign,,,null,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,440089,,,,green,,,null,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,440591,,,,green,,,null,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
1004.3000000119209,,rt_thecrossant_black2,442179,,,,black_plus_sign,,,50,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,
null,,color_black2,442281,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,445789,,,,black_plus_sign,,,null,object_07c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,446569,,,,green,,,null,object_07c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
496.7999999821186,,rt_plussign_withcolor2,447071,,,,green,,,50,object_07c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,448295,,,,black_plus_sign,,,null,,,1,,,,,,,0.9333333333333333,,,,,,,,,,,,
null,,color_black2,448398,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,448500,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
1382.300000011921,,intro_0,449884,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
4830,,directmemory_phase2,454715,,,,object_08b.png,,,49,,,1,,object_04c.png,object_05c.png,object_09b.png,object_04c.png,,0.5,1,,,,,,,,,,,
4148.199999988079,,directmemory_phase2,458866,,,,object_12c.png,,,51,,,1,,object_06b.png,object_04b.png,object_07c.png,object_07c.png,,0.5294117647058824,1,,,,,,,,,,,
5840.9000000059605,,directmemory_phase2,464709,,,,object_15b.png,,,50,,,1,,object_05a.png,object_14b.png,object_02c.png,object_14b.png,,0.5555555555555556,1,,,,,,,,,,,
3571.7000000178814,,directmemory_phase2,468284,,,,object_04b.png,,,51,,,1,,object_02c.png,object_05a.png,object_07b.png,object_07b.png,,0.5789473684210527,1,,,,,,,,,,,
3692.800000011921,,directmemory_phase2,471979,,,,object_09b.png,,,51,,,0,,object_05b.png,object_02a.png,object_02b.png,object_02a.png,,0.55,0,,,,,,,,,,,
1699.5,,directmemory_phase2,473681,,,,object_08a.png,,,50,,,1,,object_09c.png,object_02c.png,object_01a.png,object_02c.png,,0.5714285714285714,1,,,,,,,,,,,
4080.0999999940395,,directmemory_phase2,477764,,,,object_05a.png,,,51,,,0,,object_05c.png,object_07c.png,object_09c.png,object_05c.png,,0.5454545454545454,0,,,,,,,,,,,
3501.5,,directmemory_phase2,481269,,,,object_03b.png,,,49,,,1,,object_01c.png,object_04c.png,object_12c.png,object_01c.png,,0.5652173913043478,1,,,,,,,,,,,
2758.2000000178814,,directmemory_phase2,484030,,,,object_01b.png,,,49,,,1,,object_11c.png,object_07c.png,object_03b.png,object_11c.png,,0.5833333333333334,1,,,,,,,,,,,
4425.399999976158,,directmemory_phase2,488458,,,,object_15c.png,,,49,,,1,,object_01a.png,object_12b.png,object_08b.png,object_01a.png,,0.6,1,,,,,,,,,,,
2058.899999976158,,directmemory_phase2,490519,,,,object_05b.png,,,49,,,1,,object_12b.png,object_02b.png,object_12c.png,object_12b.png,,0.6153846153846154,1,,,,,,,,,,,
1775.0999999940395,,directmemory_phase2,492297,,,,object_11b.png,,,50,,,1,,object_05a.png,object_03c.png,object_07c.png,object_03c.png,,0.6296296296296297,1,,,,,,,,,,,
4352.600000023842,,directmemory_phase2,496652,,,,object_15a.png,,,50,,,1,,object_05a.png,object_14c.png,object_07c.png,object_14c.png,,0.6428571428571429,1,,,,,,,,,,,
3613.0999999940395,,directmemory_phase2,500268,,,,object_09c.png,,,51,,,0,,object_01b.png,object_02b.png,object_01a.png,object_02b.png,,0.6206896551724138,0,,,,,,,,,,,
2196.4000000059605,,directmemory_phase2,502467,,,,object_10c.png,,,49,,,1,,object_06b.png,object_11c.png,object_05b.png,object_06b.png,,0.6333333333333333,1,,,,,,,,,,,
null,,thebreak,502570,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
1996.7999999821186,,intro_0,504568,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,508070,,,,black_plus_sign,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,508875,,,,green,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,509378,,,,green,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
1563.2999999821186,,rt_thecrossant_black3,510579,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,510682,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,514184,,,,black_plus_sign,,,null,object_08a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,514992,,,,green,,,null,object_08a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,515494,,,,green,,,null,object_08a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
1267.5999999940395,,rt_thecrossant_black3,516692,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,516794,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,520298,,,,black_plus_sign,,,null,object_03c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,520759,,,,green,,,null,object_03c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,521261,,,,green,,,null,object_03c.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
931.2999999821186,,rt_thecrossant_black3,522805,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,522916,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,526418,,,,black_plus_sign,,,null,object_06b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,527397,,,,blue,,,null,object_06b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
429.09999999403954,,rt_plussign_withcolor3,527899,,,,blue,,,49,object_06b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,528924,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,529028,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,532530,,,,black_plus_sign,,,null,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,533437,,,,green,,,null,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
395.19999998807907,,rt_plussign_withcolor3,533939,,,,green,,,50,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,535036,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,535139,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,538642,,,,black_plus_sign,,,null,object_01c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,539474,,,,blue,,,null,object_01c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,539976,,,,blue,,,null,object_01c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1066.4000000059605,,rt_thecrossant_black3,541149,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,541252,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,544754,,,,black_plus_sign,,,null,object_04c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,545422,,,,blue,,,null,object_04c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
493.7000000178814,,rt_plussign_withcolor3,545924,,,,blue,,,49,object_04c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,547260,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,547362,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,550865,,,,black_plus_sign,,,null,object_14c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,551873,,,,blue,,,null,object_14c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,552376,,,,blue,,,null,object_14c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
784.9000000059605,,rt_thecrossant_black3,553372,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,553474,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,556977,,,,black_plus_sign,,,null,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,557826,,,,blue,,,null,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
409.80000001192093,,rt_plussign_withcolor3,558329,,,,blue,,,49,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,559485,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,559587,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,563089,,,,black_plus_sign,,,null,object_15b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,563665,,,,green,,,null,object_15b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,564167,,,,green,,,null,object_15b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
1053,,rt_thecrossant_black3,565597,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,565698,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,569203,,,,black_plus_sign,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,569845,,,,blue,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,570347,,,,blue,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
688.4000000059605,,rt_thecrossant_black3,571711,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,571813,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,575316,,,,black_plus_sign,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,575868,,,,blue,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
407.80000001192093,,rt_plussign_withcolor3,576371,,,,blue,,,49,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,577824,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,577926,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,581428,,,,black_plus_sign,,,null,object_05a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,582007,,,,blue,,,null,object_05a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
500.7000000178814,,rt_plussign_withcolor3,582516,,,,blue,,,49,object_05a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,583944,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,584045,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,587549,,,,black_plus_sign,,,null,object_12c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,588284,,,,green,,,null,object_12c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
318.10000002384186,,rt_plussign_withcolor3,588786,,,,green,,,50,object_12c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,590058,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,590160,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,593664,,,,black_plus_sign,,,null,object_11c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,594613,,,,blue,,,null,object_11c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
464.69999998807907,,rt_plussign_withcolor3,595115,,,,blue,,,49,object_11c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,596170,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,596272,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,596378,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
1307.7999999821186,,intro_0,597688,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
5373,,directmemory_phase3,603063,,,,object_01b.png,,,51,,,1,,object_02a.png,object_05b.png,object_11c.png,object_11c.png,,0.6451612903225806,1,,,,,,,,,,,
4305.200000017881,,directmemory_phase3,607371,,,,object_03b.png,,,49,,,1,,object_01c.png,object_07b.png,object_15a.png,object_01c.png,,0.65625,1,,,,,,,,,,,
6464.899999976158,,directmemory_phase3,613840,,,,object_09b.png,,,49,,,0,,object_09c.png,object_02a.png,object_03c.png,object_02a.png,,0.6363636363636364,0,,,,,,,,,,,
4042.5,,directmemory_phase3,617885,,,,object_04b.png,,,49,,,1,,object_07b.png,object_06b.png,object_03b.png,object_07b.png,,0.6470588235294118,1,,,,,,,,,,,
3445.699999988079,,directmemory_phase3,621333,,,,object_10c.png,,,50,,,1,,object_15a.png,object_06b.png,object_02b.png,object_06b.png,,0.6571428571428571,1,,,,,,,,,,,
6586.9000000059605,,directmemory_phase3,627922,,,,object_15a.png,,,49,,,0,,object_02b.png,object_08a.png,object_14c.png,object_14c.png,,0.6388888888888888,0,,,,,,,,,,,
8180.5,,directmemory_phase3,636106,,,,object_12c.png,,,50,,,0,,object_07c.png,object_03c.png,object_04b.png,object_07c.png,,0.6216216216216216,0,,,,,,,,,,,
1839.2999999821186,,directmemory_phase3,637948,,,,object_05a.png,,,49,,,0,,object_08a.png,object_05c.png,object_02b.png,object_05c.png,,0.6052631578947368,0,,,,,,,,,,,
5864,,directmemory_phase3,643814,,,,object_15b.png,,,49,,,1,,object_14b.png,object_02c.png,object_09c.png,object_14b.png,,0.6153846153846154,1,,,,,,,,,,,
4780.9000000059605,,directmemory_phase3,648597,,,,object_08b.png,,,51,,,1,,object_14c.png,object_09c.png,object_04c.png,object_04c.png,,0.625,1,,,,,,,,,,,
1895,,directmemory_phase3,650495,,,,object_08a.png,,,50,,,1,,object_11b.png,object_02c.png,object_04c.png,object_02c.png,,0.6341463414634146,1,,,,,,,,,,,
6174.4000000059605,,directmemory_phase3,656671,,,,object_15c.png,,,50,,,1,,object_03b.png,object_01a.png,object_04c.png,object_01a.png,,0.6428571428571429,1,,,,,,,,,,,
2183.9000000059605,,directmemory_phase3,658862,,,,object_11b.png,,,49,,,1,,object_03c.png,object_05c.png,object_05b.png,object_03c.png,,0.6511627906976745,1,,,,,,,,,,,
3733.600000023842,,directmemory_phase3,662598,,,,object_09c.png,,,51,,,0,,object_11b.png,object_02b.png,object_07c.png,object_02b.png,,0.6363636363636364,0,,,,,,,,,,,
2566.9000000059605,,directmemory_phase3,665169,,,,object_05b.png,,,51,,,1,,object_02b.png,object_09c.png,object_12b.png,object_12b.png,,0.6444444444444445,1,,,,,,,,,,,
null,,thebreak,665275,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
2260.2000000178814,,intro_0,667537,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,671039,,,,black_plus_sign,,,null,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,672079,,,,blue,,,null,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,672581,,,,blue,,,null,object_02a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
1155.9000000059605,,rt_thecrossant_black4,673550,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,673654,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,677157,,,,black_plus_sign,,,null,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,677835,,,,green,,,null,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
447,,rt_plussign_withcolor4,678336,,,,green,,,50,object_05b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,679662,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,679765,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,683268,,,,black_plus_sign,,,null,object_08b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,684007,,,,blue,,,null,object_08b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,684510,,,,blue,,,null,object_08b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
930.4000000059605,,rt_thecrossant_black4,685775,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,685877,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,689381,,,,black_plus_sign,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,689915,,,,green,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,690418,,,,green,,,null,object_09c.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
951.1000000238419,,rt_thecrossant_black4,691891,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,691993,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,695495,,,,black_plus_sign,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,696144,,,,green,,,null,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
417.40000000596046,,rt_plussign_withcolor4,696646,,,,green,,,50,object_15c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,698002,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,698105,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,701609,,,,black_plus_sign,,,null,object_14c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,702437,,,,green,,,null,object_14c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,702939,,,,green,,,null,object_14c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
871.8000000119209,,rt_thecrossant_black4,704118,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,704220,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,707724,,,,black_plus_sign,,,null,object_12c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,708435,,,,green,,,null,object_12c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,708939,,,,green,,,null,object_12c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,
961.1000000238419,,rt_thecrossant_black4,710233,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,710335,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,713840,,,,black_plus_sign,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,714560,,,,green,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,715062,,,,green,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
810.6999999880791,,rt_thecrossant_black4,716348,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,716451,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,719954,,,,black_plus_sign,,,null,object_05c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,720422,,,,blue,,,null,object_05c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,720924,,,,blue,,,null,object_05c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
923,,rt_thecrossant_black4,722462,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,722574,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,726077,,,,black_plus_sign,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,726608,,,,blue,,,null,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
410.7000000178814,,rt_plussign_withcolor4,727109,,,,blue,,,49,object_04b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,728584,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,728690,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,732193,,,,black_plus_sign,,,null,object_14b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,732959,,,,blue,,,null,object_14b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,733460,,,,blue,,,null,object_14b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
736.2999999821186,,rt_thecrossant_black4,734699,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,734801,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,738304,,,,black_plus_sign,,,null,object_10c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,739356,,,,green,,,null,object_10c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,739858,,,,green,,,null,object_10c.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
865.4000000059605,,rt_thecrossant_black4,740811,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,740914,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,744416,,,,black_plus_sign,,,null,object_11c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,744979,,,,green,,,null,object_11c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,745481,,,,green,,,null,object_11c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
1596.9000000059605,,rt_thecrossant_black4,746923,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black4,747026,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
