rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,rt_plussign_withcolor2,1726543,,,,green,,,null,object_01c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
757.7000000029802,,rt_thecrossant_black2,1728081,,,,black_plus_sign,,,50,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black2,1728184,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1731688,,,,black_plus_sign,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1732417,,,,green,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1732920,,,,green,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
596.9000000059605,,rt_thecrossant_black2,1734196,,,,black_plus_sign,,,50,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black2,1734299,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1737804,,,,black_plus_sign,,,null,object_01a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1738595,,,,green,,,null,object_01a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1739098,,,,green,,,null,object_01a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
879.5999999940395,,rt_thecrossant_black2,1740312,,,,black_plus_sign,,,50,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black2,1740415,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1743919,,,,black_plus_sign,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1744674,,,,green,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1745177,,,,green,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
1171.5,,rt_thecrossant_black2,1746429,,,,black_plus_sign,,,49,,,0,,,,,,,0.8,,,,,,,,,,,,,
null,,color_black2,1746533,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1750036,,,,black_plus_sign,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1751038,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1751541,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
892.9000000059605,,rt_thecrossant_black2,1752544,,,,black_plus_sign,,,49,,,1,,,,,,,0.8181818181818182,,,,,,,,,,,,,
null,,color_black2,1752648,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1756151,,,,black_plus_sign,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1756731,,,,blue,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1757232,,,,blue,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
1330.6000000089407,,rt_thecrossant_black2,1758658,,,,black_plus_sign,,,49,,,1,,,,,,,0.8333333333333334,,,,,,,,,,,,,
null,,color_black2,1758762,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1762266,,,,black_plus_sign,,,null,object_05a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1763282,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1763785,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
1227.2999999970198,,rt_thecrossant_black2,1764773,,,,black_plus_sign,,,50,,,1,,,,,,,0.8461538461538461,,,,,,,,,,,,,
null,,color_black2,1764875,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1768379,,,,black_plus_sign,,,null,object_10c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1769295,,,,green,,,null,object_10c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1769798,,,,green,,,null,object_10c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
1192.5,,rt_thecrossant_black2,1770887,,,,black_plus_sign,,,50,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black2,1770991,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1774494,,,,black_plus_sign,,,null,object_04a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1774937,,,,green,,,null,object_04a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1775440,,,,green,,,null,object_04a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
1217.199999988079,,rt_thecrossant_black2,1777002,,,,black_plus_sign,,,50,,,1,,,,,,,0.8666666666666667,,,,,,,,,,,,,
null,,color_black2,1777105,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1777209,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
814.5,,intro_0,1778025,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3830.8999999910593,,directmemory_phase2,1781857,,,,object_07a.png,,,51,,,1,,object_06c.png,object_07b.png,object_11a.png,object_11a.png,,0.875,1,,,,,,,,,,,,
1627.3999999910593,,directmemory_phase2,1783488,,,,object_02c.png,,,49,,,1,,object_15a.png,object_03a.png,object_01a.png,object_15a.png,,0.8823529411764706,1,,,,,,,,,,,,
1811.699999988079,,directmemory_phase2,1785302,,,,object_13a.png,,,51,,,1,,object_02b.png,object_12b.png,object_03a.png,object_03a.png,,0.8888888888888888,1,,,,,,,,,,,,
4045.7999999970198,,directmemory_phase2,1789349,,,,object_05b.png,,,50,,,1,,object_01a.png,object_10c.png,object_01b.png,object_10c.png,,0.8947368421052632,1,,,,,,,,,,,,
2241.5,,directmemory_phase2,1791594,,,,object_07b.png,,,49,,,1,,object_14b.png,object_03a.png,object_01a.png,object_14b.png,,0.9,1,,,,,,,,,,,,
2225.5,,directmemory_phase2,1793821,,,,object_06b.png,,,50,,,1,,object_03c.png,object_01b.png,object_08b.png,object_01b.png,,0.9047619047619048,1,,,,,,,,,,,,
3212.7999999970198,,directmemory_phase2,1797036,,,,object_02a.png,,,50,,,1,,object_12a.png,object_04b.png,object_11a.png,object_04b.png,,0.9090909090909091,1,,,,,,,,,,,,
1850.6000000089407,,directmemory_phase2,1798889,,,,object_10a.png,,,51,,,1,,object_11a.png,object_07c.png,object_14a.png,object_14a.png,,0.9130434782608695,1,,,,,,,,,,,,
973.1000000089407,,directmemory_phase2,1799864,,,,object_09a.png,,,50,,,1,,object_04a.png,object_08b.png,object_03a.png,object_08b.png,,0.9166666666666666,1,,,,,,,,,,,,
1730.2999999970198,,directmemory_phase2,1801596,,,,object_01a.png,,,50,,,1,,object_07a.png,object_10b.png,object_04b.png,object_10b.png,,0.92,1,,,,,,,,,,,,
1008.1000000089407,,directmemory_phase2,1802606,,,,object_12a.png,,,50,,,1,,object_03c.png,object_05a.png,object_10c.png,object_05a.png,,0.9230769230769231,1,1,,,,,,,,,,,
null,,slowdown_page,1812609,,,,too_quick,,,null,,,,,,,,,,,,,,,,,,,,,,,
2618,,directmemory_phase2,1815229,,,,object_07c.png,,,50,,,1,,object_12b.png,object_01c.png,object_04b.png,object_01c.png,,0.9259259259259259,1,,,,,,,,,,,,
1992.9000000059605,,directmemory_phase2,1817224,,,,object_12b.png,,,51,,,1,,object_10b.png,object_09a.png,object_02b.png,object_02b.png,,0.9285714285714286,1,,,,,,,,,,,,
2267,,directmemory_phase2,1819493,,,,object_03c.png,,,51,,,1,,object_10c.png,object_02c.png,object_05c.png,object_05c.png,,0.9310344827586207,1,,,,,,,,,,,,
3811.9000000059605,,directmemory_phase2,1823307,,,,object_04a.png,,,51,,,1,,object_10c.png,object_06b.png,object_06c.png,object_06c.png,,0.9333333333333333,1,,,,,,,,,,,,
null,,thebreak,1823409,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1499.3999999910593,,intro_0,1824910,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1828412,,,,black_plus_sign,,,null,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1828839,,,,blue,,,null,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1829341,,,,blue,,,null,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
773.3999999910593,,rt_thecrossant_black3,1830920,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1831023,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1834526,,,,black_plus_sign,,,null,object_14a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1835569,,,,green,,,null,object_14a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
378.6000000089407,,rt_plussign_withcolor3,1836071,,,,green,,,50,object_14a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1837034,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black3,1837137,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1840640,,,,black_plus_sign,,,null,object_01b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1841260,,,,green,,,null,object_01b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1841763,,,,green,,,null,object_01b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
1663.7999999970198,,rt_thecrossant_black3,1843148,,,,black_plus_sign,,,49,,,0,,,,,,,0.6666666666666666,,,,,,,,,,,,,
null,,color_black3,1843251,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1846755,,,,black_plus_sign,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1847373,,,,blue,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1847875,,,,blue,,,null,object_03c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
864.8999999910593,,rt_thecrossant_black3,1849262,,,,black_plus_sign,,,49,,,1,,,,,,,0.75,,,,,,,,,,,,,
null,,color_black3,1849365,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1852867,,,,black_plus_sign,,,null,object_12a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1853590,,,,blue,,,null,object_12a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1854093,,,,blue,,,null,object_12a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
758.7000000029802,,rt_thecrossant_black3,1855375,,,,black_plus_sign,,,49,,,1,,,,,,,0.8,,,,,,,,,,,,,
null,,color_black3,1855478,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1858981,,,,black_plus_sign,,,null,object_14b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1859992,,,,green,,,null,object_14b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1860494,,,,green,,,null,object_14b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1247.1000000089407,,rt_thecrossant_black3,1861488,,,,black_plus_sign,,,50,,,1,,,,,,,0.8333333333333334,,,,,,,,,,,,,
null,,color_black3,1861592,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1865096,,,,black_plus_sign,,,null,object_06c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1865560,,,,green,,,null,object_06c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
485.09999999403954,,rt_plussign_withcolor3,1866062,,,,green,,,50,object_06c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1867604,,,,black_plus_sign,,,null,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black3,1867707,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1871211,,,,black_plus_sign,,,null,object_02a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1872302,,,,green,,,null,object_02a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1872805,,,,green,,,null,object_02a.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
781.5,,rt_thecrossant_black3,1873719,,,,black_plus_sign,,,50,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black3,1873822,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1877326,,,,black_plus_sign,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1878052,,,,blue,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1878554,,,,blue,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
1422.5,,rt_thecrossant_black3,1879834,,,,black_plus_sign,,,49,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black3,1879937,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1883441,,,,black_plus_sign,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1883961,,,,blue,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1884463,,,,blue,,,null,object_02c.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
1190.6000000089407,,rt_thecrossant_black3,1885950,,,,black_plus_sign,,,49,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black3,1886053,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1889557,,,,black_plus_sign,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1890242,,,,blue,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1890744,,,,blue,,,null,object_11a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
947.2999999970198,,rt_thecrossant_black3,1892063,,,,black_plus_sign,,,49,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black3,1892166,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1895670,,,,black_plus_sign,,,null,object_01a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1896558,,,,green,,,null,object_01a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1897061,,,,green,,,null,object_01a.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
886.5999999940395,,rt_thecrossant_black3,1898180,,,,black_plus_sign,,,50,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black3,1898284,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1901788,,,,black_plus_sign,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1902489,,,,green,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1902992,,,,green,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1216.300000011921,,rt_thecrossant_black3,1904297,,,,black_plus_sign,,,50,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black3,1904399,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1907903,,,,black_plus_sign,,,null,object_02b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1908496,,,,green,,,null,object_02b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1908998,,,,green,,,null,object_02b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1910412,,,,black_plus_sign,,,null,,,,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black3,1910515,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1914020,,,,black_plus_sign,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1914733,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
419.20000000298023,,rt_plussign_withcolor3,1915236,,,,blue,,,49,object_09a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1916529,,,,black_plus_sign,,,null,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,,
null,,color_black3,1916633,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1916738,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1276.800000011921,,intro_0,1918016,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
2155.2000000029802,,directmemory_phase3,1920173,,,,object_07c.png,,,50,,,1,,object_07a.png,object_01c.png,object_08b.png,object_01c.png,,0.9354838709677419,1,,,,,,,,,,,,
1431,,directmemory_phase3,1921607,,,,object_10a.png,,,49,,,1,,object_14a.png,object_08b.png,object_12a.png,object_14a.png,,0.9375,1,,,,,,,,,,,,
1712.0999999940395,,directmemory_phase3,1923320,,,,object_03c.png,,,50,,,1,,object_07c.png,object_05c.png,object_08b.png,object_05c.png,,0.9393939393939394,1,,,,,,,,,,,,
2950.199999988079,,directmemory_phase3,1926273,,,,object_02a.png,,,49,,,1,,object_04b.png,object_14b.png,object_02c.png,object_04b.png,,0.9411764705882353,1,,,,,,,,,,,,
1151.5,,directmemory_phase3,1927427,,,,object_12a.png,,,49,,,1,,object_05a.png,object_01b.png,object_09a.png,object_05a.png,,0.9428571428571428,1,,,,,,,,,,,,
1361,,directmemory_phase3,1928791,,,,object_07a.png,,,49,,,1,,object_11a.png,object_01b.png,object_02a.png,object_11a.png,,0.9444444444444444,1,,,,,,,,,,,,
1696.8999999910593,,directmemory_phase3,1930490,,,,object_06b.png,,,51,,,1,,object_14b.png,object_07b.png,object_01b.png,object_01b.png,,0.9459459459459459,1,,,,,,,,,,,,
2926.2999999970198,,directmemory_phase3,1933418,,,,object_07b.png,,,51,,,1,,object_05a.png,object_06b.png,object_14b.png,object_14b.png,,0.9473684210526315,1,,,,,,,,,,,,
2478.7999999970198,,directmemory_phase3,1935899,,,,object_05b.png,,,51,,,1,,object_14b.png,object_07c.png,object_10c.png,object_10c.png,,0.9487179487179487,1,,,,,,,,,,,,
1163,,directmemory_phase3,1937064,,,,object_02c.png,,,50,,,1,,object_07c.png,object_15a.png,object_03a.png,object_15a.png,,0.95,1,,,,,,,,,,,,
1299.7000000029802,,directmemory_phase3,1938366,,,,object_01a.png,,,49,,,1,,object_10b.png,object_02b.png,object_12b.png,object_10b.png,,0.9512195121951219,1,,,,,,,,,,,,
982.5,,directmemory_phase3,1939352,,,,object_09a.png,,,50,,,1,,object_05b.png,object_08b.png,object_11a.png,object_08b.png,,0.9523809523809523,1,1,,,,,,,,,,,
null,,slowdown_page,1949355,,,,too_quick,,,null,,,,,,,,,,,,,,,,,,,,,,,
3952.5,,directmemory_phase3,1953308,,,,object_13a.png,,,51,,,1,,object_10b.png,object_07c.png,object_03a.png,object_03a.png,,0.9534883720930233,1,,,,,,,,,,,,
1603.7000000029802,,directmemory_phase3,1954914,,,,object_12b.png,,,51,,,1,,object_08b.png,object_09a.png,object_02b.png,object_02b.png,,0.9545454545454546,1,,,,,,,,,,,,
3432,,directmemory_phase3,1958349,,,,object_04a.png,,,51,,,1,,object_14b.png,object_07a.png,object_06c.png,object_06c.png,,0.9555555555555556,1,,,,,,,,,,,,
null,,thebreak,1958452,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1547.5,,intro_0,1960001,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1963504,,,,black_plus_sign,,,null,object_06c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1963986,,,,blue,,,null,object_06c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1964489,,,,blue,,,null,object_06c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1280.2000000029802,,rt_thecrossant_black4,1966012,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1966116,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1969620,,,,black_plus_sign,,,null,object_10a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1970538,,,,green,,,null,object_10a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
366.79999999701977,,rt_plussign_withcolor4,1971041,,,,green,,,50,object_10a.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1972129,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1972231,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1975733,,,,black_plus_sign,,,null,object_05a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1976657,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1977160,,,,green,,,null,object_05a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
1067.2000000029802,,rt_thecrossant_black4,1978241,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1978345,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1981848,,,,black_plus_sign,,,null,object_08b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1982555,,,,green,,,null,object_08b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
340.70000000298023,,rt_plussign_withcolor4,1983058,,,,green,,,49,object_08b.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1984355,,,,black_plus_sign,,,null,,,0,,,,,,,0.75,,,,,,,,,,,,,
null,,color_black4,1984458,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1987963,,,,black_plus_sign,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1988584,,,,green,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1989086,,,,green,,,null,object_04b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
880.6000000089407,,rt_thecrossant_black4,1990470,,,,black_plus_sign,,,50,,,1,,,,,,,0.8,,,,,,,,,,,,,
null,,color_black4,1990574,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1994078,,,,black_plus_sign,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1994656,,,,green,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1995159,,,,green,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
882.2000000029802,,rt_thecrossant_black4,1996587,,,,black_plus_sign,,,50,,,1,,,,,,,0.8333333333333334,,,,,,,,,,,,,
null,,color_black4,1996691,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2000195,,,,black_plus_sign,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2001046,,,,green,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2001549,,,,green,,,null,object_07c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
699.5999999940395,,rt_thecrossant_black4,2002705,,,,black_plus_sign,,,50,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black4,2002809,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2006313,,,,black_plus_sign,,,null,object_10b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2006891,,,,blue,,,null,object_10b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2007394,,,,blue,,,null,object_10b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
1193.5,,rt_thecrossant_black4,2008823,,,,black_plus_sign,,,49,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black4,2008927,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2012430,,,,black_plus_sign,,,null,object_14b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2013192,,,,green,,,null,object_14b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,2013694,,,,green,,,null,object_14b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1107.0999999940395,,rt_thecrossant_black4,2014940,,,,black_plus_sign,,,50,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black4,2015043,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,2018547,,,,black_plus_sign,,,null,object_06b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,2019292,,,,blue,,,null,object_06b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
462.3999999910593,,rt_plussign_withcolor4,2019795,,,,blue,,,49,object_06b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,2021058,,,,black_plus_sign,,,null,,,1,,,,,,,0.9,,,,,,,,,,,,,
