rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,color_black2,517888,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,521392,,,,black_plus_sign,,,null,object_05a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,522495,,,,blue,,,null,object_05a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,522997,,,,blue,,,null,object_05a.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
913.6999999880791,,rt_thecrossant_black2,523900,,,,black_plus_sign,,,49,,,,1,,,,,,0.8888888888888888,,,,,,,,,,,,
null,,color_black2,524003,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,527506,,,,black_plus_sign,,,null,object_01c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,528552,,,,green,,,null,object_01c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,529054,,,,green,,,null,object_01c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
1496.7999999821186,,rt_thecrossant_black2,530014,,,,black_plus_sign,,,50,,,,1,,,,,,0.9,,,,,,,,,,,,
null,,color_black2,530118,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,533620,,,,black_plus_sign,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,534030,,,,green,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,534532,,,,green,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
1521.800000011921,,rt_thecrossant_black2,536129,,,,black_plus_sign,,,50,,,,1,,,,,,0.9090909090909091,,,,,,,,,,,,
null,,color_black2,536231,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,539735,,,,black_plus_sign,,,null,object_06b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,540738,,,,green,,,null,object_06b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,541242,,,,green,,,null,object_06b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
955,,rt_thecrossant_black2,542244,,,,black_plus_sign,,,50,,,,1,,,,,,0.9166666666666666,,,,,,,,,,,,
null,,color_black2,542347,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,545850,,,,black_plus_sign,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,546467,,,,blue,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,546971,,,,blue,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
1477.7999999821186,,rt_thecrossant_black2,548360,,,,black_plus_sign,,,49,,,,1,,,,,,0.9230769230769231,,,,,,,,,,,,
null,,color_black2,548464,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,551967,,,,black_plus_sign,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,552866,,,,blue,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,553368,,,,blue,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
1452.7000000178814,,rt_thecrossant_black2,554475,,,,black_plus_sign,,,49,,,,1,,,,,,0.9285714285714286,,,,,,,,,,,,
null,,color_black2,554578,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,558081,,,,black_plus_sign,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,559176,,,,green,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,559678,,,,green,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
1358.5999999940395,,rt_thecrossant_black2,560588,,,,black_plus_sign,,,50,,,,1,,,,,,0.9333333333333333,,,,,,,,,,,,
null,,color_black2,560692,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,560796,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
43470.40000000596,,intro_0,604268,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
6014.299999982119,,directmemory_phase2,610285,,,,object_09a.png,,,49,,,,0,object_13c.png,object_02b.png,object_04c.png,object_02b.png,,0.4375,0,,,,,,,,,,,
3109.0999999940395,,directmemory_phase2,613397,,,,object_13a.png,,,49,,,,0,object_04a.png,object_03a.png,object_14c.png,object_03a.png,,0.4117647058823529,0,,,,,,,,,,,
3185.5,,directmemory_phase2,616585,,,,object_13c.png,,,50,,,,1,object_10a.png,object_03b.png,object_06a.png,object_03b.png,,0.4444444444444444,1,,,,,,,,,,,
4140.300000011921,,directmemory_phase2,620729,,,,object_08c.png,,,49,,,,0,object_04a.png,object_14c.png,object_07c.png,object_14c.png,,0.42105263157894735,0,,,,,,,,,,,
3451.2000000178814,,directmemory_phase2,624184,,,,object_02a.png,,,50,,,,0,object_12a.png,object_08c.png,object_10c.png,object_10c.png,,0.4,0,,,,,,,,,,,
3748.5,,directmemory_phase2,627935,,,,object_07b.png,,,49,,,,0,object_03a.png,object_08b.png,object_12b.png,object_12b.png,,0.38095238095238093,0,,,,,,,,,,,
3435.699999988079,,directmemory_phase2,631372,,,,object_08a.png,,,51,,,,0,object_06a.png,object_15a.png,object_12b.png,object_06a.png,,0.36363636363636365,0,,,,,,,,,,,
3400.5999999940395,,directmemory_phase2,634776,,,,object_04c.png,,,50,,,,0,object_07c.png,object_13c.png,object_06a.png,object_07c.png,,0.34782608695652173,0,,,,,,,,,,,
4247.300000011921,,directmemory_phase2,639027,,,,object_15a.png,,,51,,,,0,object_02a.png,object_02c.png,object_09a.png,object_02c.png,,0.3333333333333333,0,,,,,,,,,,,
4684.799999982119,,directmemory_phase2,643714,,,,object_08b.png,,,51,,,,0,object_06b.png,object_11b.png,object_14c.png,object_11b.png,,0.32,0,,,,,,,,,,,
2955.5999999940395,,directmemory_phase2,646672,,,,object_10a.png,,,49,,,,0,object_08b.png,object_07c.png,object_04a.png,object_04a.png,,0.3076923076923077,0,,,,,,,,,,,
3356,,directmemory_phase2,650031,,,,object_11a.png,,,51,,,,0,object_03a.png,object_03c.png,object_04a.png,object_03c.png,,0.2962962962962963,0,,,,,,,,,,,
4699.5,,directmemory_phase2,654734,,,,object_11c.png,,,49,,,,0,object_03c.png,object_05c.png,object_03a.png,object_05c.png,,0.2857142857142857,0,,,,,,,,,,,
3182.300000011921,,directmemory_phase2,657920,,,,object_06b.png,,,50,,,,1,object_04a.png,object_12a.png,object_12b.png,object_12a.png,,0.3103448275862069,1,,,,,,,,,,,
4726.800000011921,,directmemory_phase2,662651,,,,object_04b.png,,,49,,,,0,object_11b.png,object_08b.png,object_13b.png,object_13b.png,,0.3,0,,,,,,,,,,,
null,,thebreak,662754,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
2489.0999999940395,,intro_0,665245,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,668748,,,,black_plus_sign,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,669399,,,,blue,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,669900,,,,blue,,,null,object_04b.png,object_05b.png,,,,,,,,,,,,,,,,,,,,
1618.199999988079,,rt_thecrossant_black3,671253,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,671355,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,674859,,,,black_plus_sign,,,null,object_12c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,675402,,,,green,,,null,object_12c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,675905,,,,green,,,null,object_12c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
1256.3999999761581,,rt_thecrossant_black3,677367,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,677470,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,680973,,,,black_plus_sign,,,null,object_14b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,681622,,,,blue,,,null,object_14b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,682125,,,,blue,,,null,object_14b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
990.5999999940395,,rt_thecrossant_black3,683483,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,683585,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,687090,,,,black_plus_sign,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,687783,,,,blue,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,688296,,,,blue,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
1015.1999999880791,,rt_thecrossant_black3,689611,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,689714,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,693217,,,,black_plus_sign,,,null,object_15b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,693873,,,,blue,,,null,object_15b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,694375,,,,blue,,,null,object_15b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
1087.6000000238419,,rt_thecrossant_black3,695726,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,695829,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,699333,,,,black_plus_sign,,,null,object_03b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,700207,,,,green,,,null,object_03b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,700709,,,,green,,,null,object_03b.png,object_07a.png,,,,,,,,,,,,,,,,,,,,
898.7999999821186,,rt_thecrossant_black3,701842,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,701946,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,705449,,,,black_plus_sign,,,null,object_09b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,706318,,,,green,,,null,object_09b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
481,,rt_plussign_withcolor3,706820,,,,green,,,50,object_09b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,707957,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,708062,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,711565,,,,black_plus_sign,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,712217,,,,blue,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,712720,,,,blue,,,null,object_01b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
1224.300000011921,,rt_thecrossant_black3,714074,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,714178,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,717683,,,,black_plus_sign,,,null,object_06b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,718693,,,,blue,,,null,object_06b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,719198,,,,blue,,,null,object_06b.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
1077.8999999761581,,rt_thecrossant_black3,720193,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,720296,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,723799,,,,black_plus_sign,,,null,object_09c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,724729,,,,blue,,,null,object_09c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,725232,,,,blue,,,null,object_09c.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
1172.4000000059605,,rt_thecrossant_black3,726308,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,726412,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,729916,,,,black_plus_sign,,,null,object_02a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,730803,,,,blue,,,null,object_02a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,731305,,,,blue,,,null,object_02a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
1422.7000000178814,,rt_thecrossant_black3,732423,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,732526,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,736028,,,,black_plus_sign,,,null,object_03c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,736435,,,,green,,,null,object_03c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,736937,,,,green,,,null,object_03c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
1392.199999988079,,rt_thecrossant_black3,738536,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,738640,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,742144,,,,black_plus_sign,,,null,object_06c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,743124,,,,green,,,null,object_06c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,743637,,,,green,,,null,object_06c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
695,,rt_thecrossant_black3,744665,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,744768,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,748270,,,,black_plus_sign,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,748845,,,,green,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,749348,,,,green,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
1092.2999999821186,,rt_thecrossant_black3,750779,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,750883,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,754388,,,,black_plus_sign,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,755004,,,,green,,,null,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
466.90000000596046,,rt_plussign_withcolor3,755506,,,,green,,,50,object_14a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,756896,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black3,756999,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,757103,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
3856.699999988079,,intro_0,760962,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
2484.4000000059605,,directmemory_phase3,763448,,,,object_05b.png,,,51,,,,0,object_04b.png,object_07b.png,object_05a.png,object_04b.png,,0.2903225806451613,0,,,,,,,,,,,
3588,,directmemory_phase3,767040,,,,object_10b.png,,,51,,,,1,object_03c.png,object_01b.png,object_04c.png,object_04c.png,,0.3125,1,,,,,,,,,,,
3357.7999999821186,,directmemory_phase3,770400,,,,object_15b.png,,,51,,,,1,object_06b.png,object_01c.png,object_13a.png,object_13a.png,,0.3333333333333333,1,,,,,,,,,,,
3628.5,,directmemory_phase3,774033,,,,object_12c.png,,,50,,,,1,object_01b.png,object_11c.png,object_03c.png,object_11c.png,,0.35294117647058826,1,,,,,,,,,,,
2825.5,,directmemory_phase3,776862,,,,object_15c.png,,,49,,,,1,object_04a.png,object_08c.png,object_10b.png,object_04a.png,,0.37142857142857144,1,,,,,,,,,,,
1979.800000011921,,directmemory_phase3,778845,,,,object_14b.png,,,49,,,,1,object_06a.png,object_07b.png,object_01a.png,object_06a.png,,0.3888888888888889,1,,,,,,,,,,,
3313,,directmemory_phase3,782162,,,,object_01c.png,,,49,,,,0,object_06b.png,object_14b.png,object_03c.png,object_03c.png,,0.3783783783783784,0,,,,,,,,,,,
3338.300000011921,,directmemory_phase3,785503,,,,object_06c.png,,,50,,,,1,object_09b.png,object_08b.png,object_03c.png,object_08b.png,,0.39473684210526316,1,,,,,,,,,,,
2608.5999999940395,,directmemory_phase3,788116,,,,object_09b.png,,,49,,,,1,object_15a.png,object_04a.png,object_10b.png,object_15a.png,,0.41025641025641024,1,,,,,,,,,,,
3628.800000011921,,directmemory_phase3,791748,,,,object_07a.png,,,50,,,,1,object_05a.png,object_03b.png,object_04c.png,object_03b.png,,0.425,1,,,,,,,,,,,
3194.5,,directmemory_phase3,794947,,,,object_14a.png,,,51,,,,1,object_04a.png,object_06c.png,object_08c.png,object_08c.png,,0.43902439024390244,1,,,,,,,,,,,
3167.9000000059605,,directmemory_phase3,798119,,,,object_05a.png,,,51,,,,0,object_02a.png,object_02b.png,object_15b.png,object_02a.png,,0.42857142857142855,0,,,,,,,,,,,
2466.0999999940395,,directmemory_phase3,800588,,,,object_09c.png,,,49,,,,0,object_15a.png,object_05b.png,object_07b.png,object_07b.png,,0.4186046511627907,0,,,,,,,,,,,
3491.2000000178814,,directmemory_phase3,804083,,,,object_01a.png,,,50,,,,1,object_05b.png,object_06b.png,object_08c.png,object_06b.png,,0.4318181818181818,1,,,,,,,,,,,
3062.4000000059605,,directmemory_phase3,807149,,,,object_01b.png,,,49,,,,0,object_02a.png,object_09c.png,object_02b.png,object_02b.png,,0.4222222222222222,0,,,,,,,,,,,
null,,thebreak,807253,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
2160.7000000178814,,intro_0,809416,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,812919,,,,black_plus_sign,,,null,object_15a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,813502,,,,green,,,null,object_15a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,814004,,,,green,,,null,object_15a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,
1463.6000000238419,,rt_thecrossant_black4,815427,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,815531,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,819034,,,,black_plus_sign,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,819496,,,,green,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,819998,,,,green,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
1227,,rt_thecrossant_black4,821543,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,821645,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,825149,,,,black_plus_sign,,,null,object_06a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,825892,,,,green,,,null,object_06a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,826394,,,,green,,,null,object_06a.png,object_14b.png,,,,,,,,,,,,,,,,,,,,
782.3000000119209,,rt_thecrossant_black4,827657,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,827766,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,831269,,,,black_plus_sign,,,null,object_08b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,831992,,,,green,,,null,object_08b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,832495,,,,green,,,null,object_08b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,
1298.9000000059605,,rt_thecrossant_black4,833779,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,833883,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,837386,,,,black_plus_sign,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,838323,,,,blue,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,838825,,,,blue,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
1225.2000000178814,,rt_thecrossant_black4,839895,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,839997,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,843501,,,,black_plus_sign,,,null,object_11c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,844535,,,,green,,,null,object_11c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,845037,,,,green,,,null,object_11c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,
1202.5,,rt_thecrossant_black4,846010,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,846113,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,849616,,,,black_plus_sign,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,850463,,,,blue,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,850966,,,,blue,,,null,object_13a.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
1428.5999999940395,,rt_thecrossant_black4,852125,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,852229,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,855733,,,,black_plus_sign,,,null,object_08c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,856316,,,,blue,,,null,object_08c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,856818,,,,blue,,,null,object_08c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
1491.800000011921,,rt_thecrossant_black4,858242,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,858346,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,861849,,,,black_plus_sign,,,null,object_02a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,862637,,,,blue,,,null,object_02a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,863140,,,,blue,,,null,object_02a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,
998.9000000059605,,rt_thecrossant_black4,864357,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,864471,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,867975,,,,black_plus_sign,,,null,object_05b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,868399,,,,blue,,,null,object_05b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,868901,,,,blue,,,null,object_05b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
1170.0999999940395,,rt_thecrossant_black4,870482,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,870586,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,874089,,,,black_plus_sign,,,null,object_02b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,875039,,,,blue,,,null,object_02b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,875541,,,,blue,,,null,object_02b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,
1042.300000011921,,rt_thecrossant_black4,876608,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,876712,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,880216,,,,black_plus_sign,,,null,object_07a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,880883,,,,green,,,null,object_07a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,881392,,,,green,,,null,object_07a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1365.2000000178814,,rt_thecrossant_black4,882732,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,882835,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,886339,,,,black_plus_sign,,,null,object_01a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,887325,,,,blue,,,null,object_01a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,887827,,,,blue,,,null,object_01a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
954.4000000059605,,rt_thecrossant_black4,888849,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black4,888953,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,892456,,,,black_plus_sign,,,null,object_01c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
