rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy
4296.300000190735,,directmemory_phase1,430753,,,,object_06b.png,,,51,,,1,,object_08c.png,object_10c.png,object_08b.png,object_08b.png,,0.46153846153846156,1
3847.9000000953674,,directmemory_phase1,434605,,,,object_05a.png,,,49,,,0,,object_07c.png,object_01c.png,object_08c.png,object_08c.png,,0.4444444444444444,0
3371.199999809265,,directmemory_phase1,437978,,,,object_04c.png,,,51,,,1,,object_11c.png,object_06c.png,object_01a.png,object_01a.png,,0.4642857142857143,1
3042.199999809265,,directmemory_phase1,441023,,,,object_13a.png,,,51,,,0,,object_06b.png,object_01a.png,object_15b.png,object_01a.png,,0.4482758620689655,0
3777.6000003814697,,directmemory_phase1,444804,,,,object_07c.png,,,49,,,1,,object_02b.png,object_12c.png,object_09a.png,object_02b.png,,0.4666666666666667,1
null,,thebreak,444906,,,,<p></p>,,,null,,,,,,,,,,,
1776.0999999046326,,intro_0,446683,,,,instruct,,,32,,,,,,,,,,,
null,,learn_phase(without_color)2,450186,,,,black_plus_sign,,,null,object_02c.png,object_10a.png,,,,,,,,,
null,,black_cross(without_color)2,451284,,,,green,,,null,object_02c.png,object_10a.png,,,,,,,,,
null,,rt_plussign_withcolor2,451786,,,,green,,,null,object_02c.png,object_10a.png,,,,,,,,,
null,,rt_thecrossant_black2,452696,,,,black_plus_sign,,,null,,,,,,,,,,NaN,
null,,color_black2,452800,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,456305,,,,black_plus_sign,,,null,object_11b.png,object_14b.png,,,,,,,,,
null,,black_cross(without_color)2,456939,,,,blue,,,null,object_11b.png,object_14b.png,,,,,,,,,
null,,rt_plussign_withcolor2,457441,,,,blue,,,null,object_11b.png,object_14b.png,,,,,,,,,
1758.2000002861023,,rt_thecrossant_black2,458813,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,458917,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,462421,,,,black_plus_sign,,,null,object_12b.png,object_11a.png,,,,,,,,,
null,,black_cross(without_color)2,463071,,,,green,,,null,object_12b.png,object_11a.png,,,,,,,,,
null,,rt_plussign_withcolor2,463573,,,,green,,,null,object_12b.png,object_11a.png,,,,,,,,,
1044.8000001907349,,rt_thecrossant_black2,464929,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,465033,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,468537,,,,black_plus_sign,,,null,object_04a.png,object_12a.png,,,,,,,,,
null,,black_cross(without_color)2,469534,,,,blue,,,null,object_04a.png,object_12a.png,,,,,,,,,
null,,rt_plussign_withcolor2,470036,,,,blue,,,null,object_04a.png,object_12a.png,,,,,,,,,
1067.7999997138977,,rt_thecrossant_black2,471049,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,471153,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,474657,,,,black_plus_sign,,,null,object_01a.png,object_13a.png,,,,,,,,,
null,,black_cross(without_color)2,475667,,,,blue,,,null,object_01a.png,object_13a.png,,,,,,,,,
null,,rt_plussign_withcolor2,476170,,,,blue,,,null,object_01a.png,object_13a.png,,,,,,,,,
1255.8000001907349,,rt_thecrossant_black2,477166,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,477277,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,480781,,,,black_plus_sign,,,null,object_14a.png,object_08a.png,,,,,,,,,
null,,black_cross(without_color)2,481409,,,,blue,,,null,object_14a.png,object_08a.png,,,,,,,,,
null,,rt_plussign_withcolor2,481912,,,,blue,,,null,object_14a.png,object_08a.png,,,,,,,,,
1245.3000001907349,,rt_thecrossant_black2,483291,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,483394,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,486898,,,,black_plus_sign,,,null,object_08c.png,object_02a.png,,,,,,,,,
null,,black_cross(without_color)2,487828,,,,blue,,,null,object_08c.png,object_02a.png,,,,,,,,,
null,,rt_plussign_withcolor2,488330,,,,blue,,,null,object_08c.png,object_02a.png,,,,,,,,,
879.8999996185303,,rt_thecrossant_black2,489405,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,489509,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,493012,,,,black_plus_sign,,,null,object_09c.png,object_07b.png,,,,,,,,,
null,,black_cross(without_color)2,494047,,,,green,,,null,object_09c.png,object_07b.png,,,,,,,,,
null,,rt_plussign_withcolor2,494549,,,,green,,,null,object_09c.png,object_07b.png,,,,,,,,,
1229.1999998092651,,rt_thecrossant_black2,495520,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,495624,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,499129,,,,black_plus_sign,,,null,object_13c.png,object_15a.png,,,,,,,,,
null,,black_cross(without_color)2,499860,,,,green,,,null,object_13c.png,object_15a.png,,,,,,,,,
null,,rt_plussign_withcolor2,500362,,,,green,,,null,object_13c.png,object_15a.png,,,,,,,,,
1434.8000001907349,,rt_thecrossant_black2,501638,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,501741,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,505245,,,,black_plus_sign,,,null,object_04a.png,object_06c.png,,,,,,,,,
null,,black_cross(without_color)2,506202,,,,blue,,,null,object_04a.png,object_06c.png,,,,,,,,,
null,,rt_plussign_withcolor2,506710,,,,blue,,,null,object_04a.png,object_06c.png,,,,,,,,,
1402.9000000953674,,rt_thecrossant_black2,507760,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,507863,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,511367,,,,black_plus_sign,,,null,object_11b.png,object_04b.png,,,,,,,,,
null,,black_cross(without_color)2,512358,,,,blue,,,null,object_11b.png,object_04b.png,,,,,,,,,
null,,rt_plussign_withcolor2,512860,,,,blue,,,null,object_11b.png,object_04b.png,,,,,,,,,
1412.9000000953674,,rt_thecrossant_black2,513875,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,513987,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,517492,,,,black_plus_sign,,,null,object_11c.png,object_01b.png,,,,,,,,,
null,,black_cross(without_color)2,518549,,,,blue,,,null,object_11c.png,object_01b.png,,,,,,,,,
null,,rt_plussign_withcolor2,519052,,,,blue,,,null,object_11c.png,object_01b.png,,,,,,,,,
1423.8999996185303,,rt_thecrossant_black2,520000,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,520103,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,523607,,,,black_plus_sign,,,null,object_10c.png,object_12b.png,,,,,,,,,
null,,black_cross(without_color)2,524646,,,,blue,,,null,object_10c.png,object_12b.png,,,,,,,,,
null,,rt_plussign_withcolor2,525148,,,,blue,,,null,object_10c.png,object_12b.png,,,,,,,,,
1598,,rt_thecrossant_black2,526115,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,526219,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,529722,,,,black_plus_sign,,,null,object_07c.png,object_07a.png,,,,,,,,,
null,,black_cross(without_color)2,530661,,,,blue,,,null,object_07c.png,object_07a.png,,,,,,,,,
null,,rt_plussign_withcolor2,531162,,,,blue,,,null,object_07c.png,object_07a.png,,,,,,,,,
1936.0999999046326,,rt_thecrossant_black2,532229,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,532332,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,535837,,,,black_plus_sign,,,null,object_13c.png,object_03c.png,,,,,,,,,
null,,black_cross(without_color)2,536552,,,,blue,,,null,object_13c.png,object_03c.png,,,,,,,,,
null,,rt_plussign_withcolor2,537055,,,,blue,,,null,object_13c.png,object_03c.png,,,,,,,,,
null,,rt_thecrossant_black2,538346,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,color_black2,538450,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,541955,,,,black_plus_sign,,,null,object_08c.png,object_05a.png,,,,,,,,,
null,,black_cross(without_color)2,542784,,,,green,,,null,object_08c.png,object_05a.png,,,,,,,,,
null,,rt_plussign_withcolor2,543286,,,,green,,,null,object_08c.png,object_05a.png,,,,,,,,,
1329.4000000953674,,rt_thecrossant_black2,544464,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,544567,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,548071,,,,black_plus_sign,,,null,object_10a.png,object_14c.png,,,,,,,,,
null,,black_cross(without_color)2,548961,,,,green,,,null,object_10a.png,object_14c.png,,,,,,,,,
null,,rt_plussign_withcolor2,549463,,,,green,,,null,object_10a.png,object_14c.png,,,,,,,,,
1388.2999997138977,,rt_thecrossant_black2,550578,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,550682,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,554187,,,,black_plus_sign,,,null,object_06a.png,object_05b.png,,,,,,,,,
null,,black_cross(without_color)2,555118,,,,green,,,null,object_06a.png,object_05b.png,,,,,,,,,
null,,rt_plussign_withcolor2,555620,,,,green,,,null,object_06a.png,object_05b.png,,,,,,,,,
1154.9000000953674,,rt_thecrossant_black2,556695,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,556797,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,560302,,,,black_plus_sign,,,null,object_05c.png,object_09a.png,,,,,,,,,
null,,black_cross(without_color)2,561376,,,,blue,,,null,object_05c.png,object_09a.png,,,,,,,,,
null,,rt_plussign_withcolor2,561879,,,,blue,,,null,object_05c.png,object_09a.png,,,,,,,,,
1489.1000003814697,,rt_thecrossant_black2,562812,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,562915,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,566419,,,,black_plus_sign,,,null,object_10b.png,object_07b.png,,,,,,,,,
null,,black_cross(without_color)2,567168,,,,green,,,null,object_10b.png,object_07b.png,,,,,,,,,
null,,rt_plussign_withcolor2,567670,,,,green,,,null,object_10b.png,object_07b.png,,,,,,,,,
null,,rt_thecrossant_black2,568927,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,color_black2,569030,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,572534,,,,black_plus_sign,,,null,object_05b.png,object_13b.png,,,,,,,,,
null,,black_cross(without_color)2,573620,,,,blue,,,null,object_05b.png,object_13b.png,,,,,,,,,
null,,rt_plussign_withcolor2,574122,,,,blue,,,null,object_05b.png,object_13b.png,,,,,,,,,
1332.3999996185303,,rt_thecrossant_black2,575047,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,575150,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,578653,,,,black_plus_sign,,,null,object_02b.png,object_07c.png,,,,,,,,,
null,,black_cross(without_color)2,579056,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,
null,,rt_plussign_withcolor2,579558,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,
2070.6000003814697,,rt_thecrossant_black2,581159,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,581262,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,584766,,,,black_plus_sign,,,null,object_14a.png,object_03b.png,,,,,,,,,
null,,black_cross(without_color)2,585475,,,,blue,,,null,object_14a.png,object_03b.png,,,,,,,,,
null,,rt_plussign_withcolor2,585978,,,,blue,,,null,object_14a.png,object_03b.png,,,,,,,,,
977.5999999046326,,rt_thecrossant_black2,587275,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,587378,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,590882,,,,black_plus_sign,,,null,object_01c.png,object_09a.png,,,,,,,,,
null,,black_cross(without_color)2,591655,,,,green,,,null,object_01c.png,object_09a.png,,,,,,,,,
null,,rt_plussign_withcolor2,592158,,,,green,,,null,object_01c.png,object_09a.png,,,,,,,,,
1281.1999998092651,,rt_thecrossant_black2,593393,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,593496,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,597000,,,,black_plus_sign,,,null,object_01a.png,object_04c.png,,,,,,,,,
null,,black_cross(without_color)2,597424,,,,blue,,,null,object_01a.png,object_04c.png,,,,,,,,,
null,,rt_plussign_withcolor2,597925,,,,blue,,,null,object_01a.png,object_04c.png,,,,,,,,,
1493,,rt_thecrossant_black2,599509,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,599612,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,603116,,,,black_plus_sign,,,null,object_09b.png,object_08b.png,,,,,,,,,
null,,black_cross(without_color)2,603553,,,,green,,,null,object_09b.png,object_08b.png,,,,,,,,,
null,,rt_plussign_withcolor2,604056,,,,green,,,null,object_09b.png,object_08b.png,,,,,,,,,
null,,rt_thecrossant_black2,605625,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,color_black2,605727,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,609232,,,,black_plus_sign,,,null,object_06b.png,object_08b.png,,,,,,,,,
null,,black_cross(without_color)2,610279,,,,green,,,null,object_06b.png,object_08b.png,,,,,,,,,
null,,rt_plussign_withcolor2,610782,,,,green,,,null,object_06b.png,object_08b.png,,,,,,,,,
703.7999997138977,,rt_thecrossant_black2,611738,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,611841,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,615343,,,,black_plus_sign,,,null,object_15b.png,object_15c.png,,,,,,,,,
null,,black_cross(without_color)2,616173,,,,green,,,null,object_15b.png,object_15c.png,,,,,,,,,
null,,rt_plussign_withcolor2,616676,,,,green,,,null,object_15b.png,object_15c.png,,,,,,,,,
1748.7999997138977,,rt_thecrossant_black2,617852,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,617956,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,621458,,,,black_plus_sign,,,null,object_11c.png,object_03a.png,,,,,,,,,
null,,black_cross(without_color)2,622162,,,,green,,,null,object_11c.png,object_03a.png,,,,,,,,,
null,,rt_plussign_withcolor2,622664,,,,green,,,null,object_11c.png,object_03a.png,,,,,,,,,
1353.4000000953674,,rt_thecrossant_black2,623967,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black2,624069,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)2,627575,,,,black_plus_sign,,,null,object_15b.png,object_12c.png,,,,,,,,,
null,,black_cross(without_color)2,628027,,,,blue,,,null,object_15b.png,object_12c.png,,,,,,,,,
null,,rt_plussign_withcolor2,628530,,,,blue,,,null,object_15b.png,object_12c.png,,,,,,,,,
986,,rt_thecrossant_black2,630084,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black2,630188,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,thebreak,630292,,,,<p></p>,,,null,,,,,,,,,,,
5542.699999809265,,intro_0,635837,,,,instruct,,,32,,,,,,,,,,,
2589.699999809265,,directmemory_phase2,638429,,,,object_04c.png,,,50,,,1,,object_01b.png,object_01a.png,object_10a.png,object_01a.png,,0.4838709677419355,1
4221,,directmemory_phase2,642654,,,,object_04a.png,,,51,,,0,,object_12a.png,object_02b.png,object_15b.png,object_12a.png,,0.46875,0
3007.2999997138977,,directmemory_phase2,645665,,,,object_04b.png,,,51,,,1,,object_14a.png,object_14c.png,object_11b.png,object_11b.png,,0.48484848484848486,1
2699.800000190735,,directmemory_phase2,648368,,,,object_13a.png,,,50,,,1,,object_09c.png,object_01a.png,object_10a.png,object_01a.png,,0.5,1
3854.5,,directmemory_phase2,652227,,,,object_07c.png,,,51,,,1,,object_03a.png,object_15b.png,object_02b.png,object_02b.png,,0.5142857142857142,1
2759.9000000953674,,directmemory_phase2,654990,,,,object_09b.png,,,50,,,1,,object_10b.png,object_08b.png,object_15b.png,object_08b.png,,0.5277777777777778,1
4517.099999904633,,directmemory_phase2,659510,,,,object_05a.png,,,51,,,1,,object_07c.png,object_02c.png,object_08c.png,object_08c.png,,0.5405405405405406,1
5054.299999713898,,directmemory_phase2,664568,,,,object_14a.png,,,49,,,0,,object_09a.png,object_03b.png,object_13b.png,object_03b.png,,0.5263157894736842,0
4378.599999904633,,directmemory_phase2,668950,,,,object_06a.png,,,49,,,1,,object_05b.png,object_11c.png,object_01b.png,object_05b.png,,0.5384615384615384,1
4312.599999904633,,directmemory_phase2,673265,,,,object_08b.png,,,50,,,1,,object_05b.png,object_06b.png,object_01c.png,object_06b.png,,0.55,1
10889.699999809265,,directmemory_phase2,684158,,,,object_11c.png,,,51,,,0,,object_15b.png,object_03a.png,object_12c.png,object_03a.png,,0.5365853658536586,0
6862.400000095367,,directmemory_phase2,691022,,,,object_11a.png,,,49,,,0,,object_14a.png,object_08a.png,object_12b.png,object_12b.png,,0.5238095238095238,0
2325.6000003814697,,directmemory_phase2,693350,,,,object_09c.png,,,51,,,1,,object_15b.png,object_01c.png,object_07b.png,object_07b.png,,0.5348837209302325,1
9301,,directmemory_phase2,702652,,,,object_10c.png,,,49,,,0,,object_01a.png,object_05a.png,object_12b.png,object_12b.png,,0.5227272727272727,0
7737.800000190735,,directmemory_phase2,710394,,,,object_15a.png,,,49,,,0,,object_14b.png,object_13c.png,object_15b.png,object_13c.png,,0.5111111111111111,0
6887.5,,directmemory_phase2,717285,,,,object_14b.png,,,51,,,1,,object_08b.png,object_09c.png,object_11b.png,object_11b.png,,0.5217391304347826,1
4270.099999904633,,directmemory_phase2,721560,,,,object_03c.png,,,50,,,0,,object_01a.png,object_11a.png,object_13c.png,object_13c.png,,0.5106382978723404,0
5753.099999904633,,directmemory_phase2,727316,,,,object_15b.png,,,50,,,0,,object_14b.png,object_14a.png,object_12c.png,object_12c.png,,0.5,0
4760.700000286102,,directmemory_phase2,732080,,,,object_07a.png,,,49,,,1,,object_07c.png,object_15b.png,object_15c.png,object_07c.png,,0.5102040816326531,1
6668.300000190735,,directmemory_phase2,738750,,,,object_02c.png,,,50,,,1,,object_09c.png,object_10a.png,object_11c.png,object_10a.png,,0.52,1
null,,directmemory_phase2,753755,,,,object_14c.png,,,null,,,0,,object_10a.png,object_04a.png,object_05c.png,object_10a.png,,0.5098039215686274,0
null,,warning_page,758760,,,,warning,,,null,,,,,,,,,,,
2847.4000000953674,,directmemory_phase2,761621,,,,object_08a.png,,,51,,,1,,object_08b.png,object_11a.png,object_14a.png,object_14a.png,,0.5192307692307693,1
2983.5999999046326,,directmemory_phase2,764607,,,,object_05b.png,,,49,,,0,,object_11b.png,object_13b.png,object_12a.png,object_13b.png,,0.5094339622641509,0
4091.199999809265,,directmemory_phase2,768703,,,,object_02a.png,,,49,,,1,,object_08c.png,object_07b.png,object_10b.png,object_08c.png,,0.5185185185185185,1
4468,,directmemory_phase2,773175,,,,object_05c.png,,,49,,,1,,object_09a.png,object_01a.png,object_07a.png,object_09a.png,,0.5272727272727272,1
5047.300000190735,,directmemory_phase2,778226,,,,object_01c.png,,,50,,,1,,object_03a.png,object_09a.png,object_11b.png,object_09a.png,,0.5357142857142857,1
3217.6000003814697,,directmemory_phase2,781448,,,,object_10b.png,,,51,,,0,,object_07b.png,object_11b.png,object_01b.png,object_07b.png,,0.5263157894736842,0
6319.300000190735,,directmemory_phase2,787771,,,,object_15c.png,,,50,,,0,,object_14a.png,object_10b.png,object_15b.png,object_15b.png,,0.5172413793103449,0
4475.699999809265,,directmemory_phase2,792248,,,,object_06c.png,,,50,,,1,,object_11a.png,object_04a.png,object_11b.png,object_04a.png,,0.5254237288135594,1
3342.199999809265,,directmemory_phase2,795594,,,,object_01b.png,,,49,,,0,,object_06c.png,object_11c.png,object_11b.png,object_11c.png,,0.5166666666666667,0
null,,thebreak,795698,,,,<p></p>,,,null,,,,,,,,,,,
12376.700000286102,,intro_0,808076,,,,instruct,,,32,,,,,,,,,,,
null,,learn_phase(without_color)3,811579,,,,black_plus_sign,,,null,object_12b.png,object_10c.png,,,,,,,,,
null,,black_cross(without_color)3,812560,,,,blue,,,null,object_12b.png,object_10c.png,,,,,,,,,
null,,rt_plussign_withcolor3,813062,,,,blue,,,null,object_12b.png,object_10c.png,,,,,,,,,
1513.5999999046326,,rt_thecrossant_black3,814096,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black3,814199,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,817715,,,,black_plus_sign,,,null,object_08a.png,object_14a.png,,,,,,,,,
null,,black_cross(without_color)3,818813,,,,green,,,null,object_08a.png,object_14a.png,,,,,,,,,
null,,rt_plussign_withcolor3,819315,,,,green,,,null,object_08a.png,object_14a.png,,,,,,,,,
1906.5,,rt_thecrossant_black3,820224,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black3,820328,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,823833,,,,black_plus_sign,,,null,object_02b.png,object_07c.png,,,,,,,,,
null,,black_cross(without_color)3,824480,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,
null,,rt_plussign_withcolor3,824982,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,
1889.1000003814697,,rt_thecrossant_black3,826341,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black3,826443,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,829958,,,,black_plus_sign,,,null,object_11c.png,object_01b.png,,,,,,,,,
null,,black_cross(without_color)3,830773,,,,green,,,null,object_11c.png,object_01b.png,,,,,,,,,
null,,rt_plussign_withcolor3,831286,,,,green,,,null,object_11c.png,object_01b.png,,,,,,,,,
1453.6999998092651,,rt_thecrossant_black3,832477,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black3,832581,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,836093,,,,black_plus_sign,,,null,object_13c.png,object_03c.png,,,,,,,,,
null,,black_cross(without_color)3,836600,,,,green,,,null,object_13c.png,object_03c.png,,,,,,,,,
null,,rt_plussign_withcolor3,837103,,,,green,,,null,object_13c.png,object_03c.png,,,,,,,,,
1946,,rt_thecrossant_black3,838603,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black3,838705,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,842210,,,,black_plus_sign,,,null,object_05c.png,object_09a.png,,,,,,,,,
null,,black_cross(without_color)3,843074,,,,green,,,null,object_05c.png,object_09a.png,,,,,,,,,
null,,rt_plussign_withcolor3,843577,,,,green,,,null,object_05c.png,object_09a.png,,,,,,,,,
null,,rt_thecrossant_black3,844733,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,color_black3,844836,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,848340,,,,black_plus_sign,,,null,object_07a.png,object_07c.png,,,,,,,,,
null,,black_cross(without_color)3,849016,,,,green,,,null,object_07a.png,object_07c.png,,,,,,,,,
null,,rt_plussign_withcolor3,849519,,,,green,,,null,object_07a.png,object_07c.png,,,,,,,,,
1405.5,,rt_thecrossant_black3,850849,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black3,850953,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,854472,,,,black_plus_sign,,,null,object_14a.png,object_03b.png,,,,,,,,,
null,,black_cross(without_color)3,855214,,,,blue,,,null,object_14a.png,object_03b.png,,,,,,,,,
null,,rt_plussign_withcolor3,855717,,,,blue,,,null,object_14a.png,object_03b.png,,,,,,,,,
1163.5,,rt_thecrossant_black3,856982,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black3,857086,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,860592,,,,black_plus_sign,,,null,object_14b.png,object_11b.png,,,,,,,,,
null,,black_cross(without_color)3,861589,,,,green,,,null,object_14b.png,object_11b.png,,,,,,,,,
null,,rt_plussign_withcolor3,862092,,,,green,,,null,object_14b.png,object_11b.png,,,,,,,,,
null,,rt_thecrossant_black3,863102,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,color_black3,863206,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,866714,,,,black_plus_sign,,,null,object_09b.png,object_08b.png,,,,,,,,,
null,,black_cross(without_color)3,867163,,,,blue,,,null,object_09b.png,object_08b.png,,,,,,,,,
null,,rt_plussign_withcolor3,867665,,,,blue,,,null,object_09b.png,object_08b.png,,,,,,,,,
null,,rt_thecrossant_black3,869224,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,warning_page,874228,,,,warning,,,null,,,,,,,,,,,
null,,color_black3,874355,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,877859,,,,black_plus_sign,,,null,object_15b.png,object_15c.png,,,,,,,,,
null,,black_cross(without_color)3,878869,,,,green,,,null,object_15b.png,object_15c.png,,,,,,,,,
null,,rt_plussign_withcolor3,879372,,,,green,,,null,object_15b.png,object_15c.png,,,,,,,,,
846.2999997138977,,rt_thecrossant_black3,880383,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black3,880486,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,883992,,,,black_plus_sign,,,null,object_06c.png,object_04a.png,,,,,,,,,
null,,black_cross(without_color)3,884484,,,,green,,,null,object_06c.png,object_04a.png,,,,,,,,,
null,,rt_plussign_withcolor3,884987,,,,green,,,null,object_06c.png,object_04a.png,,,,,,,,,
1642.8000001907349,,rt_thecrossant_black3,886501,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black3,886604,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,890109,,,,black_plus_sign,,,null,object_15b.png,object_12c.png,,,,,,,,,
null,,black_cross(without_color)3,890679,,,,green,,,null,object_15b.png,object_12c.png,,,,,,,,,
null,,rt_plussign_withcolor3,891181,,,,green,,,null,object_15b.png,object_12c.png,,,,,,,,,
null,,rt_thecrossant_black3,892616,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,warning_page,897620,,,,warning,,,null,,,,,,,,,,,
null,,color_black3,897745,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)3,901249,,,,black_plus_sign,,,null,object_15a.png,object_13c.png,,,,,,,,,
null,,black_cross(without_color)3,902214,,,,green,,,null,object_15a.png,object_13c.png,,,,,,,,,
null,,rt_plussign_withcolor3,902721,,,,green,,,null,object_15a.png,object_13c.png,,,,,,,,,
null,,rt_thecrossant_black3,903763,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,warning_page,908773,,,,warning,,,null,,,,,,,,,,,
