rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
4296.200000017881,,directmemory_phase1,454955,,,,,,,,object_09c.png,,,49,,,1,,object_13c.png,object_03a.png,object_12b.png,object_13c.png,,1,,1,,,,,,,,,,,,
4045.4000000059605,,directmemory_phase1,459005,,,,,,,,object_02c.png,,,50,,,1,,object_08c.png,object_11c.png,object_02a.png,object_11c.png,,1,,1,,,,,,,,,,,,
6268.5999999940395,,directmemory_phase1,465278,,,,,,,,object_15c.png,,,51,,,1,,object_04b.png,object_13c.png,object_02a.png,object_02a.png,,1,,1,,,,,,,,,,,,
3019.7000000178814,,directmemory_phase1,468302,,,,,,,,object_13a.png,,,50,,,1,,object_05c.png,object_14c.png,object_12b.png,object_14c.png,,1,,1,,,,,,,,,,,,
7515.100000023842,,directmemory_phase1,475822,,,,,,,,object_06c.png,,,51,,,1,,object_07a.png,object_04b.png,object_03a.png,object_03a.png,,1,,1,,,,,,,,,,,,
2594.2999999821186,,directmemory_phase1,478421,,,,,,,,object_10c.png,,,51,,,1,,object_09b.png,object_03c.png,object_12b.png,object_12b.png,,1,,1,,,,,,,,,,,,
5252.300000011921,,directmemory_phase1,483677,,,,,,,,object_11b.png,,,51,,,1,,object_14c.png,object_02b.png,object_07b.png,object_07b.png,,1,,1,,,,,,,,,,,,
3760.600000023842,,directmemory_phase1,487443,,,,,,,,object_10a.png,,,49,,,1,,object_05b.png,object_02a.png,object_11c.png,object_05b.png,,1,,1,,,,,,,,,,,,
2704.2000000178814,,directmemory_phase1,490151,,,,,,,,object_08a.png,,,51,,,1,,object_13c.png,object_07b.png,object_09b.png,object_09b.png,,1,,1,,,,,,,,,,,,
4134.800000011921,,directmemory_phase1,494291,,,,,,,,object_08b.png,,,51,,,1,,object_02a.png,object_07a.png,object_05c.png,object_05c.png,,1,,1,,,,,,,,,,,,
null,,thebreak,494395,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
6794.5999999940395,,intro_0,501193,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,504696,,,,,,,,black_plus_sign,,,null,object_07a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,505353,,,,,,,,green,,,null,object_07a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,505855,,,,,,,,green,,,null,object_07a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,,
2015.5999999940395,,rt_thecrossant_black2,507206,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,507309,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,510813,,,,,,,,black_plus_sign,,,null,object_07b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,511494,,,,,,,,green,,,null,object_07b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,511997,,,,,,,,green,,,null,object_07b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
1081.199999988079,,rt_thecrossant_black2,513324,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,513429,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,516933,,,,,,,,black_plus_sign,,,null,object_05b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,517561,,,,,,,,green,,,null,object_05b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,518064,,,,,,,,green,,,null,object_05b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
1075.7999999821186,,rt_thecrossant_black2,519445,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,519548,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,523053,,,,,,,,black_plus_sign,,,null,object_12b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,523543,,,,,,,,blue,,,null,object_12b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,524045,,,,,,,,blue,,,null,object_12b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
1107.2999999821186,,rt_thecrossant_black2,525575,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,525679,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,529183,,,,,,,,black_plus_sign,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,529880,,,,,,,,green,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
487.59999999403954,,rt_plussign_withcolor2,530382,,,,,,,,green,,,50,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,531694,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,531801,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,535305,,,,,,,,black_plus_sign,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,535836,,,,,,,,green,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,536340,,,,,,,,green,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
1373.199999988079,,rt_thecrossant_black2,537819,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,537923,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,541427,,,,,,,,black_plus_sign,,,null,object_09b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,542160,,,,,,,,green,,,null,object_09b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,542662,,,,,,,,green,,,null,object_09b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
884.8000000119209,,rt_thecrossant_black2,543935,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,544039,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,547544,,,,,,,,black_plus_sign,,,null,object_14c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,548639,,,,,,,,green,,,null,object_14c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,549141,,,,,,,,green,,,null,object_14c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
1235.5,,rt_thecrossant_black2,550052,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,550156,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,553660,,,,,,,,black_plus_sign,,,null,object_02a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,554121,,,,,,,,green,,,null,object_02a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,554623,,,,,,,,green,,,null,object_02a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
1535.699999988079,,rt_thecrossant_black2,556170,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,556273,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,559777,,,,,,,,black_plus_sign,,,null,object_05c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,560762,,,,,,,,green,,,null,object_05c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,561273,,,,,,,,green,,,null,object_05c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
935.5,,rt_thecrossant_black2,562298,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,562403,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,565907,,,,,,,,black_plus_sign,,,null,object_03a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,566610,,,,,,,,green,,,null,object_03a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,567112,,,,,,,,green,,,null,object_03a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
1413,,rt_thecrossant_black2,568418,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,568521,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,572025,,,,,,,,black_plus_sign,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,572655,,,,,,,,blue,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,573157,,,,,,,,blue,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
1235,,rt_thecrossant_black2,574535,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,574640,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,578149,,,,,,,,black_plus_sign,,,null,object_08c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,579180,,,,,,,,green,,,null,object_08c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,579682,,,,,,,,green,,,null,object_08c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
1183.800000011921,,rt_thecrossant_black2,580659,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,580763,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,584269,,,,,,,,black_plus_sign,,,null,object_11c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,584900,,,,,,,,blue,,,null,object_11c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,585403,,,,,,,,blue,,,null,object_11c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
1607.2999999821186,,rt_thecrossant_black2,586783,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,586887,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,590392,,,,,,,,black_plus_sign,,,null,object_03c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,591444,,,,,,,,green,,,null,object_03c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,591947,,,,,,,,green,,,null,object_03c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
1033.9000000059605,,rt_thecrossant_black2,592917,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black2,593021,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,593126,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
17131.69999998808,,intro_0,610259,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
3435.4000000059605,,directmemory_phase2,613699,,,,,,,,object_11a.png,,,50,,,1,,object_03c.png,object_04b.png,object_03a.png,object_04b.png,,1,,1,,,,,,,,,,,,
3505.5999999940395,,directmemory_phase2,617210,,,,,,,,object_09c.png,,,49,,,1,,object_13c.png,object_02b.png,object_07b.png,object_13c.png,,1,,1,,,,,,,,,,,,
3345.4000000059605,,directmemory_phase2,620559,,,,,,,,object_02c.png,,,49,,,1,,object_11c.png,object_09b.png,object_08c.png,object_11c.png,,1,,1,,,,,,,,,,,,
3048.9000000059605,,directmemory_phase2,623613,,,,,,,,object_01b.png,,,49,,,1,,object_03c.png,object_09b.png,object_05c.png,object_03c.png,,1,,1,,,,,,,,,,,,
2510.9000000059605,,directmemory_phase2,626129,,,,,,,,object_04c.png,,,50,,,1,,object_04b.png,object_02b.png,object_02a.png,object_02b.png,,1,,1,,,,,,,,,,,,
4144.0999999940395,,directmemory_phase2,630278,,,,,,,,object_13a.png,,,50,,,1,,object_13c.png,object_14c.png,object_07a.png,object_14c.png,,1,,1,,,,,,,,,,,,
2745.399999976158,,directmemory_phase2,633028,,,,,,,,object_08a.png,,,49,,,1,,object_09b.png,object_14c.png,object_13c.png,object_09b.png,,1,,1,,,,,,,,,,,,
3992,,directmemory_phase2,637025,,,,,,,,object_12a.png,,,49,,,1,,object_07a.png,object_03a.png,object_03c.png,object_07a.png,,1,,1,,,,,,,,,,,,
5616.300000011921,,directmemory_phase2,642646,,,,,,,,object_11b.png,,,50,,,1,,object_08c.png,object_07b.png,object_14c.png,object_07b.png,,1,,1,,,,,,,,,,,,
2919.399999976158,,directmemory_phase2,645569,,,,,,,,object_06c.png,,,51,,,1,,object_02b.png,object_08c.png,object_03a.png,object_03a.png,,1,,1,,,,,,,,,,,,
3801.4000000059605,,directmemory_phase2,649375,,,,,,,,object_15c.png,,,49,,,1,,object_02a.png,object_12b.png,object_03c.png,object_02a.png,,1,,1,,,,,,,,,,,,
2409.199999988079,,directmemory_phase2,651789,,,,,,,,object_10c.png,,,49,,,1,,object_12b.png,object_07b.png,object_09b.png,object_12b.png,,1,,1,,,,,,,,,,,,
5790.199999988079,,directmemory_phase2,657584,,,,,,,,object_01a.png,,,49,,,1,,object_08c.png,object_03a.png,object_03c.png,object_08c.png,,1,,1,,,,,,,,,,,,
3586,,directmemory_phase2,661175,,,,,,,,object_10a.png,,,49,,,1,,object_05b.png,object_03a.png,object_07b.png,object_05b.png,,1,,1,,,,,,,,,,,,
3679.800000011921,,directmemory_phase2,664859,,,,,,,,object_08b.png,,,51,,,1,,object_04b.png,object_07b.png,object_05c.png,object_05c.png,,1,,1,,,,,,,,,,,,
null,,thebreak,664963,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
25130.09999999404,,intro_0,690095,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,693598,,,,,,,,black_plus_sign,,,null,object_12b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,694463,,,,,,,,blue,,,null,object_12b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,694965,,,,,,,,blue,,,null,object_12b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
1119.699999988079,,rt_thecrossant_black3,696120,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,696224,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,699730,,,,,,,,black_plus_sign,,,null,object_08c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,700810,,,,,,,,blue,,,null,object_08c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,701312,,,,,,,,blue,,,null,object_08c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
1255.199999988079,,rt_thecrossant_black3,702239,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,702343,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,705847,,,,,,,,black_plus_sign,,,null,object_03a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,706298,,,,,,,,blue,,,null,object_03a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,706801,,,,,,,,blue,,,null,object_03a.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,,
1694.5,,rt_thecrossant_black3,708357,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,708461,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,711965,,,,,,,,black_plus_sign,,,null,object_07b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,712722,,,,,,,,blue,,,null,object_07b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
444,,rt_plussign_withcolor3,713224,,,,,,,,blue,,,49,object_07b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,714474,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,714579,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,718087,,,,,,,,black_plus_sign,,,null,object_14c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,719000,,,,,,,,blue,,,null,object_14c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,719505,,,,,,,,blue,,,null,object_14c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
1315.4000000059605,,rt_thecrossant_black3,720603,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,720706,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,724210,,,,,,,,black_plus_sign,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,724900,,,,,,,,green,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,725403,,,,,,,,green,,,null,object_02b.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
1341.2000000178814,,rt_thecrossant_black3,726720,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,726823,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,730329,,,,,,,,black_plus_sign,,,null,object_05c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,730812,,,,,,,,green,,,null,object_05c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,731314,,,,,,,,green,,,null,object_05c.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,,
1141.199999988079,,rt_thecrossant_black3,732838,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,732942,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,736446,,,,,,,,black_plus_sign,,,null,object_03c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,736955,,,,,,,,blue,,,null,object_03c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,737457,,,,,,,,blue,,,null,object_03c.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
891.2999999821186,,rt_thecrossant_black3,738955,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,739060,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,742575,,,,,,,,black_plus_sign,,,null,object_07a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,743524,,,,,,,,blue,,,null,object_07a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,744026,,,,,,,,blue,,,null,object_07a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,,
842.1999999880791,,rt_thecrossant_black3,745085,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,745189,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,748692,,,,,,,,black_plus_sign,,,null,object_05b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,749742,,,,,,,,green,,,null,object_05b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,750244,,,,,,,,green,,,null,object_05b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
1509.199999988079,,rt_thecrossant_black3,751201,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,751313,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,754817,,,,,,,,black_plus_sign,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,755858,,,,,,,,green,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,756360,,,,,,,,green,,,null,object_04b.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
1520.0999999940395,,rt_thecrossant_black3,757334,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,757438,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,760942,,,,,,,,black_plus_sign,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,761480,,,,,,,,blue,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,761984,,,,,,,,blue,,,null,object_13c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
1585.199999988079,,rt_thecrossant_black3,763456,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,763562,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,767067,,,,,,,,black_plus_sign,,,null,object_11c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,767685,,,,,,,,blue,,,null,object_11c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,768190,,,,,,,,blue,,,null,object_11c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
1025,,rt_thecrossant_black3,769582,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,769685,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,773190,,,,,,,,black_plus_sign,,,null,object_09b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,773960,,,,,,,,green,,,null,object_09b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,774462,,,,,,,,green,,,null,object_09b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
1045.5,,rt_thecrossant_black3,775702,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,775806,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,779310,,,,,,,,black_plus_sign,,,null,object_02a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,780113,,,,,,,,green,,,null,object_02a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,780615,,,,,,,,green,,,null,object_02a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
1393.8999999761581,,rt_thecrossant_black3,781819,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,781923,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,782027,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
37821.40000000596,,intro_0,819851,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2866.4000000059605,,directmemory_phase3,822721,,,,,,,,object_12a.png,,,49,,,1,,object_07a.png,object_09b.png,object_07b.png,object_07a.png,,1,,1,,,,,,,,,,,,
2257.5999999940395,,directmemory_phase3,824984,,,,,,,,object_10c.png,,,50,,,1,,object_11c.png,object_12b.png,object_02b.png,object_12b.png,,1,,1,,,,,,,,,,,,
4612.699999988079,,directmemory_phase3,829601,,,,,,,,object_06c.png,,,49,,,0,,object_04b.png,object_03a.png,object_09b.png,object_03a.png,,0.9696969696969697,,0,,,,,,,,,,,,
4225.100000023842,,directmemory_phase3,833831,,,,,,,,object_02c.png,,,49,,,1,,object_11c.png,object_04b.png,object_03c.png,object_11c.png,,0.9705882352941176,,1,,,,,,,,,,,,
5034.899999976158,,directmemory_phase3,838870,,,,,,,,object_01a.png,,,49,,,1,,object_08c.png,object_11c.png,object_12b.png,object_08c.png,,0.9714285714285714,,1,,,,,,,,,,,,
5558.200000017881,,directmemory_phase3,844432,,,,,,,,object_11a.png,,,49,,,0,,object_09b.png,object_02a.png,object_04b.png,object_04b.png,,0.9444444444444444,,0,,,,,,,,,,,,
3142,,directmemory_phase3,847578,,,,,,,,object_10a.png,,,50,,,1,,object_07b.png,object_05b.png,object_07a.png,object_05b.png,,0.9459459459459459,,1,,,,,,,,,,,,
3271.899999976158,,directmemory_phase3,850854,,,,,,,,object_04c.png,,,51,,,1,,object_04b.png,object_08c.png,object_02b.png,object_02b.png,,0.9473684210526315,,1,,,,,,,,,,,,
5588.9000000059605,,directmemory_phase3,856446,,,,,,,,object_13a.png,,,50,,,1,,object_13c.png,object_14c.png,object_04b.png,object_14c.png,,0.9487179487179487,,1,,,,,,,,,,,,
3546.399999976158,,directmemory_phase3,859997,,,,,,,,object_15c.png,,,49,,,1,,object_02a.png,object_11c.png,object_14c.png,object_02a.png,,0.95,,1,,,,,,,,,,,,
5890,,directmemory_phase3,865892,,,,,,,,object_09c.png,,,50,,,1,,object_12b.png,object_13c.png,object_03a.png,object_13c.png,,0.9512195121951219,,1,,,,,,,,,,,,
2643.0999999940395,,directmemory_phase3,868540,,,,,,,,object_11b.png,,,49,,,0,,object_14c.png,object_03a.png,object_07b.png,object_07b.png,,0.9285714285714286,,0,,,,,,,,,,,,
