rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,failed_practice,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,black_cross(without_color)1,1313024,,,,,,,,green,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
406.80000001192093,,rt_plussign_withcolor1,1313526,,,,,,,,green,,,50,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,1314587,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,0.9,,,,,,,,,,,,
null,,color_black1,1314690,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1318193,,,,,,,,black_plus_sign,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1319260,,,,,,,,green,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1319761,,,,,,,,green,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
1222.8999999761581,,rt_thecrossant_black1,1320698,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,
null,,color_black1,1320800,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1324302,,,,,,,,black_plus_sign,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1325221,,,,,,,,green,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
417.60000002384186,,rt_plussign_withcolor1,1325723,,,,,,,,green,,,50,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black1,1326809,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,
null,,color_black1,1326912,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1330414,,,,,,,,black_plus_sign,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1330825,,,,,,,,green,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1331327,,,,,,,,green,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
1272.5999999642372,,rt_thecrossant_black1,1332920,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,
null,,color_black1,1333023,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1336538,,,,,,,,black_plus_sign,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1337497,,,,,,,,blue,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1337999,,,,,,,,blue,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
611.3000000119209,,rt_thecrossant_black1,1339045,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,
null,,color_black1,1339148,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1342650,,,,,,,,black_plus_sign,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1343356,,,,,,,,blue,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1343858,,,,,,,,blue,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
1061.300000011921,,rt_thecrossant_black1,1345157,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,0.9333333333333333,,,,,,,,,,,,
null,,color_black1,1345259,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1345365,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2281.399999976158,,intro_0,1347648,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3750.599999964237,,directmemory_phase1,1351400,,,,,,,,object_15b.png,,,50,,,,0,,object_11c.png,object_01b.png,object_02b.png,object_02b.png,,0,0,,,,,,,,,,,
3892.199999988079,,directmemory_phase1,1355297,,,,,,,,object_01a.png,,,50,,,,1,,object_02b.png,object_11c.png,object_13c.png,object_11c.png,,0.5,1,,,,,,,,,,,
3524.599999964237,,directmemory_phase1,1358824,,,,,,,,object_14a.png,,,49,,,,0,,object_02b.png,object_06c.png,object_12c.png,object_06c.png,,0.3333333333333333,0,,,,,,,,,,,
180.0999999642372,,directmemory_phase1,1359007,,,,,,,,object_12b.png,,,49,,,,0,,object_06c.png,object_03c.png,object_09b.png,object_09b.png,,0.25,0,,,,,,,,,,,
3023.5,,directmemory_phase1,1362032,,,,,,,,object_15c.png,,,51,,,,1,,object_11c.png,object_13c.png,object_12c.png,object_12c.png,,0.4,1,,,,,,,,,,,
4580.899999976158,,directmemory_phase1,1366616,,,,,,,,object_14c.png,,,51,,,,0,,object_13c.png,object_03a.png,object_09b.png,object_03a.png,,0.3333333333333333,0,,,,,,,,,,,
4245.800000011921,,directmemory_phase1,1370864,,,,,,,,object_10b.png,,,50,,,,1,,object_01b.png,object_03c.png,object_11c.png,object_03c.png,,0.42857142857142855,1,,,,,,,,,,,
2332.800000011921,,directmemory_phase1,1373200,,,,,,,,object_02c.png,,,49,,,,1,,object_01b.png,object_08c.png,object_05b.png,object_01b.png,,0.5,1,,,,,,,,,,,
3299.899999976158,,directmemory_phase1,1376503,,,,,,,,object_04c.png,,,50,,,,0,,object_07c.png,object_06c.png,object_05c.png,object_07c.png,,0.4444444444444444,0,,,,,,,,,,,
3023.100000023842,,directmemory_phase1,1379527,,,,,,,,object_13a.png,,,49,,,,1,,object_05c.png,object_06c.png,object_03c.png,object_05c.png,,0.5,1,,,,,,,,,,,
4383.299999952316,,directmemory_phase1,1383912,,,,,,,,object_01c.png,,,50,,,,1,,object_01b.png,object_13c.png,object_05b.png,object_13c.png,,0.5454545454545454,1,,,,,,,,,,,
3197.100000023842,,directmemory_phase1,1387112,,,,,,,,object_11b.png,,,50,,,,0,,object_13c.png,object_03c.png,object_09a.png,object_09a.png,,0.5,0,,,,,,,,,,,
3365.2999999523163,,directmemory_phase1,1390481,,,,,,,,object_03b.png,,,50,,,,0,,object_11a.png,object_03c.png,object_08c.png,object_11a.png,,0.46153846153846156,0,,,,,,,,,,,
3836.699999988079,,directmemory_phase1,1394320,,,,,,,,object_10c.png,,,50,,,,1,,object_08c.png,object_05b.png,object_09a.png,object_05b.png,,0.5,1,,,,,,,,,,,
3404.900000035763,,directmemory_phase1,1397728,,,,,,,,object_04a.png,,,49,,,,0,,object_07c.png,object_08c.png,object_09a.png,object_08c.png,,0.4666666666666667,0,,,,,,,,,,,
null,,thebreak,1397831,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2086.400000035763,,intro_0,1399919,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1403427,,,,,,,,black_plus_sign,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1404498,,,,,,,,green,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1405000,,,,,,,,green,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
1214.5,,rt_thecrossant_black2,1405933,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1406036,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1409539,,,,,,,,black_plus_sign,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1410584,,,,,,,,green,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1411085,,,,,,,,green,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
1281.199999988079,,rt_thecrossant_black2,1412046,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1412148,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1415652,,,,,,,,black_plus_sign,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1416588,,,,,,,,blue,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1417091,,,,,,,,blue,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
1266.0999999642372,,rt_thecrossant_black2,1418159,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1418262,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1421765,,,,,,,,black_plus_sign,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1422557,,,,,,,,blue,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1423060,,,,,,,,blue,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
1092.3999999761581,,rt_thecrossant_black2,1424273,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1424376,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1427880,,,,,,,,black_plus_sign,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1428630,,,,,,,,blue,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1429131,,,,,,,,blue,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
980.9000000357628,,rt_thecrossant_black2,1430387,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1430490,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1433993,,,,,,,,black_plus_sign,,,null,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1434882,,,,,,,,green,,,null,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
444.30000001192093,,rt_plussign_withcolor2,1435383,,,,,,,,green,,,50,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1436498,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1436600,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1440103,,,,,,,,black_plus_sign,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1440754,,,,,,,,blue,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1441256,,,,,,,,blue,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
1080.5,,rt_thecrossant_black2,1442608,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1442710,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1446214,,,,,,,,black_plus_sign,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1446999,,,,,,,,green,,,null,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
456.2999999523163,,rt_plussign_withcolor2,1447501,,,,,,,,green,,,50,,object_03c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1448721,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1448824,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1452327,,,,,,,,black_plus_sign,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1453393,,,,,,,,green,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1453895,,,,,,,,green,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
912.5,,rt_thecrossant_black2,1454835,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1454948,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1458451,,,,,,,,black_plus_sign,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1459205,,,,,,,,blue,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1459707,,,,,,,,blue,,,null,,object_12c.png,object_15c.png,,,,,,,,,,,,,,,,,,,,
1254,,rt_thecrossant_black2,1460958,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1461061,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1464564,,,,,,,,black_plus_sign,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1465382,,,,,,,,blue,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1465884,,,,,,,,blue,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
870.8000000119209,,rt_thecrossant_black2,1467081,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1467184,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1470690,,,,,,,,black_plus_sign,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1471172,,,,,,,,blue,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1471674,,,,,,,,blue,,,null,,object_11a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1006.1999999880791,,rt_thecrossant_black2,1473198,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1473300,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1476803,,,,,,,,black_plus_sign,,,null,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1477386,,,,,,,,blue,,,null,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1477888,,,,,,,,blue,,,null,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
683.3000000119209,,rt_thecrossant_black2,1479310,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1479413,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1482916,,,,,,,,black_plus_sign,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1483607,,,,,,,,green,,,null,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
472.0999999642372,,rt_plussign_withcolor2,1484109,,,,,,,,green,,,50,,object_06c.png,object_14a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1485423,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1485526,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1489030,,,,,,,,black_plus_sign,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1489462,,,,,,,,blue,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1489963,,,,,,,,blue,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
977.1999999880791,,rt_thecrossant_black2,1491536,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black2,1491640,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1491744,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
40967.10000002384,,intro_0,1532713,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
5549.099999964237,,directmemory_phase2,1538264,,,,,,,,object_01a.png,,,50,,,,0,,object_11a.png,object_02b.png,object_11c.png,object_11c.png,,0.4375,0,,,,,,,,,,,
4324.799999952316,,directmemory_phase2,1542592,,,,,,,,object_10c.png,,,51,,,,1,,object_06c.png,object_12c.png,object_05b.png,object_05b.png,,0.47058823529411764,1,,,,,,,,,,,
4197.5,,directmemory_phase2,1546793,,,,,,,,object_15c.png,,,50,,,,0,,object_12c.png,object_05c.png,object_07c.png,object_12c.png,,0.4444444444444444,0,,,,,,,,,,,
3028.5,,directmemory_phase2,1549824,,,,,,,,object_14c.png,,,51,,,,1,,object_12c.png,object_02b.png,object_03a.png,object_03a.png,,0.47368421052631576,1,,,,,,,,,,,
3491.899999976158,,directmemory_phase2,1553319,,,,,,,,object_04a.png,,,50,,,,0,,object_13c.png,object_05b.png,object_08c.png,object_08c.png,,0.45,0,,,,,,,,,,,
3496,,directmemory_phase2,1556817,,,,,,,,object_11b.png,,,50,,,,0,,object_06c.png,object_13c.png,object_09a.png,object_09a.png,,0.42857142857142855,0,,,,,,,,,,,
3268.600000023842,,directmemory_phase2,1560089,,,,,,,,object_01c.png,,,49,,,,1,,object_13c.png,object_12c.png,object_06c.png,object_13c.png,,0.45454545454545453,1,,,,,,,,,,,
3148.7000000476837,,directmemory_phase2,1563241,,,,,,,,object_14a.png,,,51,,,,0,,object_06c.png,object_05b.png,object_09b.png,object_06c.png,,0.43478260869565216,0,,,,,,,,,,,
2996.599999964237,,directmemory_phase2,1566240,,,,,,,,object_03b.png,,,49,,,,1,,object_11a.png,object_08c.png,object_07c.png,object_11a.png,,0.4583333333333333,1,,,,,,,,,,,
3781.599999964237,,directmemory_phase2,1570025,,,,,,,,object_12b.png,,,50,,,,0,,object_09b.png,object_07c.png,object_03c.png,object_09b.png,,0.44,0,,,,,,,,,,,
3876.5,,directmemory_phase2,1573905,,,,,,,,object_15b.png,,,51,,,,0,,object_05b.png,object_02b.png,object_06c.png,object_02b.png,,0.4230769230769231,0,,,,,,,,,,,
3324.800000011921,,directmemory_phase2,1577233,,,,,,,,object_04c.png,,,49,,,,1,,object_07c.png,object_02b.png,object_13c.png,object_07c.png,,0.4444444444444444,1,,,,,,,,,,,
3429.199999988079,,directmemory_phase2,1580665,,,,,,,,object_13a.png,,,50,,,,0,,object_05c.png,object_12c.png,object_01b.png,object_05c.png,,0.42857142857142855,0,,,,,,,,,,,
3788.699999988079,,directmemory_phase2,1584457,,,,,,,,object_02c.png,,,51,,,,1,,object_13c.png,object_09b.png,object_01b.png,object_01b.png,,0.4482758620689655,1,,,,,,,,,,,
3875.5,,directmemory_phase2,1588335,,,,,,,,object_10b.png,,,49,,,,1,,object_03c.png,object_11c.png,object_06c.png,object_03c.png,,0.4666666666666667,1,,,,,,,,,,,
null,,thebreak,1588437,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2457.900000035763,,intro_0,1590896,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1594397,,,,,,,,black_plus_sign,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1594953,,,,,,,,blue,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1595455,,,,,,,,blue,,,null,,object_13c.png,object_01c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1596903,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,NaN,,,,,,,,,,,,
null,,color_black3,1597005,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1600509,,,,,,,,black_plus_sign,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1601366,,,,,,,,blue,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1601869,,,,,,,,blue,,,null,,object_08c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
766.3999999761581,,rt_thecrossant_black3,1603017,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1603119,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1606623,,,,,,,,black_plus_sign,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1607025,,,,,,,,blue,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1607527,,,,,,,,blue,,,null,,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
994.5,,rt_thecrossant_black3,1609130,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1609233,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1612737,,,,,,,,black_plus_sign,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1613610,,,,,,,,green,,,null,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
461.4000000357628,,rt_plussign_withcolor3,1614112,,,,,,,,green,,,50,,object_09b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1615244,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1615346,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1618848,,,,,,,,black_plus_sign,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1619681,,,,,,,,blue,,,null,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
453.89999997615814,,rt_plussign_withcolor3,1620183,,,,,,,,blue,,,49,,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1621355,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1621458,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1624961,,,,,,,,black_plus_sign,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1625823,,,,,,,,blue,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1626325,,,,,,,,blue,,,null,,object_01b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
1003.3000000119209,,rt_thecrossant_black3,1627469,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1627572,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1631076,,,,,,,,black_plus_sign,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1632085,,,,,,,,blue,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1632586,,,,,,,,blue,,,null,,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
971,,rt_thecrossant_black3,1633584,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1633687,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1637190,,,,,,,,black_plus_sign,,,null,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1637992,,,,,,,,green,,,null,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
423.5,,rt_plussign_withcolor3,1638495,,,,,,,,green,,,50,,object_03a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1639699,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1639801,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1643305,,,,,,,,black_plus_sign,,,null,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1644099,,,,,,,,green,,,null,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
452.19999998807907,,rt_plussign_withcolor3,1644601,,,,,,,,green,,,50,,object_11c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black3,1645813,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1645916,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1649420,,,,,,,,black_plus_sign,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1650255,,,,,,,,green,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1650757,,,,,,,,green,,,null,,object_05b.png,object_10c.png,,,,,,,,,,,,,,,,,,,,
925,,rt_thecrossant_black3,1651925,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
null,,color_black3,1652027,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1655532,,,,,,,,black_plus_sign,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1656263,,,,,,,,green,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1656766,,,,,,,,green,,,null,,object_05c.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
1029.699999988079,,rt_thecrossant_black3,1658040,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,,,,
