rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
1071,,rt_thecrossant_black1,656093,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,656196,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,659701,,,,,,,,black_plus_sign,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,660183,,,,,,,,green,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,660686,,,,,,,,green,,,null,object_11a.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
720.8000000007451,,rt_thecrossant_black1,662212,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,662316,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,665820,,,,,,,,black_plus_sign,,,null,object_04c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,666740,,,,,,,,blue,,,null,object_04c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,667243,,,,,,,,blue,,,null,object_04c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
778.3000000007451,,rt_thecrossant_black1,668331,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,668435,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,671939,,,,,,,,black_plus_sign,,,null,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,672620,,,,,,,,blue,,,null,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,673123,,,,,,,,blue,,,null,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1255.800000000745,,rt_thecrossant_black1,674451,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,674555,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,678060,,,,,,,,black_plus_sign,,,null,object_15b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,678882,,,,,,,,green,,,null,object_15b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,679385,,,,,,,,green,,,null,object_15b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
843.5999999996275,,rt_thecrossant_black1,680570,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,680674,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,684179,,,,,,,,black_plus_sign,,,null,object_08b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,685128,,,,,,,,green,,,null,object_08b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,685631,,,,,,,,green,,,null,object_08b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
1025.2999999988824,,rt_thecrossant_black1,686690,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,686793,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,690298,,,,,,,,black_plus_sign,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,690955,,,,,,,,green,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,691458,,,,,,,,green,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
1381.5,,rt_thecrossant_black1,692808,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,692912,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,696416,,,,,,,,black_plus_sign,,,null,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,696879,,,,,,,,green,,,null,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,697383,,,,,,,,green,,,null,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
1094,,rt_thecrossant_black1,698926,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,699030,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,702534,,,,,,,,black_plus_sign,,,null,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,703159,,,,,,,,green,,,null,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,703662,,,,,,,,green,,,null,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
645.7000000011176,,rt_thecrossant_black1,705046,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,705148,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,708652,,,,,,,,black_plus_sign,,,null,object_05c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,709547,,,,,,,,blue,,,null,object_05c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,710049,,,,,,,,blue,,,null,object_05c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
866.5,,rt_thecrossant_black1,711163,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,711267,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,714772,,,,,,,,black_plus_sign,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,715360,,,,,,,,green,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,715862,,,,,,,,green,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
1107,,rt_thecrossant_black1,717282,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,717385,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,720890,,,,,,,,black_plus_sign,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,721639,,,,,,,,blue,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,722142,,,,,,,,blue,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
905.6999999992549,,rt_thecrossant_black1,723401,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,723505,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,727009,,,,,,,,black_plus_sign,,,null,object_09c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,727555,,,,,,,,green,,,null,object_09c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,728058,,,,,,,,green,,,null,object_09c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
1366.9000000003725,,rt_thecrossant_black1,729520,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black1,729624,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,729729,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1858.4000000003725,,intro_0,731589,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
3749.2999999988824,,directmemory_phase1,735340,,,,,,,,object_15c.png,,,51,,,,0,object_14b.png,object_03a.png,object_09c.png,object_14b.png,,0,,0,,,,,,,,,,,
3580.300000000745,,directmemory_phase1,738924,,,,,,,,object_09b.png,,,49,,,,1,object_07a.png,object_06c.png,object_11a.png,object_07a.png,,0.5,,1,,,,,,,,,,,
2597.39999999851,,directmemory_phase1,741524,,,,,,,,object_03a.png,,,51,,,,0,object_01c.png,object_07b.png,object_02b.png,object_01c.png,,0.3333333333333333,,0,,,,,,,,,,,
3174.7999999988824,,directmemory_phase1,744702,,,,,,,,object_13a.png,,,49,,,,1,object_08b.png,object_09a.png,object_10b.png,object_08b.png,,0.5,,1,,,,,,,,,,,
5325.0999999996275,,directmemory_phase1,750030,,,,,,,,object_09c.png,,,50,,,,0,object_06c.png,object_11a.png,object_07b.png,object_07b.png,,0.4,,0,,,,,,,,,,,
4364.5999999996275,,directmemory_phase1,754397,,,,,,,,object_02c.png,,,51,,,,0,object_10c.png,object_10b.png,object_03a.png,object_10b.png,,0.3333333333333333,,0,,,,,,,,,,,
2637.10000000149,,directmemory_phase1,757038,,,,,,,,object_10a.png,,,50,,,,1,object_10b.png,object_09b.png,object_04c.png,object_09b.png,,0.42857142857142855,,1,,,,,,,,,,,
3421.4000000003725,,directmemory_phase1,760462,,,,,,,,object_15a.png,,,49,,,,1,object_15b.png,object_09c.png,object_08b.png,object_15b.png,,0.5,,1,,,,,,,,,,,
3268.5999999996275,,directmemory_phase1,763734,,,,,,,,object_05c.png,,,50,,,,0,object_04a.png,object_07b.png,object_06b.png,object_06b.png,,0.4444444444444444,,0,,,,,,,,,,,
3700.0999999996275,,directmemory_phase1,767437,,,,,,,,object_08b.png,,,49,,,,0,object_05b.png,object_04a.png,object_11c.png,object_04a.png,,0.4,,0,,,,,,,,,,,
3861.5999999996275,,directmemory_phase1,771301,,,,,,,,object_12b.png,,,51,,,,1,object_06c.png,object_05b.png,object_03b.png,object_03b.png,,0.45454545454545453,,1,,,,,,,,,,,
3629.4000000003725,,directmemory_phase1,774933,,,,,,,,object_10b.png,,,49,,,,1,object_12c.png,object_03b.png,object_02b.png,object_12c.png,,0.5,,1,,,,,,,,,,,
3525.9000000003725,,directmemory_phase1,778462,,,,,,,,object_03c.png,,,49,,,,0,object_06a.png,object_10c.png,object_09c.png,object_10c.png,,0.46153846153846156,,0,,,,,,,,,,,
2965,,directmemory_phase1,781430,,,,,,,,object_06a.png,,,51,,,,1,object_01b.png,object_04a.png,object_05b.png,object_05b.png,,0.5,,1,,,,,,,,,,,
3780.9000000003725,,directmemory_phase1,785214,,,,,,,,object_10c.png,,,49,,,,1,object_05a.png,object_05b.png,object_06b.png,object_05a.png,,0.5333333333333333,,1,,,,,,,,,,,
3629.199999999255,,directmemory_phase1,788846,,,,,,,,object_13b.png,,,49,,,,0,object_05c.png,object_03a.png,object_06a.png,object_06a.png,,0.5,,0,,,,,,,,,,,
2709.4000000003725,,directmemory_phase1,791558,,,,,,,,object_08a.png,,,49,,,,1,object_13c.png,object_14b.png,object_10c.png,object_13c.png,,0.5294117647058824,,1,,,,,,,,,,,
3860.699999999255,,directmemory_phase1,795422,,,,,,,,object_09a.png,,,50,,,,1,object_11c.png,object_11a.png,object_04a.png,object_11a.png,,0.5555555555555556,,1,,,,,,,,,,,
3124.60000000149,,directmemory_phase1,798550,,,,,,,,object_07c.png,,,50,,,,0,object_14b.png,object_13c.png,object_12b.png,object_12b.png,,0.5263157894736842,,0,,,,,,,,,,,
4533.800000000745,,directmemory_phase1,803086,,,,,,,,object_01a.png,,,50,,,,0,object_13c.png,object_14b.png,object_05c.png,object_05c.png,,0.5,,0,,,,,,,,,,,
2780,,directmemory_phase1,805870,,,,,,,,object_14c.png,,,49,,,,0,object_15b.png,object_12a.png,object_12b.png,object_12a.png,,0.47619047619047616,,0,,,,,,,,,,,
2621.4000000003725,,directmemory_phase1,808494,,,,,,,,object_02a.png,,,50,,,,0,object_05c.png,object_10c.png,object_04c.png,object_04c.png,,0.45454545454545453,,0,,,,,,,,,,,
3445.60000000149,,directmemory_phase1,811942,,,,,,,,object_13c.png,,,49,,,,1,object_06c.png,object_12c.png,object_11c.png,object_06c.png,,0.4782608695652174,,1,,,,,,,,,,,
2660.5,,directmemory_phase1,814605,,,,,,,,object_11b.png,,,51,,,,0,object_09a.png,object_10b.png,object_08b.png,object_09a.png,,0.4583333333333333,,0,,,,,,,,,,,
3038.699999999255,,directmemory_phase1,817646,,,,,,,,object_04c.png,,,51,,,,0,object_12c.png,object_11c.png,object_05a.png,object_11c.png,,0.44,,0,,,,,,,,,,,
3389.5,,directmemory_phase1,821038,,,,,,,,object_08c.png,,,49,,,,0,object_05c.png,object_03a.png,object_14b.png,object_03a.png,,0.4230769230769231,,0,,,,,,,,,,,
3189,,directmemory_phase1,824230,,,,,,,,object_04b.png,,,51,,,,1,object_13c.png,object_10c.png,object_09c.png,object_09c.png,,0.4444444444444444,,1,,,,,,,,,,,
2549.7999999988824,,directmemory_phase1,826783,,,,,,,,object_12a.png,,,51,,,,1,object_06c.png,object_03b.png,object_14a.png,object_14a.png,,0.4642857142857143,,1,,,,,,,,,,,
3140.39999999851,,directmemory_phase1,829926,,,,,,,,object_14b.png,,,50,,,,0,object_03b.png,object_05a.png,object_01b.png,object_01b.png,,0.4482758620689655,,0,,,,,,,,,,,
2485,,directmemory_phase1,832414,,,,,,,,object_15b.png,,,51,,,,1,object_06c.png,object_14a.png,object_02b.png,object_02b.png,,0.4666666666666667,,1,,,,,,,,,,,
null,,thebreak,832518,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1678.5,,intro_0,834198,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,837702,,,,,,,,black_plus_sign,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,838517,,,,,,,,blue,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,839020,,,,,,,,blue,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,840211,,,,,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,,,,,,,,,,,,
null,,color_black2,840315,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,843819,,,,,,,,black_plus_sign,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,844669,,,,,,,,green,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,845172,,,,,,,,green,,,null,object_12c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,846329,,,,,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,,,,,,,,,,,,
null,,warning_page,851333,,,,,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black2,851437,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,854941,,,,,,,,black_plus_sign,,,null,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,855749,,,,,,,,blue,,,null,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,856252,,,,,,,,blue,,,null,object_09a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1187.300000000745,,rt_thecrossant_black2,857451,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,857555,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,861060,,,,,,,,black_plus_sign,,,null,object_05b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,862111,,,,,,,,blue,,,null,object_05b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,862614,,,,,,,,blue,,,null,object_05b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
1142,,rt_thecrossant_black2,863570,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,863673,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,867178,,,,,,,,black_plus_sign,,,null,object_07a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,868036,,,,,,,,blue,,,null,object_07a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,868539,,,,,,,,blue,,,null,object_07a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
1381.300000000745,,rt_thecrossant_black2,869689,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,869793,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,873297,,,,,,,,black_plus_sign,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,873772,,,,,,,,blue,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,874274,,,,,,,,blue,,,null,object_05a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
1364.2000000011176,,rt_thecrossant_black2,875807,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,875910,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,879415,,,,,,,,black_plus_sign,,,null,object_06c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,879925,,,,,,,,blue,,,null,object_06c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,880428,,,,,,,,blue,,,null,object_06c.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
691,,rt_thecrossant_black2,881926,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,882030,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,885534,,,,,,,,black_plus_sign,,,null,object_12b.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,886484,,,,,,,,green,,,null,object_12b.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,886987,,,,,,,,green,,,null,object_12b.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,
726.5,,rt_thecrossant_black2,888045,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,888149,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,891654,,,,,,,,black_plus_sign,,,null,object_12a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,892702,,,,,,,,blue,,,null,object_12a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,893205,,,,,,,,blue,,,null,object_12a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
1477.9000000003725,,rt_thecrossant_black2,894165,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,894269,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,897774,,,,,,,,black_plus_sign,,,null,object_09b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,898842,,,,,,,,blue,,,null,object_09b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,899346,,,,,,,,blue,,,null,object_09b.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
1290.0999999996275,,rt_thecrossant_black2,900285,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,900389,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,903893,,,,,,,,black_plus_sign,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,904805,,,,,,,,blue,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,905308,,,,,,,,blue,,,null,object_06b.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
1381.4000000003725,,rt_thecrossant_black2,906403,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,906507,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,910012,,,,,,,,black_plus_sign,,,null,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,910992,,,,,,,,blue,,,null,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,911496,,,,,,,,blue,,,null,object_14a.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
1116.5,,rt_thecrossant_black2,912523,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,912626,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,916131,,,,,,,,black_plus_sign,,,null,object_07b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,917205,,,,,,,,green,,,null,object_07b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,917709,,,,,,,,green,,,null,object_07b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
1149,,rt_thecrossant_black2,918642,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,918746,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,922250,,,,,,,,black_plus_sign,,,null,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,923122,,,,,,,,green,,,null,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,923625,,,,,,,,green,,,null,object_02b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1414.7000000011176,,rt_thecrossant_black2,924762,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,924865,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,928370,,,,,,,,black_plus_sign,,,null,object_01c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,928888,,,,,,,,blue,,,null,object_01c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,929391,,,,,,,,blue,,,null,object_01c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1189.699999999255,,rt_thecrossant_black2,930881,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,930985,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,934490,,,,,,,,black_plus_sign,,,null,object_09c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,935212,,,,,,,,blue,,,null,object_09c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,935715,,,,,,,,blue,,,null,object_09c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
711.7000000011176,,rt_thecrossant_black2,937000,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,937104,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,940609,,,,,,,,black_plus_sign,,,null,object_10c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,941037,,,,,,,,green,,,null,object_10c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,941540,,,,,,,,green,,,null,object_10c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
1276.199999999255,,rt_thecrossant_black2,943119,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,943223,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,946727,,,,,,,,black_plus_sign,,,null,object_03b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,947298,,,,,,,,blue,,,null,object_03b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,947801,,,,,,,,blue,,,null,object_03b.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,
551.7000000011176,,rt_thecrossant_black2,949237,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,949340,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,952845,,,,,,,,black_plus_sign,,,null,object_10b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,953842,,,,,,,,blue,,,null,object_10b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,954345,,,,,,,,blue,,,null,object_10b.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
862.5,,rt_thecrossant_black2,955355,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,955458,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,958963,,,,,,,,black_plus_sign,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,959557,,,,,,,,blue,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,960061,,,,,,,,blue,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
1461.9000000003725,,rt_thecrossant_black2,961473,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black2,961576,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,965080,,,,,,,,black_plus_sign,,,null,object_08b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,965486,,,,,,,,blue,,,null,object_08b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
