rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,black_cross(without_color)1,1479409,,,,,,,,green,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1479912,,,,,,,,green,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
976,,rt_thecrossant_black1,1481462,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9583333333333334,,,,,,,,,,,,,
null,,color_black1,1481575,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1485092,,,,,,,,black_plus_sign,,,null,object_03b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1485841,,,,,,,,green,,,null,object_03b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1486346,,,,,,,,green,,,null,object_03b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
821.5,,rt_thecrossant_black1,1487611,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.96,,,,,,,,,,,,,
null,,color_black1,1487712,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1491223,,,,,,,,black_plus_sign,,,null,object_01a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1491952,,,,,,,,blue,,,null,object_01a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1492460,,,,,,,,blue,,,null,object_01a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
1176.0999999046326,,rt_thecrossant_black1,1493742,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9615384615384616,,,,,,,,,,,,,
null,,color_black1,1493849,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1497352,,,,,,,,black_plus_sign,,,null,object_07a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1497902,,,,,,,,blue,,,null,object_07a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1498412,,,,,,,,blue,,,null,object_07a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
1092,,rt_thecrossant_black1,1499872,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9629629629629629,,,,,,,,,,,,,
null,,color_black1,1499983,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1503493,,,,,,,,black_plus_sign,,,null,object_01b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1504219,,,,,,,,blue,,,null,object_01b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1504723,,,,,,,,blue,,,null,object_01b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
940.8000001907349,,rt_thecrossant_black1,1506010,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9642857142857143,,,,,,,,,,,,,
null,,color_black1,1506114,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1509620,,,,,,,,black_plus_sign,,,null,object_10c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1510390,,,,,,,,green,,,null,object_10c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1510892,,,,,,,,green,,,null,object_10c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
1082.7000000476837,,rt_thecrossant_black1,1512129,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9655172413793104,,,,,,,,,,,,,
null,,color_black1,1512235,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)1,1515738,,,,,,,,black_plus_sign,,,null,object_11c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)1,1516218,,,,,,,,green,,,null,object_11c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor1,1516722,,,,,,,,green,,,null,object_11c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
1277.3999998569489,,rt_thecrossant_black1,1518263,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9666666666666667,,,,,,,,,,,,,
null,,color_black1,1518366,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1518480,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
4587.399999856949,,intro_0,1523069,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
4137.399999856949,,directmemory_phase1,1527207,,,,,,,,object_10a.png,,,51,,,0,,object_13a.png,object_14c.png,object_05a.png,object_13a.png,,0,0,,,,,,,,,,,,
2199.5,,directmemory_phase1,1529408,,,,,,,,object_01b.png,,,51,,,0,,object_15c.png,object_15b.png,object_11a.png,object_15b.png,,0,0,,,,,,,,,,,,
2248.100000143051,,directmemory_phase1,1531658,,,,,,,,object_09b.png,,,49,,,1,,object_06b.png,object_01b.png,object_10a.png,object_06b.png,,0.3333333333333333,1,,,,,,,,,,,,
2185.100000143051,,directmemory_phase1,1533846,,,,,,,,object_04b.png,,,49,,,0,,object_13c.png,object_05a.png,object_14b.png,object_14b.png,,0.25,0,,,,,,,,,,,,
1772.7999999523163,,directmemory_phase1,1535621,,,,,,,,object_03c.png,,,51,,,1,,object_12b.png,object_05a.png,object_06a.png,object_06a.png,,0.4,1,,,,,,,,,,,,
2185.800000190735,,directmemory_phase1,1537810,,,,,,,,object_10b.png,,,51,,,0,,object_13a.png,object_04c.png,object_07c.png,object_04c.png,,0.3333333333333333,0,,,,,,,,,,,,
2032.2999999523163,,directmemory_phase1,1539845,,,,,,,,object_06c.png,,,49,,,0,,object_04b.png,object_01b.png,object_10a.png,object_01b.png,,0.2857142857142857,0,,,,,,,,,,,,
1774,,directmemory_phase1,1541620,,,,,,,,object_09c.png,,,50,,,0,,object_10a.png,object_01a.png,object_05c.png,object_10a.png,,0.25,0,,,,,,,,,,,,
1911.1000001430511,,directmemory_phase1,1543533,,,,,,,,object_08c.png,,,49,,,0,,object_05c.png,object_01a.png,object_02b.png,object_01a.png,,0.2222222222222222,0,,,,,,,,,,,,
2137.7000000476837,,directmemory_phase1,1545672,,,,,,,,object_12c.png,,,49,,,0,,object_11c.png,object_03b.png,object_04b.png,object_03b.png,,0.2,0,,,,,,,,,,,,
2447.2000000476837,,directmemory_phase1,1548121,,,,,,,,object_01c.png,,,50,,,1,,object_03c.png,object_02a.png,object_11c.png,object_02a.png,,0.2727272727272727,1,,,,,,,,,,,,
1934.7000000476837,,directmemory_phase1,1550059,,,,,,,,object_08b.png,,,51,,,0,,object_05b.png,object_10a.png,object_07a.png,object_05b.png,,0.25,0,,,,,,,,,,,,
1885.1000001430511,,directmemory_phase1,1551946,,,,,,,,object_03a.png,,,51,,,1,,object_04b.png,object_02a.png,object_05c.png,object_05c.png,,0.3076923076923077,1,,,,,,,,,,,,
2134.0999999046326,,directmemory_phase1,1554083,,,,,,,,object_02b.png,,,50,,,0,,object_13c.png,object_15c.png,object_07c.png,object_13c.png,,0.2857142857142857,0,,,,,,,,,,,,
1723.8000001907349,,directmemory_phase1,1555808,,,,,,,,object_04a.png,,,49,,,1,,object_07a.png,object_02a.png,object_03c.png,object_07a.png,,0.3333333333333333,1,,,,,,,,,,,,
1411.1000001430511,,directmemory_phase1,1557220,,,,,,,,object_02a.png,,,49,,,0,,object_06a.png,object_11b.png,object_11a.png,object_11b.png,,0.3125,0,,,,,,,,,,,,
1974.0999999046326,,directmemory_phase1,1559195,,,,,,,,object_01a.png,,,51,,,1,,object_13a.png,object_15c.png,object_14c.png,object_14c.png,,0.35294117647058826,1,,,,,,,,,,,,
2049.2999999523163,,directmemory_phase1,1561246,,,,,,,,object_07a.png,,,50,,,0,,object_11b.png,object_05a.png,object_08a.png,object_08a.png,,0.3333333333333333,0,,,,,,,,,,,,
1710.3000001907349,,directmemory_phase1,1562959,,,,,,,,object_13b.png,,,49,,,0,,object_07a.png,object_04b.png,object_03b.png,object_04b.png,,0.3157894736842105,0,,,,,,,,,,,,
2446.5,,directmemory_phase1,1565408,,,,,,,,object_09a.png,,,50,,,1,,object_01b.png,object_11c.png,object_01a.png,object_11c.png,,0.35,1,,,,,,,,,,,,
2360.699999809265,,directmemory_phase1,1567771,,,,,,,,object_10c.png,,,50,,,0,,object_07c.png,object_14c.png,object_13c.png,object_07c.png,,0.3333333333333333,0,,,,,,,,,,,,
2108.0999999046326,,directmemory_phase1,1569882,,,,,,,,object_05b.png,,,51,,,1,,object_05a.png,object_12b.png,object_11a.png,object_11a.png,,0.36363636363636365,1,,,,,,,,,,,,
2861,,directmemory_phase1,1572744,,,,,,,,object_11c.png,,,51,,,0,,object_12b.png,object_08a.png,object_05a.png,object_12b.png,,0.34782608695652173,0,,,,,,,,,,,,
2462.5,,directmemory_phase1,1575208,,,,,,,,object_06b.png,,,50,,,0,,object_07b.png,object_05a.png,object_08a.png,object_07b.png,,0.3333333333333333,0,,,,,,,,,,,,
2185.5999999046326,,directmemory_phase1,1577396,,,,,,,,object_14a.png,,,51,,,0,,object_02b.png,object_05b.png,object_05c.png,object_02b.png,,0.32,0,,,,,,,,,,,,
1459.3999998569489,,directmemory_phase1,1578858,,,,,,,,object_03b.png,,,51,,,0,,object_05a.png,object_14c.png,object_07c.png,object_05a.png,,0.3076923076923077,0,,,,,,,,,,,,
1798.5,,directmemory_phase1,1580658,,,,,,,,object_12a.png,,,50,,,0,,object_10c.png,object_01a.png,object_06b.png,object_10c.png,,0.2962962962962963,0,,,,,,,,,,,,
2297.5,,directmemory_phase1,1582956,,,,,,,,object_02c.png,,,51,,,1,,object_11c.png,object_01b.png,object_03c.png,object_03c.png,,0.32142857142857145,1,,,,,,,,,,,,
1987.9000000953674,,directmemory_phase1,1584945,,,,,,,,object_05c.png,,,51,,,1,,object_13a.png,object_08a.png,object_15c.png,object_15c.png,,0.3448275862068966,1,,,,,,,,,,,,
2809.7000000476837,,directmemory_phase1,1587756,,,,,,,,object_15a.png,,,51,,,0,,object_10b.png,object_05b.png,object_05c.png,object_10b.png,,0.3333333333333333,0,,,,,,,,,,,,
null,,thebreak,1587863,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1756.2999999523163,,intro_0,1589620,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1593124,,,,,,,,black_plus_sign,,,null,object_10b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1593654,,,,,,,,green,,,null,object_10b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1594157,,,,,,,,green,,,null,object_10b.png,object_15a.png,,,,,,,,,,,,,,,,,,,,,
836.3000001907349,,rt_thecrossant_black2,1595644,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1595747,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1599250,,,,,,,,black_plus_sign,,,null,object_02a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1599991,,,,,,,,blue,,,null,object_02a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
470.59999990463257,,rt_plussign_withcolor2,1600500,,,,,,,,blue,,,49,object_02a.png,object_01c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1601766,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1601878,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1605380,,,,,,,,black_plus_sign,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1606003,,,,,,,,green,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1606506,,,,,,,,green,,,null,object_05a.png,object_03b.png,,,,,,,,,,,,,,,,,,,,,
852.9000000953674,,rt_thecrossant_black2,1607904,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1608007,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1611511,,,,,,,,black_plus_sign,,,null,object_11b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1612527,,,,,,,,blue,,,null,object_11b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
442.89999985694885,,rt_plussign_withcolor2,1613031,,,,,,,,blue,,,49,object_11b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1614032,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,,,
null,,color_black2,1614135,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1617647,,,,,,,,black_plus_sign,,,null,object_07b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1618185,,,,,,,,blue,,,null,object_07b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1618694,,,,,,,,blue,,,null,object_07b.png,object_06b.png,,,,,,,,,,,,,,,,,,,,,
1370,,rt_thecrossant_black2,1620170,,,,,,,,black_plus_sign,,,50,,,0,,,,,,,0.8,,,,,,,,,,,,,
null,,color_black2,1620278,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1623781,,,,,,,,black_plus_sign,,,null,object_11c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1624342,,,,,,,,green,,,null,object_11c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1624850,,,,,,,,green,,,null,object_11c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
761,,rt_thecrossant_black2,1626314,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.8333333333333334,,,,,,,,,,,,,
null,,color_black2,1626422,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1629934,,,,,,,,black_plus_sign,,,null,object_10c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1630753,,,,,,,,green,,,null,object_10c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
477.30000019073486,,rt_plussign_withcolor2,1631255,,,,,,,,green,,,50,object_10c.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1632443,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.8571428571428571,,,,,,,,,,,,,
null,,color_black2,1632545,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1636054,,,,,,,,black_plus_sign,,,null,object_05c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1636871,,,,,,,,green,,,null,object_05c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1637382,,,,,,,,green,,,null,object_05c.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
1090.7000000476837,,rt_thecrossant_black2,1638574,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black2,1638680,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1642191,,,,,,,,black_plus_sign,,,null,object_01b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1643130,,,,,,,,blue,,,null,object_01b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1643635,,,,,,,,blue,,,null,object_01b.png,object_06c.png,,,,,,,,,,,,,,,,,,,,,
1083,,rt_thecrossant_black2,1644702,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black2,1644811,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1648314,,,,,,,,black_plus_sign,,,null,object_13a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1649371,,,,,,,,blue,,,null,object_13a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1649872,,,,,,,,blue,,,null,object_13a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
1406.3999998569489,,rt_thecrossant_black2,1650831,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black2,1650936,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1654447,,,,,,,,black_plus_sign,,,null,object_06b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1655383,,,,,,,,green,,,null,object_06b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1655891,,,,,,,,green,,,null,object_06b.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,
1702.0999999046326,,rt_thecrossant_black2,1656982,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black2,1657085,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1660598,,,,,,,,black_plus_sign,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1661182,,,,,,,,blue,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1661687,,,,,,,,blue,,,null,object_11a.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
1235.4000000953674,,rt_thecrossant_black2,1663119,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black2,1663226,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1666734,,,,,,,,black_plus_sign,,,null,object_01a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1667458,,,,,,,,blue,,,null,object_01a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1667962,,,,,,,,blue,,,null,object_01a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
870.2000000476837,,rt_thecrossant_black2,1669256,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9230769230769231,,,,,,,,,,,,,
null,,color_black2,1669365,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1672874,,,,,,,,black_plus_sign,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1673517,,,,,,,,green,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1674021,,,,,,,,green,,,null,object_03c.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,
1108,,rt_thecrossant_black2,1675387,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9285714285714286,,,,,,,,,,,,,
null,,color_black2,1675491,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1679004,,,,,,,,black_plus_sign,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1679454,,,,,,,,blue,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1679961,,,,,,,,blue,,,null,object_04c.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,
1095.4000000953674,,rt_thecrossant_black2,1681537,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9333333333333333,,,,,,,,,,,,,
null,,color_black2,1681644,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1685158,,,,,,,,black_plus_sign,,,null,object_08a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1685939,,,,,,,,blue,,,null,object_08a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1686444,,,,,,,,blue,,,null,object_08a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,
735.5,,rt_thecrossant_black2,1687683,,,,,,,,black_plus_sign,,,50,,,0,,,,,,,0.875,,,,,,,,,,,,,
null,,color_black2,1687797,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1691299,,,,,,,,black_plus_sign,,,null,object_12b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1692353,,,,,,,,blue,,,null,object_12b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
441,,rt_plussign_withcolor2,1692857,,,,,,,,blue,,,49,object_12b.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1693813,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.8823529411764706,,,,,,,,,,,,,
null,,color_black2,1693917,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1697425,,,,,,,,black_plus_sign,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1698327,,,,,,,,blue,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1698836,,,,,,,,blue,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,
1358.5999999046326,,rt_thecrossant_black2,1699951,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.8888888888888888,,,,,,,,,,,,,
null,,color_black2,1700054,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1703560,,,,,,,,black_plus_sign,,,null,object_03b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1704595,,,,,,,,green,,,null,object_03b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1705098,,,,,,,,green,,,null,object_03b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
1428,,rt_thecrossant_black2,1706077,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.8947368421052632,,,,,,,,,,,,,
null,,color_black2,1706187,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1709695,,,,,,,,black_plus_sign,,,null,object_14b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1710748,,,,,,,,green,,,null,object_14b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1711265,,,,,,,,green,,,null,object_14b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
1145.7000000476837,,rt_thecrossant_black2,1712233,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9,,,,,,,,,,,,,
null,,color_black2,1712340,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1715844,,,,,,,,black_plus_sign,,,null,object_04b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1716406,,,,,,,,blue,,,null,object_04b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1716917,,,,,,,,blue,,,null,object_04b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1782.2999999523163,,rt_thecrossant_black2,1718389,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9047619047619048,,,,,,,,,,,,,
null,,color_black2,1718496,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1722003,,,,,,,,black_plus_sign,,,null,object_02b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1722442,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1722947,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,,,,,,,,,,,,,
864.7000000476837,,rt_thecrossant_black2,1724528,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9090909090909091,,,,,,,,,,,,,
null,,color_black2,1724637,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1728143,,,,,,,,black_plus_sign,,,null,object_14c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1728606,,,,,,,,green,,,null,object_14c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor2,1729117,,,,,,,,green,,,null,object_14c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
827.8000001907349,,rt_thecrossant_black2,1730669,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9130434782608695,,,,,,,,,,,,,
null,,color_black2,1730778,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1734284,,,,,,,,black_plus_sign,,,null,object_06a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1735204,,,,,,,,blue,,,null,object_06a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
438,,rt_plussign_withcolor2,1735714,,,,,,,,blue,,,49,object_06a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1736810,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.9166666666666666,,,,,,,,,,,,,
null,,color_black2,1736920,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1740438,,,,,,,,black_plus_sign,,,null,object_05b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)2,1741474,,,,,,,,green,,,null,object_05b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
445.09999990463257,,rt_plussign_withcolor2,1741985,,,,,,,,green,,,50,object_05b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black2,1742958,,,,,,,,black_plus_sign,,,null,,,1,,,,,,,0.92,,,,,,,,,,,,,
null,,color_black2,1743066,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)2,1746571,,,,,,,,black_plus_sign,,,null,object_15b.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,
